"","times","avg"
"V2746",2745,6.02547404491206
"V2747",2746,6.02429435875028
"V2748",2747,6.02311512089837
"V2749",2748,6.02193633107051
"V2750",2749,6.02075798898189
"V2751",2750,6.01958009434659
"V2752",2751,6.01840264688032
"V2753",2752,6.01722564629812
"V2754",2753,6.01604909231416
"V2755",2754,6.01487298464454
"V2756",2755,6.0136973230044
"V2757",2756,6.01252210710882
"V2758",2757,6.01134733667355
"V2759",2758,6.01017301141432
"V2760",2759,6.00899913104668
"V2761",2760,6.0078256952861
"V2762",2761,6.00665270384926
"V2763",2762,6.00548015645232
"V2764",2763,6.00430805281067
"V2765",2764,6.0031363926404
"V2766",2765,6.00196517565852
"V2767",2766,6.00079440158066
"V2768",2767,5.99962407012431
"V2769",2768,5.9984541810061
"V2770",2769,5.99728473394295
"V2771",2770,5.99611572865171
"V2772",2771,5.994947164849
"V2773",2772,5.9937790422527
"V2774",2773,5.99261136057855
"V2775",2774,5.99144411954441
"V2776",2775,5.99027731886795
"V2777",2776,5.98911095826593
"V2778",2777,5.98794503745731
"V2779",2778,5.98677955615891
"V2780",2779,5.98561451408964
"V2781",2780,5.98444991096705
"V2782",2781,5.98328574650926
"V2783",2782,5.98212202043538
"V2784",2783,5.98095873246215
"V2785",2784,5.97979588230894
"V2786",2785,5.97863346969353
"V2787",2786,5.97747149433452
"V2788",2787,5.97630995595153
"V2789",2788,5.97514885426266
"V2790",2789,5.97398818898784
"V2791",2790,5.97282795984565
"V2792",2791,5.97166816655606
"V2793",2792,5.9705088088385
"V2794",2793,5.96934988641191
"V2795",2794,5.96819139899613
"V2796",2795,5.9670333463106
"V2797",2796,5.96587572807483
"V2798",2797,5.96471854400957
"V2799",2798,5.96356179383466
"V2800",2799,5.96240547727032
"V2801",2800,5.96124959403674
"V2802",2801,5.96009414385491
"V2803",2802,5.9589391264453
"V2804",2803,5.95778454152747
"V2805",2804,5.95663038882364
"V2806",2805,5.95547666805434
"V2807",2806,5.95432337894008
"V2808",2807,5.9531705212029
"V2809",2808,5.9520180945642
"V2810",2809,5.95086609874498
"V2811",2810,5.94971453346683
"V2812",2811,5.9485633984517
"V2813",2812,5.94741269342192
"V2814",2813,5.94626241809816
"V2815",2814,5.94511257220283
"V2816",2815,5.94396315545869
"V2817",2816,5.9428141675866
"V2818",2817,5.94166560831042
"V2819",2818,5.94051747735294
"V2820",2819,5.93936977443693
"V2821",2820,5.93822249928479
"V2822",2821,5.93707565161979
"V2823",2822,5.93592923116576
"V2824",2823,5.93478323764411
"V2825",2824,5.93363767077857
"V2826",2825,5.93249253029364
"V2827",2826,5.93134781591172
"V2828",2827,5.93020352735735
"V2829",2828,5.92905966435393
"V2830",2829,5.92791622662635
"V2831",2830,5.92677321389782
"V2832",2831,5.92563062589325
"V2833",2832,5.92448846233811
"V2834",2833,5.92334672295561
"V2835",2834,5.92220540747081
"V2836",2835,5.92106451560803
"V2837",2836,5.91992404709251
"V2838",2837,5.91878400164905
"V2839",2838,5.91764437900283
"V2840",2839,5.91650517888005
"V2841",2840,5.91536640100574
"V2842",2841,5.91422804510551
"V2843",2842,5.91309011090541
"V2844",2843,5.911952598131
"V2845",2844,5.91081550650824
"V2846",2845,5.90967883576358
"V2847",2846,5.90854258562293
"V2848",2847,5.90740675581371
"V2849",2848,5.90627134606183
"V2850",2849,5.90513635609394
"V2851",2850,5.90400178563746
"V2852",2851,5.90286763441866
"V2853",2852,5.90173390216559
"V2854",2853,5.90060058860434
"V2855",2854,5.89946769346296
"V2856",2855,5.89833521646889
"V2857",2856,5.89720315734896
"V2858",2857,5.89607151583307
"V2859",2858,5.89494029164786
"V2860",2859,5.89380948452212
"V2861",2860,5.89267909418399
"V2862",2861,5.89154912036182
"V2863",2862,5.89041956278465
"V2864",2863,5.88929042117951
"V2865",2864,5.88816169527683
"V2866",2865,5.88703338480463
"V2867",2866,5.88590548949182
"V2868",2867,5.88477800906835
"V2869",2868,5.88365094326364
"V2870",2869,5.88252429180731
"V2871",2870,5.88139805442882
"V2872",2871,5.88027223085915
"V2873",2872,5.87914682082761
"V2874",2873,5.87802182406375
"V2875",2874,5.87689724029807
"V2876",2875,5.87577306926123
"V2877",2876,5.87464931068288
"V2878",2877,5.87352596429448
"V2879",2878,5.87240302982739
"V2880",2879,5.8712805070118
"V2881",2880,5.87015839557918
"V2882",2881,5.8690366952608
"V2883",2882,5.8679154057888
"V2884",2883,5.86679452689382
"V2885",2884,5.86567405830802
"V2886",2885,5.86455399976401
"V2887",2886,5.86343435099224
"V2888",2887,5.86231511172614
"V2889",2888,5.86119628169751
"V2890",2889,5.86007786063915
"V2891",2890,5.85895984828343
"V2892",2891,5.85784224436326
"V2893",2892,5.8567250486126
"V2894",2893,5.85560826076254
"V2895",2894,5.85449188054729
"V2896",2895,5.85337590770012
"V2897",2896,5.85226034195441
"V2898",2897,5.85114518304463
"V2899",2898,5.85003043070413
"V2900",2899,5.84891608466785
"V2901",2900,5.84780214466861
"V2902",2901,5.84668861044141
"V2903",2902,5.84557548172078
"V2904",2903,5.84446275824042
"V2905",2904,5.8433504397358
"V2906",2905,5.84223852594134
"V2907",2906,5.84112701659237
"V2908",2907,5.8400159114239
"V2909",2908,5.83890521017148
"V2910",2909,5.83779491257102
"V2911",2910,5.83668501835814
"V2912",2911,5.83557552726881
"V2913",2912,5.83446643903918
"V2914",2913,5.83335775340491
"V2915",2914,5.8322494701019
"V2916",2915,5.83114158886686
"V2917",2916,5.83003410943572
"V2918",2917,5.82892703154641
"V2919",2918,5.82782035493523
"V2920",2919,5.82671407933938
"V2921",2920,5.82560820449654
"V2922",2921,5.82450273014323
"V2923",2922,5.82339765601835
"V2924",2923,5.82229298185822
"V2925",2924,5.82118870740163
"V2926",2925,5.82008483238615
"V2927",2926,5.81898135654924
"V2928",2927,5.81787827963069
"V2929",2928,5.81677560136745
"V2930",2929,5.81567332149913
"V2931",2930,5.81457143976402
"V2932",2931,5.81346995590151
"V2933",2932,5.81236886965098
"V2934",2933,5.81126818075032
"V2935",2934,5.81016788894041
"V2936",2935,5.80906799395995
"V2937",2936,5.80796849554887
"V2938",2937,5.8068693934473
"V2939",2938,5.80577068739564
"V2940",2939,5.80467237713375
"V2941",2940,5.8035744624019
"V2942",2941,5.80247694294091
"V2943",2942,5.80137981849122
"V2944",2943,5.80028308879343
"V2945",2944,5.7991867535883
"V2946",2945,5.7980908126178
"V2947",2946,5.79699526562203
"V2948",2947,5.79590011234367
"V2949",2948,5.79480535252445
"V2950",2949,5.79371098590575
"V2951",2950,5.79261701223003
"V2952",2951,5.79152343123893
"V2953",2952,5.79043024267583
"V2954",2953,5.78933744628151
"V2955",2954,5.78824504179923
"V2956",2955,5.78715302897201
"V2957",2956,5.78606140754175
"V2958",2957,5.78497017725274
"V2959",2958,5.78387933784745
"V2960",2959,5.78278888907006
"V2961",2960,5.78169883066362
"V2962",2961,5.78060916237239
"V2963",2962,5.7795198839409
"V2964",2963,5.77843099511173
"V2965",2964,5.77734249563015
"V2966",2965,5.77625438523983
"V2967",2966,5.77516666368539
"V2968",2967,5.7740793307118
"V2969",2968,5.77299238606376
"V2970",2969,5.77190582948694
"V2971",2970,5.77081966072569
"V2972",2971,5.76973387952603
"V2973",2972,5.76864848563343
"V2974",2973,5.76756347879315
"V2975",2974,5.76647885875156
"V2976",2975,5.76539462525459
"V2977",2976,5.76431077804822
"V2978",2977,5.76322731687915
"V2979",2978,5.76214424149378
"V2980",2979,5.76106155163869
"V2981",2980,5.75997924706078
"V2982",2981,5.75889732750711
"V2983",2982,5.75781579272529
"V2984",2983,5.75673464246171
"V2985",2984,5.75565387646422
"V2986",2985,5.75457349448061
"V2987",2986,5.75349349625804
"V2988",2987,5.75241388154582
"V2989",2988,5.75133465009166
"V2990",2989,5.7502558016442
"V2991",2990,5.74917733595164
"V2992",2991,5.74809925276274
"V2993",2992,5.74702155182669
"V2994",2993,5.74594423289133
"V2995",2994,5.74486729570647
"V2996",2995,5.74379074002152
"V2997",2996,5.74271456558531
"V2998",2997,5.74163877214832
"V2999",2998,5.74056335946001
"V3000",2999,5.73948832727067
"V3001",3000,5.73841367533044
"V3002",3001,5.73733940338987
"V3003",3002,5.73626551119993
"V3004",3003,5.73519199851021
"V3005",3004,5.73411886507197
"V3006",3005,5.73304611063614
"V3007",3006,5.73197373495328
"V3008",3007,5.7309017377755
"V3009",3008,5.7298301188541
"V3010",3009,5.7287588779409
"V3011",3010,5.72768801478753
"V3012",3011,5.72661752914612
"V3013",3012,5.72554742076929
"V3014",3013,5.72447768940861
"V3015",3014,5.72340833481712
"V3016",3015,5.7223393567475
"V3017",3016,5.7212707549521
"V3018",3017,5.72020252918456
"V3019",3018,5.71913467919769
"V3020",3019,5.71806720474496
"V3021",3020,5.71700010557973
"V3022",3021,5.71593338145593
"V3023",3022,5.71486703212762
"V3024",3023,5.71380105734808
"V3025",3024,5.71273545687183
"V3026",3025,5.71167023045329
"V3027",3026,5.71060537784673
"V3028",3027,5.70954089880754
"V3029",3028,5.70847679309034
"V3030",3029,5.70741306045034
"V3031",3030,5.70634970064249
"V3032",3031,5.7052867134223
"V3033",3032,5.70422409854552
"V3034",3033,5.70316185576699
"V3035",3034,5.70209998484314
"V3036",3035,5.70103848552992
"V3037",3036,5.69997735758306
"V3038",3037,5.69891660075973
"V3039",3038,5.6978562148162
"V3040",3039,5.69679619950962
"V3041",3040,5.69573655459671
"V3042",3041,5.6946772798346
"V3043",3042,5.69361837498114
"V3044",3043,5.69255983979238
"V3045",3044,5.6915016740266
"V3046",3045,5.69044387744134
"V3047",3046,5.68938644979409
"V3048",3047,5.68832939084377
"V3049",3048,5.68727270034813
"V3050",3049,5.68621637806597
"V3051",3050,5.68516042375551
"V3052",3051,5.68410483717582
"V3053",3052,5.68304961808642
"V3054",3053,5.68199476624548
"V3055",3054,5.68094028141289
"V3056",3055,5.67988616334789
"V3057",3056,5.67883241180965
"V3058",3057,5.67777902655856
"V3059",3058,5.67672600735423
"V3060",3059,5.67567335395707
"V3061",3060,5.67462106612721
"V3062",3061,5.67356914362521
"V3063",3062,5.67251758621205
"V3064",3063,5.67146639364765
"V3065",3064,5.67041556569348
"V3066",3065,5.66936510211097
"V3067",3066,5.66831500266097
"V3068",3067,5.6672652671057
"V3069",3068,5.66621589520649
"V3070",3069,5.66516688672527
"V3071",3070,5.66411824142386
"V3072",3071,5.66306995906445
"V3073",3072,5.66202203940982
"V3074",3073,5.66097448222177
"V3075",3074,5.65992728726325
"V3076",3075,5.65888045429721
"V3077",3076,5.65783398308606
"V3078",3077,5.65678787339389
"V3079",3078,5.6557421249838
"V3080",3079,5.65469673761987
"V3081",3080,5.65365171106547
"V3082",3081,5.6526070450846
"V3083",3082,5.65156273944163
"V3084",3083,5.65051879389989
"V3085",3084,5.64947520822408
"V3086",3085,5.64843198217885
"V3087",3086,5.64738911552857
"V3088",3087,5.64634660803884
"V3089",3088,5.64530445947435
"V3090",3089,5.6442626696006
"V3091",3090,5.64322123818288
"V3092",3091,5.6421801649871
"V3093",3092,5.64113944977944
"V3094",3093,5.64009909232501
"V3095",3094,5.63905909239046
"V3096",3095,5.63801944974186
"V3097",3096,5.63698016414523
"V3098",3097,5.63594123536773
"V3099",3098,5.63490266317593
"V3100",3099,5.6338644473371
"V3101",3100,5.63282658761811
"V3102",3101,5.63178908378656
"V3103",3102,5.63075193561005
"V3104",3103,5.62971514285568
"V3105",3104,5.62867870529169
"V3106",3105,5.62764262268625
"V3107",3106,5.62660689480702
"V3108",3107,5.6255715214232
"V3109",3108,5.62453650230279
"V3110",3109,5.62350183721468
"V3111",3110,5.62246752592737
"V3112",3111,5.62143356821011
"V3113",3112,5.62039996383261
"V3114",3113,5.61936671256315
"V3115",3114,5.61833381417205
"V3116",3115,5.61730126842883
"V3117",3116,5.61626907510296
"V3118",3117,5.61523723396544
"V3119",3118,5.61420574478608
"V3120",3119,5.6131746073357
"V3121",3120,5.61214382138444
"V3122",3121,5.6111133867034
"V3123",3122,5.61008330306371
"V3124",3123,5.60905357023547
"V3125",3124,5.60802418799052
"V3126",3125,5.60699515610028
"V3127",3126,5.60596647433588
"V3128",3127,5.60493814246972
"V3129",3128,5.60391016027359
"V3130",3129,5.60288252751982
"V3131",3130,5.60185524398065
"V3132",3131,5.60082830942878
"V3133",3132,5.59980172363715
"V3134",3133,5.59877548637774
"V3135",3134,5.59774959742385
"V3136",3135,5.5967240565488
"V3137",3136,5.59569886352524
"V3138",3137,5.59467401812733
"V3139",3138,5.59364952012865
"V3140",3139,5.59262536930292
"V3141",3140,5.59160156542425
"V3142",3141,5.59057810826673
"V3143",3142,5.58955499760528
"V3144",3143,5.58853223321378
"V3145",3144,5.58750981486735
"V3146",3145,5.58648774234087
"V3147",3146,5.58546601540881
"V3148",3147,5.58444463384715
"V3149",3148,5.58342359743081
"V3150",3149,5.58240290593553
"V3151",3150,5.58138255913701
"V3152",3151,5.58036255681115
"V3153",3152,5.57934289873438
"V3154",3153,5.57832358468205
"V3155",3154,5.57730461443112
"V3156",3155,5.5762859877581
"V3157",3156,5.57526770443961
"V3158",3157,5.57424976425332
"V3159",3158,5.57323216697585
"V3160",3159,5.57221491238484
"V3161",3160,5.57119800025727
"V3162",3161,5.57018143037102
"V3163",3162,5.56916520250397
"V3164",3163,5.56814931643341
"V3165",3164,5.5671337719381
"V3166",3165,5.566118568796
"V3167",3166,5.56510370678537
"V3168",3167,5.564089185677
"V3169",3168,5.56307500527497
"V3170",3169,5.56206116534143
"V3171",3170,5.56104766565548
"V3172",3171,5.5600345059967
"V3173",3172,5.55902168614467
"V3174",3173,5.55800920587829
"V3175",3174,5.55699706497771
"V3176",3175,5.55598526322293
"V3177",3176,5.55497380039371
"V3178",3177,5.55396267627109
"V3179",3178,5.55295189063535
"V3180",3179,5.55194144326722
"V3181",3180,5.55093133394744
"V3182",3181,5.54992156245708
"V3183",3182,5.54891212857796
"V3184",3183,5.54790303209065
"V3185",3184,5.54689427277718
"V3186",3185,5.54588585041934
"V3187",3186,5.54487776479836
"V3188",3187,5.54387001569698
"V3189",3188,5.5428626028969
"V3190",3189,5.54185552618092
"V3191",3190,5.54084878533143
"V3192",3191,5.53984238013123
"V3193",3192,5.53883631036359
"V3194",3193,5.53783057581074
"V3195",3194,5.5368251762564
"V3196",3195,5.53582011148401
"V3197",3196,5.53481538127707
"V3198",3197,5.53381098541976
"V3199",3198,5.53280692369573
"V3200",3199,5.53180319588925
"V3201",3200,5.53079980178438
"V3202",3201,5.52979674116551
"V3203",3202,5.5287940138175
"V3204",3203,5.52779161952475
"V3205",3204,5.52678955807222
"V3206",3205,5.52578782924525
"V3207",3206,5.5247864328286
"V3208",3207,5.52378536860841
"V3209",3208,5.52278463637021
"V3210",3209,5.52178423589973
"V3211",3210,5.52078416698336
"V3212",3211,5.51978442940665
"V3213",3212,5.51878502295648
"V3214",3213,5.51778594741855
"V3215",3214,5.5167872025798
"V3216",3215,5.51578878822711
"V3217",3216,5.51479070414696
"V3218",3217,5.51379295012722
"V3219",3218,5.51279552595476
"V3220",3219,5.51179843141731
"V3221",3220,5.51080166630244
"V3222",3221,5.50980523039824
"V3223",3222,5.50880912349305
"V3224",3223,5.50781334537414
"V3225",3224,5.50681789583047
"V3226",3225,5.5058227746502
"V3227",3226,5.50482798162181
"V3228",3227,5.50383351653444
"V3229",3228,5.50283937917699
"V3230",3229,5.50184556933888
"V3231",3230,5.50085208680903
"V3232",3231,5.49985893137734
"V3233",3232,5.49886610283346
"V3234",3233,5.49787360096681
"V3235",3234,5.49688142556779
"V3236",3235,5.49588957642675
"V3237",3236,5.49489805333363
"V3238",3237,5.49390685607933
"V3239",3238,5.49291598445438
"V3240",3239,5.49192543824972
"V3241",3240,5.49093521725609
"V3242",3241,5.48994532126478
"V3243",3242,5.48895575006764
"V3244",3243,5.48796650345534
"V3245",3244,5.48697758121988
"V3246",3245,5.48598898316132
"V3247",3246,5.4850007090464
"V3248",3247,5.48401275868494
"V3249",3248,5.48302513186887
"V3250",3249,5.48203782839115
"V3251",3250,5.48105084804413
"V3252",3251,5.48006419062058
"V3253",3252,5.47907785591406
"V3254",3253,5.47809184371672
"V3255",3254,5.47710615382256
"V3256",3255,5.47612078602502
"V3257",3256,5.47513574011748
"V3258",3257,5.47415101589428
"V3259",3258,5.47316661314901
"V3260",3259,5.47218253167638
"V3261",3260,5.47119877127055
"V3262",3261,5.47021533172629
"V3263",3262,5.46923221283855
"V3264",3263,5.46824941440158
"V3265",3264,5.46726693621056
"V3266",3265,5.46628477806073
"V3267",3266,5.46530293974697
"V3268",3267,5.46432142106533
"V3269",3268,5.46334022181141
"V3270",3269,5.46235934178103
"V3271",3270,5.46137878077034
"V3272",3271,5.46039853857531
"V3273",3272,5.45941861499281
"V3274",3273,5.45843900981876
"V3275",3274,5.45745972285019
"V3276",3275,5.45648075388407
"V3277",3276,5.45550210271693
"V3278",3277,5.45452376914666
"V3279",3278,5.45354575297005
"V3280",3279,5.45256805398487
"V3281",3280,5.45159067198855
"V3282",3281,5.45061360677903
"V3283",3282,5.44963685815481
"V3284",3283,5.44866042591302
"V3285",3284,5.44768430985274
"V3286",3285,5.44670850977228
"V3287",3286,5.4457330254702
"V3288",3287,5.44475785674583
"V3289",3288,5.4437830033979
"V3290",3289,5.44280846522578
"V3291",3290,5.44183424202844
"V3292",3291,5.44086033360574
"V3293",3292,5.43988673975726
"V3294",3293,5.43891346028229
"V3295",3294,5.43794049498125
"V3296",3295,5.4369678436541
"V3297",3296,5.43599550610097
"V3298",3297,5.4350234821226
"V3299",3298,5.43405177151977
"V3300",3299,5.43308037409337
"V3301",3300,5.43210928964432
"V3302",3301,5.43113851797384
"V3303",3302,5.43016805888341
"V3304",3303,5.42919791217385
"V3305",3304,5.42822807764696
"V3306",3305,5.42725855510473
"V3307",3306,5.42628934434855
"V3308",3307,5.42532044518124
"V3309",3308,5.42435185740468
"V3310",3309,5.42338358082146
"V3311",3310,5.42241561523406
"V3312",3311,5.42144796044521
"V3313",3312,5.42048061625859
"V3314",3313,5.41951358247642
"V3315",3314,5.41854685890243
"V3316",3315,5.41758044533999
"V3317",3316,5.41661434159217
"V3318",3317,5.41564854746333
"V3319",3318,5.41468306275678
"V3320",3319,5.41371788727719
"V3321",3320,5.41275302082842
"V3322",3321,5.41178846321489
"V3323",3322,5.41082421424157
"V3324",3323,5.40986027371224
"V3325",3324,5.40889664143242
"V3326",3325,5.40793331720703
"V3327",3326,5.40697030084135
"V3328",3327,5.406007592141
"V3329",3328,5.40504519091123
"V3330",3329,5.40408309695797
"V3331",3330,5.40312131008663
"V3332",3331,5.4021598301034
"V3333",3332,5.40119865681446
"V3334",3333,5.40023779002611
"V3335",3334,5.39927722954465
"V3336",3335,5.3983169751769
"V3337",3336,5.39735702672936
"V3338",3337,5.39639738400937
"V3339",3338,5.39543804682413
"V3340",3339,5.39447901498088
"V3341",3340,5.39352028828737
"V3342",3341,5.39256186655093
"V3343",3342,5.39160374957964
"V3344",3343,5.39064593718073
"V3345",3344,5.38968842916252
"V3346",3345,5.38873122533336
"V3347",3346,5.38777432550129
"V3348",3347,5.38681772947554
"V3349",3348,5.38586143706437
"V3350",3349,5.38490544807694
"V3351",3350,5.38394976232212
"V3352",3351,5.38299437960938
"V3353",3352,5.38203929974838
"V3354",3353,5.38108452254793
"V3355",3354,5.38013004781831
"V3356",3355,5.37917587536901
"V3357",3356,5.37822200500985
"V3358",3357,5.37726843655133
"V3359",3358,5.37631516980357
"V3360",3359,5.37536220457737
"V3361",3360,5.37440954068289
"V3362",3361,5.37345717793143
"V3363",3362,5.37250511613378
"V3364",3363,5.37155335510067
"V3365",3364,5.37060189464389
"V3366",3365,5.36965073457486
"V3367",3366,5.36869987470486
"V3368",3367,5.36774931484603
"V3369",3368,5.36679905481021
"V3370",3369,5.36584909440932
"V3371",3370,5.3648994334554
"V3372",3371,5.36395007176104
"V3373",3372,5.36300100913908
"V3374",3373,5.36205224540151
"V3375",3374,5.36110378036147
"V3376",3375,5.36015561383214
"V3377",3376,5.35920774562618
"V3378",3377,5.3582601755576
"V3379",3378,5.35731290343974
"V3380",3379,5.35636592908645
"V3381",3380,5.35541925231124
"V3382",3381,5.35447287292806
"V3383",3382,5.35352679075143
"V3384",3383,5.35258100559471
"V3385",3384,5.35163551727272
"V3386",3385,5.35069032560027
"V3387",3386,5.34974543039162
"V3388",3387,5.34880083146213
"V3389",3388,5.34785652862649
"V3390",3389,5.34691252170035
"V3391",3390,5.34596881049878
"V3392",3391,5.34502539483748
"V3393",3392,5.34408227453255
"V3394",3393,5.34313944939909
"V3395",3394,5.34219691925334
"V3396",3395,5.34125468390008
"V3397",3396,5.34031274320056
"V3398",3397,5.3393710969376
"V3399",3398,5.3384297449278
"V3400",3399,5.33748868698789
"V3401",3400,5.33654792293496
"V3402",3401,5.33560745258575
"V3403",3402,5.33466727575779
"V3404",3403,5.33372739226834
"V3405",3404,5.33278780193482
"V3406",3405,5.33184850457521
"V3407",3406,5.330909500007
"V3408",3407,5.32997078804877
"V3409",3408,5.32903236851816
"V3410",3409,5.32809424123345
"V3411",3410,5.32715640601339
"V3412",3411,5.3262188626762
"V3413",3412,5.32528161104111
"V3414",3413,5.32434465092645
"V3415",3414,5.3234079821518
"V3416",3415,5.32247160453619
"V3417",3416,5.32153551789875
"V3418",3417,5.32059972205986
"V3419",3418,5.31966421683849
"V3420",3419,5.31872900205489
"V3421",3420,5.31779407752883
"V3422",3421,5.31685944308066
"V3423",3422,5.31592509853063
"V3424",3423,5.31499104369856
"V3425",3424,5.31405727840584
"V3426",3425,5.31312380247264
"V3427",3426,5.31219061571988
"V3428",3427,5.31125771796898
"V3429",3428,5.31032510904116
"V3430",3429,5.30939278875786
"V3431",3430,5.3084607569404
"V3432",3431,5.3075290134109
"V3433",3432,5.30659755799091
"V3434",3433,5.30566639050202
"V3435",3434,5.30473551076668
"V3436",3435,5.30380491860723
"V3437",3436,5.30287461384562
"V3438",3437,5.30194459630488
"V3439",3438,5.30101486580776
"V3440",3439,5.30008542217687
"V3441",3440,5.29915626523529
"V3442",3441,5.29822739480629
"V3443",3442,5.29729881071381
"V3444",3443,5.29637051278053
"V3445",3444,5.29544250083042
"V3446",3445,5.29451477468754
"V3447",3446,5.29358733417504
"V3448",3447,5.29266017911762
"V3449",3448,5.29173330933919
"V3450",3449,5.29080672466456
"V3451",3450,5.28988042491792
"V3452",3451,5.2889544099239
"V3453",3452,5.28802867950795
"V3454",3453,5.28710323349398
"V3455",3454,5.28617807170775
"V3456",3455,5.28525319397464
"V3457",3456,5.2843286001201
"V3458",3457,5.28340428996981
"V3459",3458,5.28248026334934
"V3460",3459,5.28155652008487
"V3461",3460,5.28063306000186
"V3462",3461,5.27970988292671
"V3463",3462,5.27878698867456
"V3464",3463,5.27786437710691
"V3465",3464,5.27694204802646
"V3466",3465,5.2760200012601
"V3467",3466,5.27509823663458
"V3468",3467,5.27417675397709
"V3469",3468,5.27325555311498
"V3470",3469,5.27233463387574
"V3471",3470,5.27141399608703
"V3472",3471,5.27049363957622
"V3473",3472,5.26957356417144
"V3474",3473,5.26865376970017
"V3475",3474,5.26773425599048
"V3476",3475,5.26681502287083
"V3477",3476,5.26589607016937
"V3478",3477,5.2649773977152
"V3479",3478,5.26405900533655
"V3480",3479,5.26314089286248
"V3481",3480,5.26222306012198
"V3482",3481,5.26130550694415
"V3483",3482,5.26038823315863
"V3484",3483,5.25947123859431
"V3485",3484,5.25855452308126
"V3486",3485,5.25763808644897
"V3487",3486,5.25672192852703
"V3488",3487,5.25580604914595
"V3489",3488,5.25489044813536
"V3490",3489,5.25397512532605
"V3491",3490,5.25306008054809
"V3492",3491,5.25214531363236
"V3493",3492,5.25123082440968
"V3494",3493,5.25031661271044
"V3495",3494,5.24940267836633
"V3496",3495,5.24848902120822
"V3497",3496,5.24757564106744
"V3498",3497,5.24666253777564
"V3499",3498,5.24574971116444
"V3500",3499,5.24483716106557
"V3501",3500,5.24392488731069
"V3502",3501,5.24301288973212
"V3503",3502,5.24210116816206
"V3504",3503,5.24118972243248
"V3505",3504,5.24027855237603
"V3506",3505,5.23936765782551
"V3507",3506,5.23845703861342
"V3508",3507,5.23754669457309
"V3509",3508,5.23663662553759
"V3510",3509,5.23572683134003
"V3511",3510,5.2348173118138
"V3512",3511,5.2339080667922
"V3513",3512,5.2329990961094
"V3514",3513,5.23209039960954
"V3515",3514,5.23118197708219
"V3516",3515,5.23027382839518
"V3517",3516,5.22936595338212
"V3518",3517,5.22845835187802
"V3519",3518,5.22755102371682
"V3520",3519,5.22664396873371
"V3521",3520,5.22573718676327
"V3522",3521,5.2248306776405
"V3523",3522,5.22392444120086
"V3524",3523,5.22301847727502
"V3525",3524,5.22211278571602
"V3526",3525,5.22120736634566
"V3527",3526,5.22030221899951
"V3528",3527,5.21939734351364
"V3529",3528,5.21849273972379
"V3530",3529,5.21758840746624
"V3531",3530,5.21668434657686
"V3532",3531,5.21578055689219
"V3533",3532,5.21487703824879
"V3534",3533,5.21397379048316
"V3535",3534,5.21307081343228
"V3536",3535,5.21216810693309
"V3537",3536,5.21126567082246
"V3538",3537,5.21036350493772
"V3539",3538,5.20946160911614
"V3540",3539,5.20855998319504
"V3541",3540,5.2076586270122
"V3542",3541,5.20675754040537
"V3543",3542,5.2058567232126
"V3544",3543,5.20495617527155
"V3545",3544,5.20405589642044
"V3546",3545,5.20315588649788
"V3547",3546,5.20225614534189
"V3548",3547,5.20135667279179
"V3549",3548,5.200457468686
"V3550",3549,5.19955853286353
"V3551",3550,5.19865986516334
"V3552",3551,5.1977614654243
"V3553",3552,5.19686333348618
"V3554",3553,5.19596546918763
"V3555",3554,5.19506787236885
"V3556",3555,5.19417054286945
"V3557",3556,5.19327348052895
"V3558",3557,5.19237668518784
"V3559",3558,5.1914801566858
"V3560",3559,5.19058389486368
"V3561",3560,5.18968789956147
"V3562",3561,5.18879217062003
"V3563",3562,5.18789670788023
"V3564",3563,5.18700151118222
"V3565",3564,5.18610658036743
"V3566",3565,5.18521191527657
"V3567",3566,5.18431751575098
"V3568",3567,5.18342338163217
"V3569",3568,5.1825295127616
"V3570",3569,5.18163590898107
"V3571",3570,5.18074257014225
"V3572",3571,5.17984949605591
"V3573",3572,5.17895668658556
"V3574",3573,5.17806414157307
"V3575",3574,5.17717186086093
"V3576",3575,5.1762798442916
"V3577",3576,5.17538809170753
"V3578",3577,5.17449660295174
"V3579",3578,5.17360537786684
"V3580",3579,5.17271441629595
"V3581",3580,5.17182371808233
"V3582",3581,5.170933283069
"V3583",3582,5.17004311109972
"V3584",3583,5.16915320201762
"V3585",3584,5.16826355566667
"V3586",3585,5.16737417189088
"V3587",3586,5.1664850505339
"V3588",3587,5.16559619144036
"V3589",3588,5.16470759445413
"V3590",3589,5.16381925941967
"V3591",3590,5.16293118618148
"V3592",3591,5.16204337458407
"V3593",3592,5.16115582447255
"V3594",3593,5.16026853569133
"V3595",3594,5.1593815080858
"V3596",3595,5.15849474150106
"V3597",3596,5.15760823578211
"V3598",3597,5.15672199077496
"V3599",3598,5.15583600632502
"V3600",3599,5.15495028227823
"V3601",3600,5.15406481848027
"V3602",3601,5.15317961477725
"V3603",3602,5.15229467101536
"V3604",3603,5.15140998704034
"V3605",3604,5.15052556269893
"V3606",3605,5.14964139783761
"V3607",3606,5.14875749230293
"V3608",3607,5.14787384594187
"V3609",3608,5.1469904586013
"V3610",3609,5.14610733012825
"V3611",3610,5.14522446036981
"V3612",3611,5.1443418491736
"V3613",3612,5.14345949638726
"V3614",3613,5.142577401858
"V3615",3614,5.1416955654337
"V3616",3615,5.14081398696235
"V3617",3616,5.13993266629144
"V3618",3617,5.13905160326939
"V3619",3618,5.13817079774442
"V3620",3619,5.13729024956507
