"koutb","koutn","k1b","k1n","k12b","k21b","k13b","k31b","k12n","k21n","A1","B1","n","A2","B2","n2"
0.001674312,0.004740588,0.000143097,0.00197113907593753,0.001793142,0.000999811,0.001714698,0.000153166,0.007428135,0.000875848,6.917e-05,0.0001937,0.5651,0.00027,0.06188,0.8351
0.00208714,0.004530259,0.000158452,0.00170453573923823,0.001888406,0.000871342,0.001781681,0.000138869,0.005546932,0.00071152,6.592e-05,0.0001924,0.5714,0.0002016,0.04873,0.8439
0.001795024,0.004189068,0.000127502,0.00193657656582141,0.001861809,0.001051164,0.001398031,0.000132848,0.006746312,0.000876807,3.272e-05,0.0001943,0.6953,0.0003165,0.04789,0.7845
0.001862597,0.005678003,0.000225669,0.00184832527154434,0.00149333,0.00078287,0.001716204,0.000152576,0.006585928,0.000716825,9.812e-05,0.0001926,0.5,0.0002132,0.03187,0.8136
0.002323421,0.004781419,0.000166621,0.00160987838628488,0.003338231,0.00183166,0.002009658,0.00016305,0.00666785,0.000830434,9.892e-05,0.0001942,0.5,6.484e-05,0.03333,0.9752
0.002302012,0.004126159,0.000193779,0.00167165256181373,0.002530877,0.001273515,0.001626492,0.000129299,0.005214574,0.00065457,6.793e-05,0.0001928,0.5707,0.0002079,0.03377,0.8107
0.002433125,0.004754071,0.00015693,0.0015878974121998,0.002959277,0.001063088,0.00240142,0.000170575,0.007218994,0.000926529,7.69e-05,0.0001938,0.5419,0.0001198,0.03431,0.8919
0.002098571,0.004579889,0.000112968,0.00173087494627553,0.00212082,0.000992135,0.00177546,0.000145406,0.006054148,0.000753932,9.397e-05,0.0001965,0.5205,0.0001475,0.05309,0.9026
0.002162032,0.004417052,0.000113679,0.00173682715858036,0.002636966,0.001251916,0.00158266,0.000135443,0.005182606,0.000651939,7.014e-05,0.0001953,0.5702,0.0001459,0.03436,0.867
0.001609548,0.005423417,0.0001545,0.00200151002686736,0.001729713,0.000761965,0.001120315,0.000119101,0.008036839,0.000837963,6.1e-05,0.0001933,0.5868,2e-04,0.03902,0.8297
0.001853906,0.003642246,0.000152076,0.00193308264164951,0.001590592,0.000801368,0.001767295,0.000192223,0.004991582,0.000702274,3.544e-05,0.0001948,0.6809,0.0001799,0.0322,0.8316
0.001960962,0.004668343,0.00011087,0.00181316368684982,0.001994461,0.00150626,0.001556896,0.000144098,0.00650069,0.000773976,7.646e-05,0.0001945,0.5435,0.0001126,0.02844,0.8681
0.002330621,0.004859534,0.000141421,0.00169903952299095,0.002366877,0.00126036,0.001798713,0.000144903,0.006277518,0.000791071,8.523e-05,0.0001928,0.5286,0.0002766,0.04865,0.8085
0.00171043,0.005145661,0.000165035,0.00196010344118978,0.001156374,0.000612715,0.00145372,0.000151509,0.009391888,0.000919591,3.727e-05,0.0001927,0.67,0.0001846,0.03,0.839
0.002190177,0.003907802,0.00013164,0.0016577220333451,0.002201671,0.001213509,0.001622574,0.000122633,0.007991665,0.001081202,9.956e-05,0.0001915,0.5,0.0001507,0.04126,0.8842
0.00169934,0.004213119,0.000189497,0.00194866171177119,0.001596082,0.001009933,0.001321998,0.000134025,0.005712245,0.000733969,6.177e-05,0.0001943,0.5803,0.0001075,0.03207,0.894
0.002356197,0.004268676,0.000179147,0.00159857314554705,0.002206703,0.00107693,0.002155819,0.000156898,0.005857577,0.00073493,6.738e-05,0.000195,0.5733,0.0001315,0.0339,0.8884
0.001735449,0.004425133,0.000160842,0.00198484107404752,0.002180268,0.001397974,0.001145716,0.000117593,0.006677365,0.00076314,5.76e-05,0.0001924,0.5958,0.0001691,0.03622,0.8476
0.00178253,0.004952211,0.000186164,0.00188367856656691,0.002525492,0.001418906,0.001492749,0.000132411,0.005838206,0.000686926,7.917e-05,0.0001933,0.5495,0.0001969,0.04121,0.8368
0.001977631,0.004878306,0.000137382,0.00179236176653546,0.001425682,0.000663084,0.001653053,0.000143919,0.006431115,0.000747979,2.621e-05,0.0001924,0.7379,0.0001116,0.03199,0.8887
0.001805363,0.005085155,0.000198594,0.00193466039112948,0.002109979,0.001087038,0.001336983,0.000136821,0.00581269,0.000737503,4.966e-05,0.0001944,0.6248,0.0001901,0.03647,0.8377
0.002798147,0.004451972,0.000228453,0.00146642167605902,0.003053868,0.000896585,0.002669849,0.000172747,0.006675562,0.000812714,5.911e-05,0.0001933,0.5871,0.0001096,0.04217,0.9181
0.002057729,0.005977957,0.000139611,0.00175255611429883,0.001784066,0.000967387,0.001712055,0.000132295,0.007206731,0.000733951,6.327e-05,0.0001948,0.5796,7.822e-05,0.03325,0.9557
0.002026463,0.004829594,0.000229629,0.00179012360735691,0.001294078,0.000998563,0.001663405,0.000139661,0.006998067,0.000844888,9.76e-05,0.0001932,0.5,0.0002392,0.04594,0.825
0.001937052,0.003569185,0.000164362,0.00179830103754662,0.002139351,0.000888141,0.001480281,0.000121576,0.005650002,0.000957784,9.657e-05,0.0001921,0.5,0.0003388,0.03157,0.7319
0.002045153,0.004358127,0.000170551,0.00178169045731369,0.00218655,0.001011761,0.001380919,0.000121604,0.006378699,0.000832028,8.871e-05,0.0001942,0.5121,0.0001886,0.05198,0.8647
0.00203841,0.004580345,0.000155994,0.00175277969330166,0.002451867,0.000721096,0.001829574,0.000157407,0.008332675,0.001010498,3.946e-05,0.000195,0.6646,0.0002766,0.05758,0.8262
0.001814311,0.004413369,0.000157236,0.0019184036095475,0.001550835,0.00068527,0.001266576,0.000121893,0.004012422,0.000535503,9.183e-05,0.000194,0.5155,0.0002163,0.07105,0.8708
0.002781204,0.00464394,0.000126077,0.00151406032751239,0.00231042,0.000834811,0.002637181,0.000175639,0.006873687,0.000960217,6.19e-05,0.0001943,0.5729,0.0001513,0.03566,0.879
0.001703635,0.004917705,0.000179964,0.00194039099875384,0.00217939,0.000907132,0.001666657,0.000156889,0.007488421,0.000845353,7.025e-05,0.0001934,0.5649,0.0001362,0.03048,0.863
0.001845883,0.004754243,0.00010832,0.00185974315064923,0.001654384,0.000899687,0.00149551,0.000149211,0.005142931,0.000587353,6.687e-05,0.0001927,0.5692,9.078e-05,0.02811,0.924
0.001609637,0.004666449,0.000169643,0.00204234901578396,0.001761737,0.002269796,0.001139696,0.000128479,0.005393526,0.000640867,7.47e-05,0.0001927,0.5448,0.0002895,0.04751,0.8025
0.002135314,0.004648378,0.000132381,0.00171407117346227,0.001852582,0.000838572,0.001727647,0.000137335,0.00622369,0.00071859,8.424e-05,0.0001928,0.539,9.78e-05,0.02686,0.8958
0.001917707,0.004124394,0.000132031,0.00180058869211604,0.001982741,0.000691555,0.001898566,0.000161676,0.006086147,0.000838065,3.559e-05,0.0001937,0.6847,0.0001822,0.05196,0.8685
0.002063679,0.003736166,0.000201834,0.00173577298317787,0.001984699,0.001259316,0.001857051,0.000155387,0.006230388,0.000841984,9.878e-05,0.0001922,0.5,9.848e-05,0.04028,0.9332
0.002293619,0.004679268,0.000167797,0.00165309395350975,0.00218056,0.000965292,0.002078816,0.000158749,0.005555376,0.000685158,8.627e-05,0.0001931,0.5175,0.0001639,0.05315,0.8916
0.001685085,0.004596228,0.000106458,0.00196564593834171,0.001635966,0.001341971,0.001551376,0.000154619,0.007433873,0.000967897,1.99e-05,0.0001919,0.7879,0.0002745,0.03931,0.7858
0.002146903,0.004931355,0.000183423,0.0017269544273855,0.001887652,0.000990851,0.001761498,0.00014748,0.006389257,0.000798374,0.0001033,0.0001934,0.5,0.0001697,0.04004,0.858
0.001764586,0.00462382,0.000142951,0.00192155294478066,0.002184014,0.001295873,0.001378739,0.000125997,0.005246906,0.000656203,5.907e-05,0.0001931,0.6001,0.0003712,0.07335,0.8033
0.002351987,0.004943158,0.000128551,0.00162669411602036,0.002262509,0.000984266,0.00215529,0.000153822,0.007235529,0.000819604,8.829e-05,0.0001938,0.5236,0.000188,0.04055,0.8559
0.002435177,0.004651447,0.000130126,0.00158181533208692,0.002865757,0.001553444,0.002075449,0.000175812,0.005520475,0.000653305,7.388e-05,0.0001936,0.5503,0.0001167,0.04143,0.9073
0.001969777,0.005060088,0.000156691,0.00179237050627699,0.001993602,0.001120375,0.001291699,0.000110162,0.007604145,0.000917039,9.971e-05,0.000195,0.5,0.0001661,0.03898,0.8569
0.001887716,0.005220273,0.000135489,0.00179607947124652,0.001837831,0.000621678,0.001540993,0.00013591,0.00668058,0.000793607,6.08e-05,0.0001944,0.5837,0.0002234,0.03981,0.8175
0.002110918,0.006530619,0.000137956,0.00167693113318026,0.002576303,0.001271162,0.002070526,0.000145343,0.008707966,0.000750551,4.484e-05,0.0001943,0.6392,0.0001613,0.03515,0.8607
0.002206543,0.005270008,0.000146338,0.00172043279580148,0.00212683,0.001040145,0.00182533,0.000157289,0.00600454,0.000596609,9.821e-05,0.0001943,0.5,0.0001928,0.03257,0.8308
0.002027266,0.006055402,0.00016273,0.00181928441065399,0.001871612,0.000680279,0.001455044,0.000129263,0.007146472,0.000719304,6.505e-05,0.0001932,0.5813,0.0001153,0.03511,0.9
0.002009583,0.004793661,0.000177867,0.00179549469999681,0.00159576,0.000842493,0.00150591,0.000129554,0.005993147,0.000658326,4.361e-05,0.000193,0.6397,0.0002694,0.04173,0.7871
0.002074097,0.004540516,5.14e-05,0.0017176773236286,0.00217265,0.000894985,0.001899659,0.000156873,0.005484802,0.000697323,6.05e-05,0.0001932,0.5922,0.000173,0.04028,0.8543
0.002057534,0.00459039,0.000102245,0.00179050194655792,0.002147372,0.00124012,0.001844744,0.00014687,0.00668971,0.000836109,0.0001009,0.0001938,0.5,0.0002772,0.03898,0.7888
0.001989263,0.005012753,0.000149713,0.00180967690294048,0.001723646,0.00045845,0.001547454,0.000132173,0.007707649,0.000900289,3.207e-05,0.0001938,0.7024,0.0001497,0.04571,0.8825
0.002088985,0.005516444,0.00012932,0.00177649992998209,0.002255499,0.001700822,0.001713227,0.000141523,0.005691683,0.000550343,0.0001004,0.0001945,0.5,0.0001854,0.03175,0.8338
0.002104972,0.004490585,0.00016713,0.00176764364147314,0.002738789,0.001312404,0.001598866,0.000134948,0.005801822,0.000742137,6.001e-05,0.0001926,0.5852,0.0002147,0.03736,0.811
0.002110414,0.003825842,0.000141365,0.00173496867660508,0.00189115,0.000934224,0.001917976,0.000151333,0.005877844,0.000732901,9.055e-05,0.0001944,0.5135,0.0002185,0.04804,0.846
0.002180577,0.005223339,0.000143354,0.00169103957954436,0.002250075,0.001263824,0.001756532,0.000139472,0.007909153,0.00077071,9.003e-05,0.0001933,0.5214,0.0001211,0.04088,0.911
0.001710642,0.005796464,0.000139084,0.00198548015501391,0.00171488,0.001083499,0.001675141,0.000157987,0.005931088,0.000600861,9.89e-05,0.0001947,0.5,0.0003018,0.07925,0.8525
0.002156682,0.004216573,0.000185271,0.00173135227641041,0.002172477,0.000843808,0.001790849,0.000147496,0.005524315,0.000762083,9.591e-05,0.0001933,0.5105,0.0001899,0.0337,0.8274
0.001840266,0.004389859,0.000153379,0.00194457645335106,0.001064397,0.000896138,0.001351468,0.000142671,0.008086458,0.001001487,9.88e-05,0.0001937,0.5,0.0001184,0.03897,0.8984
0.00177208,0.004960433,0.000176883,0.00193020906401875,0.001561928,0.000735243,0.001616324,0.000145839,0.006603827,0.000725847,5.604e-05,0.0001943,0.602,0.0001392,0.02299,0.8411
0.001819781,0.004755018,0.000176778,0.00191932776916663,0.002259909,0.001623066,0.001783835,0.000168224,0.005280572,0.000582079,8.495e-05,0.0001934,0.5291,0.0001921,0.06309,0.8836
0.00225741,0.005864537,0.000167936,0.00160230376867443,0.00274875,0.000952706,0.002226322,0.000165362,0.00925494,0.00079377,8.5e-05,0.0001925,0.5311,0.0002929,0.04811,0.8034
0.00194701,0.005463773,0.000160884,0.00184444823792439,0.001837029,0.000899709,0.001043413,9.43e-05,0.006542268,0.000730027,7.858e-05,0.0001944,0.5453,9.589e-05,0.03312,0.9256
0.002271216,0.004513531,9.19e-05,0.0017047400521304,0.002077181,0.000963429,0.00221305,0.000187337,0.005911432,0.000694969,6.567e-05,0.0001941,0.5786,0.000177,0.04099,0.8545
0.002708248,0.004158166,0.000158302,0.00151565338350755,0.002453953,0.000926179,0.002376782,0.000167663,0.004992521,0.000687944,2.99e-05,0.0001934,0.7173,0.000262,0.03746,0.7771
0.001941604,0.005829199,0.000148991,0.00188047422746951,0.001639351,0.000801422,0.001563025,0.000143789,0.006398495,0.000674639,8.453e-05,0.0001939,0.527,0.0002445,0.08109,0.8784
0.001967337,0.004220401,0.000153154,0.00186141671245779,0.001984432,0.001320716,0.001487916,0.000145248,0.005146867,0.000750433,7.862e-05,0.0001934,0.5385,0.0002182,0.05332,0.8514
0.002264299,0.004039187,0.000145426,0.00164819025147193,0.002266317,0.000842084,0.002131392,0.000159314,0.00565714,0.000767089,8.531e-05,0.0001938,0.5286,0.0001416,0.03187,0.8655
0.001843914,0.004064741,0.000180335,0.0018659189500777,0.001886043,0.000809052,0.001698676,0.000166273,0.006453991,0.00079292,6.635e-05,0.0001943,0.5774,0.0001512,0.04432,0.881
0.00178008,0.004532501,0.000176455,0.00196792624784469,0.001727191,0.001126955,0.001847467,0.000211611,0.006581849,0.000824523,7.214e-05,0.000195,0.5595,0.000107,0.03255,0.9068
0.002135397,0.005781121,0.000152778,0.0017128360958572,0.00224094,0.001381624,0.002052029,0.000157001,0.008200712,0.000873983,4.431e-05,0.0001934,0.6429,0.0002779,0.03386,0.7692
0.002027809,0.006018328,0.000141107,0.00177339370493468,0.002123037,0.001228706,0.001748978,0.000143874,0.008601636,0.00086934,8.695e-05,0.0001924,0.5206,0.0001243,0.04145,0.9081
0.002087986,0.004810149,0.000141595,0.00175270794428891,0.002084458,0.001290454,0.001355465,0.00011928,0.007524055,0.000882969,8.497e-05,0.000192,0.5222,0.0002524,0.04795,0.8258
0.00192281,0.006120684,0.000126605,0.00184218661548168,0.001917509,0.000917529,0.001658407,0.000147656,0.00858935,0.00074346,4.379e-05,0.0001942,0.6454,0.0001141,0.03254,0.8944
0.002434521,0.004591378,8.4e-05,0.00159650508349129,0.002470768,0.00137595,0.001959313,0.00013748,0.005080384,0.000723149,9.87e-05,0.0001937,0.5,0.0001881,0.04681,0.8595
0.002159415,0.00502531,0.000142379,0.00171573607233814,0.002369144,0.001083582,0.002338683,0.000221908,0.006612033,0.000706491,7.635e-05,0.0001924,0.5476,0.00016,0.03258,0.8536
0.001575189,0.006151989,0.000133403,0.00211282970355591,0.000910871,0.000484807,0.00106873,0.000119896,0.007263196,0.000764701,8.841e-05,0.0001939,0.5302,0.0001791,0.03418,0.8328
0.002092829,0.004987553,0.000167508,0.0017612825838621,0.002565849,0.001167692,0.001869095,0.000155956,0.005457542,0.000677846,5.234e-05,0.000195,0.6164,0.0001248,0.04114,0.9038
0.00262741,0.00476131,0.000159001,0.00149397164935235,0.002190609,0.000696361,0.002045276,0.000127916,0.008573008,0.001111957,9.808e-05,0.0001938,0.5,0.000214,0.04878,0.8436
0.001506038,0.0040786,0.000204096,0.00209425553593036,0.001720673,0.001231363,0.001011684,0.000111576,0.005656352,0.000744028,5.093e-05,0.0001936,0.617,0.0002178,0.03995,0.8143
0.001876712,0.004257849,0.000128597,0.00190453293288459,0.001739592,0.00085243,0.001542748,0.000155552,0.006036285,0.00082262,6e-05,0.0001935,0.583,9.616e-05,0.03178,0.9275
0.00181009,0.005474232,0.000181749,0.00188638716079556,0.001957097,0.001151554,0.001681753,0.000164061,0.007465628,0.000781245,3.895e-05,0.0001928,0.664,6.813e-05,0.02919,0.9433
0.002313005,0.004639479,0.000150888,0.00165253655492974,0.001669899,0.000989038,0.002519355,0.000186727,0.006946643,0.000860679,5.238e-05,0.000194,0.6133,0.0001931,0.04176,0.8426
0.001751867,0.004107148,0.000139047,0.00191416883711861,0.001265094,0.000699065,0.00132632,0.000130301,0.005202519,0.000686306,3.223e-05,0.0001936,0.6974,0.000167,0.06231,0.8882
0.00251803,0.004887715,0.000192995,0.00158031161549319,0.002737563,0.001472257,0.00184871,0.000139133,0.007146067,0.000797334,5.007e-05,0.0001931,0.6258,0.0001459,0.04899,0.8944
0.001870738,0.004262102,0.000139967,0.0018321423248399,0.002389611,0.000863889,0.001488247,0.000148589,0.005832563,0.000787136,6.015e-05,0.0001949,0.5888,0.0001794,0.03215,0.8181
0.002514328,0.004465659,0.000207545,0.00158186890610361,0.002610641,0.001240633,0.002188491,0.000154756,0.004435484,0.000602467,2.736e-05,0.0001924,0.7301,0.0001229,0.03328,0.8782
0.00188019,0.004112045,0.000129916,0.00182761684455593,0.001574553,0.000849423,0.00154112,0.000131321,0.004466254,0.000568182,6.549e-05,0.0001918,0.5637,0.0002287,0.05636,0.8471
0.001765316,0.004682669,0.000178574,0.00196699413556673,0.001955221,0.001038542,0.001334114,0.000119446,0.008059424,0.000927618,4.191e-05,0.0001941,0.6487,8.253e-05,0.02592,0.9247
0.002721761,0.005116119,8.66e-05,0.00152820535593124,0.002580764,0.001538998,0.002159923,0.000149509,0.006157314,0.00065157,4.775e-05,0.0001941,0.6268,0.000172,0.04191,0.8652
0.002804029,0.005253559,0.000109889,0.00146198777566464,0.00338938,0.001009128,0.002237841,0.000137998,0.006918297,0.000881596,4.205e-05,0.0001948,0.6511,0.0001322,0.0286,0.8642
0.002867276,0.004735933,0.000129106,0.00145759787554529,0.002697892,0.000979309,0.002745923,0.000162413,0.006718449,0.000786687,7.335e-05,0.000194,0.5579,0.0002426,0.04838,0.8243
0.002254084,0.00562445,9.69e-05,0.00170026234269112,0.00181858,0.00087493,0.001805254,0.000137778,0.008604276,0.000916156,6.931e-05,0.0001923,0.5653,0.0002364,0.04927,0.8432
0.001869782,0.004684353,0.000232584,0.00186694175104768,0.001856786,0.001037621,0.001578397,0.000142969,0.006327952,0.000696395,7.041e-05,0.0001937,0.552,7.375e-05,0.03194,0.9562
0.001900981,0.005875976,0.000148786,0.00181146076442527,0.002068378,0.001548888,0.001512011,0.000126603,0.007534903,0.000737575,6.606e-05,0.0001935,0.5758,0.0001479,0.04055,0.8784
0.002015011,0.003715763,0.000101725,0.00181688950500994,0.0017811,0.000753758,0.001773745,0.000143731,0.005524296,0.000845712,6.883e-05,0.0001948,0.5626,0.0001491,0.041,0.8888
0.002050466,0.004674893,8.97e-05,0.00184025789303618,0.001695329,0.000812008,0.001336538,0.000123991,0.00725409,0.000861552,7.589e-05,0.0001929,0.5465,8.569e-05,0.03984,0.9487
0.002140289,0.004633794,0.000154682,0.0017160680589178,0.001822242,0.000708437,0.001694894,0.000134035,0.008115049,0.000954781,8.089e-05,0.0001955,0.5327,0.0001437,0.03314,0.8557
0.001923618,0.003925864,0.000173152,0.00178689477546422,0.002364547,0.000970172,0.001538344,0.000141384,0.006575361,0.000884708,7.141e-05,0.0001919,0.5588,0.0002205,0.03809,0.8122
0.00222839,0.004946556,0.000148918,0.00172108624140281,0.002212786,0.000727614,0.001827321,0.000150212,0.006615196,0.000757244,8.299e-05,0.0001936,0.5384,0.0001031,0.04035,0.9295
0.002206882,0.005507986,0.000144399,0.00166275581955017,0.002947876,0.001623777,0.001966601,0.00014022,0.007647806,0.000755996,4.915e-05,0.0001943,0.6297,8.559e-05,0.03368,0.945
0.001857859,0.004972006,0.00022722,0.00191225372663269,0.001562054,0.001332655,0.001344283,0.000134554,0.007879872,0.000898315,0.0001026,0.0001933,0.5,0.0002529,0.04061,0.7981
0.002087805,0.005830485,0.000139779,0.00176707996763984,0.001692769,0.000570009,0.001420816,0.000123588,0.006412161,0.000603549,0.0001023,0.0001926,0.5,0.0001343,0.02759,0.8582
0.001961285,0.005570749,0.000131322,0.00183156158423673,0.001687191,0.000664993,0.001957629,0.000170028,0.009768823,0.00092661,9.684e-05,0.0001925,0.5,7.432e-05,0.04074,0.979
0.002033762,0.005695537,0.000170964,0.00176510916893222,0.002278579,0.000980164,0.001733872,0.000152833,0.007804,0.000785219,5.248e-05,0.0001923,0.6127,8.307e-05,0.03496,0.9439
0.001793056,0.004470268,0.000163877,0.00185471714204789,0.002470421,0.001160735,0.00137204,0.000123989,0.007659637,0.000878131,9.489e-05,0.0001936,0.5,0.0002535,0.05066,0.8184
0.00207677,0.004443265,0.000171061,0.00167826179426823,0.002299855,0.000980604,0.001763951,0.000140717,0.006142188,0.000740761,9.563e-05,0.0001924,0.5086,0.0002606,0.06587,0.8478
0.001737458,0.004591719,0.000137677,0.001921966622376,0.001518074,0.001124236,0.001805184,0.000195164,0.007796762,0.000768355,6.174e-05,0.0001953,0.5865,0.0001519,0.03939,0.8775
0.001830369,0.004392343,0.000167596,0.00190256223256236,0.001551568,0.000666917,0.001403408,0.00012716,0.005799637,0.000797426,6.371e-05,0.0001944,0.5829,0.0001171,0.03543,0.8976
0.002060288,0.004704849,0.0001265,0.00180813879953702,0.002143741,0.001227243,0.002174638,0.000192514,0.008210796,0.001077372,3.117e-05,0.0001933,0.707,0.0002267,0.05237,0.8414
0.002114469,0.004637904,0.000140961,0.00171933680891355,0.002123228,0.000770312,0.001767087,0.000149468,0.006190102,0.000726515,7.032e-05,0.0001932,0.5621,0.0001585,0.03834,0.8595
0.001922226,0.004239762,0.00015952,0.00182417635542826,0.002113627,0.001236201,0.0013146,0.000114079,0.006379218,0.000926048,0.0001036,0.0001944,0.5,0.0002543,0.05239,0.8217
0.002113555,0.0040685,0.000169756,0.00178017182660056,0.002373748,0.001130071,0.001724558,0.000151493,0.005447015,0.000828781,4.673e-05,0.0001928,0.6367,0.0002768,0.06274,0.8271
0.002030322,0.004819195,0.000201097,0.00177171201563975,0.002178945,0.000878704,0.001599997,0.000151116,0.007253749,0.000834583,9.76e-05,0.0001929,0.5,0.0002364,0.05101,0.8242
0.002372654,0.004624085,0.000221309,0.00157382007437388,0.00296092,0.00131737,0.002036424,0.000136606,0.007984194,0.000961651,4.852e-05,0.0001938,0.6201,0.000136,0.03265,0.8707
0.001932962,0.006118978,0.00013369,0.00185639999092618,0.002649642,0.002073152,0.001624253,0.000143722,0.008395158,0.000757578,3.589e-05,0.0001915,0.6697,0.0002675,0.05077,0.8165
0.00214518,0.004970817,0.000130342,0.00170534858494478,0.002530944,0.001213456,0.001858214,0.000172027,0.008271144,0.000881763,5.427e-05,0.0001926,0.6078,0.0002011,0.06695,0.8787
0.001749055,0.00620776,0.000118701,0.00197872931577699,0.000976868,0.000710118,0.001372733,0.000139679,0.007788213,0.00073244,6.394e-05,0.0001937,0.58,0.0001551,0.04204,0.8704
0.00180667,0.005088318,0.000157682,0.00193375629951969,0.001646179,0.000832248,0.001464123,0.000155797,0.008725789,0.001040115,9.406e-05,0.0001926,0.5,8.087e-05,0.04054,0.9577
0.001759762,0.005561483,0.00012973,0.00195027679466634,0.002037097,0.001342956,0.001823176,0.000196745,0.007475658,0.000734133,5.045e-05,0.0001928,0.6195,0.0001973,0.0508,0.8599
0.002369385,0.003832941,0.000172726,0.00164750551182284,0.002032636,0.00113407,0.001963026,0.000156887,0.00531184,0.000832976,4.72e-05,0.000194,0.6296,9.877e-05,0.04365,0.9424
0.002105874,0.004304513,0.000134722,0.00171800059519641,0.002054195,0.000985321,0.002206528,0.000187218,0.005117359,0.000670272,0.0001006,0.0001945,0.5058,0.0002083,0.02165,0.7675
0.001948029,0.005321588,0.000135028,0.00181247534788752,0.001497832,0.000881721,0.001292779,0.000116204,0.00608572,0.000728379,6.563e-05,0.0001942,0.578,8.126e-05,0.04177,0.9578
0.0021553,0.004537085,0.000144404,0.00171063917385124,0.002021335,0.000707194,0.002166739,0.000191264,0.005873465,0.000707963,8.662e-05,0.0001924,0.5235,0.0001869,0.02807,0.8126
0.002150077,0.004826298,0.000148826,0.0016796304722776,0.001967249,0.001175153,0.001728185,0.000139255,0.006086558,0.000770179,9.249e-05,0.000195,0.5105,0.0002386,0.04641,0.8159
0.001711473,0.005070452,0.000211956,0.00203849107695429,0.001622171,0.000822566,0.001478116,0.000142581,0.007679958,0.000939115,6.505e-05,0.0001945,0.5742,0.0002239,0.05151,0.8502
0.002031643,0.005267683,0.000190846,0.00177038853298149,0.002272169,0.00099876,0.001752069,0.000159919,0.007862807,0.000850321,0.0001031,0.0001939,0.5,0.0001325,0.04839,0.9
0.00206711,0.004666041,0.000182317,0.0017496575618436,0.00255782,0.001433131,0.001783037,0.000154443,0.005680315,0.000733109,7.605e-05,0.0001941,0.548,0.0001367,0.04251,0.8939
0.001778796,0.004819594,0.000160254,0.00196793054350977,0.002094803,0.00106424,0.001313839,0.000133083,0.00610943,0.000708646,7.607e-05,0.0001921,0.5496,0.0001302,0.04582,0.9156
0.002798102,0.005024419,0.000148074,0.00146734064698213,0.003854956,0.001518166,0.002266886,0.000133024,0.005807599,0.000690848,9.955e-05,0.0001931,0.5,0.0001759,0.04922,0.8706
0.001841989,0.005355435,0.000167669,0.00193077623348924,0.001401788,0.000837285,0.001299439,0.000128852,0.008386948,0.000852115,9.821e-05,0.0001934,0.5,0.0001906,0.02849,0.8099
0.001773638,0.004845384,0.000200047,0.00194951998614709,0.001446897,0.000690023,0.001401109,0.000132056,0.006015005,0.000710048,8.258e-05,0.0001931,0.535,0.0002228,0.04794,0.8246
0.001744375,0.003840069,0.00014567,0.00194355156136773,0.001754802,0.001181486,0.001256677,0.000113918,0.00410037,0.000580804,9.887e-05,0.0001938,0.5,0.0001259,0.03237,0.8742
0.001998535,0.004303939,0.000180733,0.00178642500484289,0.002196435,0.00122325,0.00171675,0.000150327,0.006728031,0.000885242,8.991e-05,0.0001947,0.5232,0.0001802,0.0414,0.8575
0.001786993,0.005461993,0.000155498,0.00200447311948868,0.001475994,0.000763457,0.001465053,0.000178219,0.008184254,0.000843323,7.947e-05,0.0001932,0.5354,0.0001924,0.04221,0.8484
0.001937942,0.005392752,0.00017388,0.00184439614067566,0.001811931,0.000813254,0.001511524,0.000135265,0.007820123,0.000838003,8.14e-05,0.0001948,0.5307,9.438e-05,0.0348,0.9255
0.002052263,0.004379032,0.000163088,0.00180116224001603,0.002027099,0.000656647,0.001648624,0.000146484,0.005865608,0.000818198,7.713e-05,0.0001937,0.5435,0.0002448,0.0473,0.8246
0.001878402,0.004762144,0.000133372,0.00187676763335416,0.00177698,0.000884457,0.001803447,0.000164816,0.006982586,0.000733094,4.803e-05,0.0001934,0.6241,8.95e-05,0.02694,0.9125
0.002278609,0.004503904,0.000168995,0.00165496543102781,0.002163804,0.001079287,0.00185547,0.000146126,0.006716065,0.000826438,8.214e-05,0.0001933,0.5294,0.0002015,0.05096,0.8528
0.002129559,0.005926083,8.66e-05,0.00170741807000277,0.001953915,0.000805116,0.002017073,0.000165177,0.008315675,0.000915548,8.773e-05,0.0001939,0.5151,0.0001069,0.04014,0.9287
0.001928321,0.003672336,0.000164605,0.00180047331096559,0.001606796,0.0006688,0.001560633,0.000142858,0.004476261,0.000724709,4.249e-05,0.0001935,0.6472,0.0001655,0.03922,0.8471
0.001556877,0.003914523,0.000158471,0.00211807573416754,0.001669831,0.001440496,0.001186157,0.000127558,0.005863653,0.000831209,8.568e-05,0.0001932,0.5275,0.0001814,0.03913,0.8394
0.001943703,0.006148386,0.000161628,0.00182899268342319,0.001863871,0.001558913,0.001414233,0.000120606,0.00878338,0.000857073,0.0001018,0.0001923,0.5,0.0002498,0.04356,0.8046
0.002139597,0.004876063,0.000143052,0.00175800416240203,0.00211799,0.000837105,0.001727925,0.000153378,0.00518411,0.000635995,6.07e-05,0.000193,0.5879,0.0002307,0.04501,0.8298
0.002183585,0.003845662,0.000183492,0.00172094861354849,0.002296627,0.001414544,0.001659541,0.000135092,0.00589624,0.000959155,9.523e-05,0.0001936,0.511,7.169e-05,0.04046,0.9667
0.001824659,0.004503622,0.000124166,0.00186604545662843,0.001639676,0.000941441,0.001377818,0.000129181,0.007078243,0.000896028,6.931e-05,0.0001939,0.5641,0.000224,0.04847,0.8144
