alpha
0.354740789
0.699463269
0.594455656
0.351947192
0.426210719
0.360555099
0.329739783
0.139080979
0.775754112
0.792144535
0.675481099
0.771532482
0.783420494
0.709443125
0.58892231
0.769622079
0.476632023
0.486283852
0.353325039
0.306755348
0.6628096
0.544069003
0.348760806
0.644411302
0.520980615
0.419187383
0.500337971
0.508424247
0.567690446
0.572301769
0.669348488
0.536955034
0.447571709
0.613755562
0.395440019
0.527881748
0.663964298
0.461036802
0.801294083
0.403329366
0.595656849
0.389033918
0.287690936
0.459242313
0.780335268
0.529655329
0.489730234
0.803043137
0.70810983
0.740951942
0.692004674
0.625980286
0.492131015
0.643843093
0.319001269
0.552477309
0.640068531
0.644429817
0.55285205
0.266893396
0.625940351
0.723835792
0.829773511
0.313686103
0.564198065
0.620988224
0.702197849
0.553294686
0.593101461
0.649902705
0.601904835
0.552005404
0.614916757
0.741057596
0.395893582
0.782398254
0.37350936
0.833513425
0.501985742
0.659472173
0.56626713
0.391895313
0.708247816
0.764283623
0.853964024
0.409889501
0.619642575
0.645259844
0.555907517
0.266782324
0.097089217
0.687042086
0.641299334
0.728323484
0.260522154
0.558897852
0.301138753
0.558304243
0.553941553
0.229024174
0.690461122
0.235392265
0.665101484
0.602094368
0.695127692
0.596020495
0.281396808
0.708351167
0.734712095
0.423601671
0.194402342
0.628070971
0.625591551
0.36717316
0.076684619
0.105964852
0.77565286
0.620373552
0.325297189
0.797801268
0.83681349
0.743888725
0.663071334
0.400371893
0.360237319
0.268766155
0.847421364
0.849401119
0.759719287
0.306628297
0.45401487
0.464200715
0.332199504
0.621890129
0.620842614
0.377247412
0.355626714
0.473884471
0.596942969
0.173543974
0.381024571
0.38425493
0.25513657
0.538341826
0.590705629
0.504712406
0.319425957
0.494466794
0.560372357
0.337961917
0.507980605
0.651000015
0.587187168
0.469366331
0.429772162
0.512824112
0.476323387
0.532024235
0.355882124
0.667151858
0.546421122
0.829453486
0.482242927
0.551119031
0.605482208
0.74328921
0.400708272
0.497088995
0.697481765
0.524932535
0.361538424
0.69406811
0.695721204
0.846986977
0.530250582
0.349849923
0.713132428
0.652876548
0.406165372
0.58684159
0.638577284
0.477036453
0.926741176
0.668450397
0.493938786
0.619396397
0.382716944
0.71038019
0.7147542
0.843410655
0.563753613
0.765487514
0.48655469
0.433602316
0.404954552
0.565404199
0.499786626
0.764779946
0.478072686
0.563678714
0.555454272
0.483399891
0.19263057
0.885566772
0.457650732
0.679493668
0.645308707
0.42147603
0.586565556
0.202853338
0.592927855
0.613265085
0.671317032
0.463433545
0.657182173
0.192399073
0.808437107
0.430107336
0.519255337
0.674332466
0.496917984
0.345206369
0.29999913
0.968202256
0.598801556
0.625583866
0.658373139
0.849349243
0.165755936
0.504426546
0.707323194
0.763392734
0.779456819
0.260900159
0.519508287
0.482728378
0.69536518
0.368862237
0.431906506
0.802261876
0.734392337
0.59647419
0.661605664
0.611458478
0.616300241
0.452186881
0.691461118
0.311305275
0.440385675
0.803277323
0.23779906
0.536391217
0.448213231
0.26847218
0.849249242
0.590738332
0.582784009
0.654075306
0.8536131
0.790374375
0.874126886
0.127205286
0.165534153
0.540589734
0.641703342
0.571812092
0.361173356
0.367053287
0.757549254
0.81873829
0.418430177
0.506954904
0.90792028
0.683850527
0.370945994
0.494397702
0.637999997
0.349148214
0.720755833
0.488207699
0.556493551
0.668832683
0.274446927
0.837440092
0.826818497
0.435616231
0.196108911
0.448657524
0.296958628
0.552930989
0.640191183
0.819921205
0.883520551
0.179965661
0.694916424
0.89513592
0.629242281
0.637363972
0.646832911
0.346613892
0.383477453
0.730518246
0.367008269
0.743735723
0.421371429
0.462924538
0.458286957
0.472144943
0.34012538
0.469541473
0.321520244
0.584949949
0.761742812
0.448177834
0.938985666
0.562419824
0.552406107
0.901559973
0.625284401
0.81063219
0.780422639
0.578134018
0.680763948
0.404676145
0.302835577
0.505726461
0.737786547
0.435103755
0.653574348
0.679177331
0.525213633
0.546543134
0.558852613
0.955189469
0.854649275
0.583644511
0.620555181
0.62138278
0.277983199
0.443766377
0.694540291
0.508029446
0.597462224
0.418175358
0.53841369
0.660804294
0.457301382
0.50393987
0.433106305
0.834956229
0.64135788
0.371991968
0.402990706
0.591103709
0.683894537
0.33839436
0.42950853
0.502918017
0.364987698
0.235108987
0.372098723
0.951203685
0.435457287
0.954034379
0.205405153
0.313878738
0.589301267
0.522468497
0.830259066
0.613139041
0.603063259
0.614432983
0.475346847
0.65827868
0.927751793
0.392310407
0.395705111
0.524952111
0.652837076
0.371700154
0.342445201
0.344390788
0.615529616
0.299697396
0.937916236
0.642184348
0.777500968
0.799756482
0.569144239
0.615758258
0.523408179
0.311733384
0.513816333
0.665213361
0.703037954
0.47192885
0.614036504
0.074577404
0.709273837
0.418273568
0.497866321
0.784534924
0.659372178
0.307885099
0.670777719
0.357618596
0.763822005
0.537206648
0.39788278
0.210923909
0.283660245
0.941702301
0.619085919
0.540963129
0.950532501
0.649292434
0.715412138
0.613924066
0.232134308
0.379304653
0.441520225
0.298847188
0.72399267
0.570997947
0.552749553
0.659444748
0.657120664
0.316990381
0.616342839
0.470916684
0.613178891
0.52209025
0.731806378
0.823152256
0.257433663
0.266719469
0.65927171
0.376012113
0.446609619
0.720899102
0.641144649
0.220996893
0.254616998
0.407960026
0.673982901
0.522375199
0.711380201
0.599522645
0.446316612
0.960601382
0.377148605
0.454205035
0.439220027
0.415263977
0.368847873
0.217298537
0.697681742
0.569130392
0.286621511
0.914259076
0.29931493
0.220195532
0.508633265
0.544318529
0.584713676
0.797092772
0.626989589
0.654989012
0.702723181
0.358547837
0.73047936
0.500946986
0.6248534
0.2981215
0.063214461
0.304868291
0.814730587
0.71283318
0.763248608
0.41817904
0.753383118
0.68250451
0.286029592
0.580819066
0.837430779
0.644062201
0.457975978
0.66122072
0.360276604
0.471643645
0.607646377
0.475229253
0.652981497
0.502211202
0.687327306
0.327058403
0.764172406
0.285220205
0.599479189
0.441730625
0.333445047
0.651235428
0.703278966
0.640710966
0.272796906
0.556283426
0.892864104
0.561845818
0.657648058
0.592785974
0.513430211
0.647442819
0.313508243
0.566658319
0.562293939
0.787005309
0.797300519
0.436378779
0.829567029
0.703980312
0.628552081
0.655641919
0.623300537
0.408354887
0.122299607
0.645755143
0.536064576
0.433512194
0.634986013
0.685207974
0.343922049
0.64055417
0.672106253
0.555509708
0.482075856
0.547400917
0.791336305
0.424815933
0.304848883
0.379866248
0.423307549
0.198884662
0.784378384
0.459221025
0.724877074
0.800906694
0.693967246
0.300839723
0.681830243
0.552449856
0.722274957
0.927229017
0.548862343
0.738482656
0.516436218
0.633132063
0.806689757
0.689973831
0.459096693
0.827442298
0.420108713
0.49021929
0.469283003
0.448025539
0.777027603
0.412490251
0.818663728
0.45493632
0.386210017
0.328135689
0.41815031
0.530406786
0.522236438
0.367303773
0.492184379
0.368334634
0.34808863
0.165198194
0.417309905
0.817655561
0.496798112
0.283594029
0.564871742
0.735024365
0.515556562
0.521183599
0.512480682
0.376609291
0.276152578
0.858590046
0.542248283
0.560204357
0.626809907
0.575232531
0.821324889
0.648531303
0.284503375
0.42788326
0.63026826
0.534170904
0.528296118
0.305526569
0.403500471
0.376506591
0.400975372
0.866271307
0.900661042
0.586623034
0.339171237
0.812606114
0.373532177
0.493461082
0.63723528
0.888632292
0.443344509
0.852790768
0.604309009
0.339864256
0.500623994
0.513387974
0.32495301
0.850438966
0.773958784
0.795502638
0.595397381
0.264213886
0.557297765
0.666875114
0.513101277
0.689191928
0.772963036
0.758020618
0.358162802
0.773188783
0.691694167
0.587677061
0.755339597
0.512036542
0.280520753
0.580185583
0.6917308
0.396463884
0.425132482
0.297798509
0.564390073
0.626098808
0.345796489
0.26361633
0.645815049
0.358946919
0.857836296
0.9497465
0.49123417
0.521129463
0.344975921
0.918983238
0.867345141
0.67881056
0.166831239
0.323539477
0.618636697
0.426363972
0.858648353
0.932447243
0.320009573
0.458291985
0.351843298
0.504033153
0.684027767
0.439161994
0.775002182
0.376327465
0.399167853
0.548145261
0.637840114
0.665124289
0.83935659
0.355116648
0.718146126
0.766483025
0.583865246
0.138636237
0.785288801
0.786696854
0.736411571
0.560695834
0.582384834
0.573187791
0.794536899
0.773658737
0.595313398
0.333323539
0.660167022
0.531333588
0.397733185
0.578389275
0.66549181
0.59269126
0.525502969
0.821589832
0.5600478
0.271458364
0.279920463
0.432713857
0.403675854
0.505844277
0.559007268
0.670314058
0.782629794
0.658616119
0.639084043
0.15425036
0.555641577
0.737592421
0.318806464
0.667640665
0.209094214
0.450827718
0.247628644
0.318723363
0.43139075
0.580880295
0.646713441
0.669387933
0.637215569
0.199834699
0.473631372
0.06313266
0.585653817
0.325063514
0.300125021
0.614135464
0.387382913
0.390528029
0.748302509
0.545100517
0.498559981
0.739552667
0.215891763
0.819175023
0.533217579
0.410632747
0.320046042
0.310413511
0.40532867
0.633985695
0.288973586
0.469487032
0.643299429
0.558979172
0.499191398
0.621260918
0.366140844
0.633563573
0.437469729
0.590472153
0.908018392
0.285430316
0.390161008
0.409780886
0.510516461
0.313303199
0.41664554
0.597584079
0.339907989
0.62846579
0.420233206
0.588218471
0.507197767
0.442979334
0.186099389
0.202828282
0.776287997
0.798018642
0.596071848
0.339642185
0.728417027
0.610228507
0.748480989
0.746912359
0.561896931
0.505283531
0.539259208
0.687574201
0.829674095
0.49358722
0.615949138
0.152435019
0.664511754
0.876355644
0.733794851
0.851338565
0.834647911
0.47776895
0.416639313
0.72155342
0.503014791
0.525927076
0.598894539
0.566165753
0.610673921
0.597045151
0.594796451
0.667538872
0.358577011
0.213360243
0.74800158
0.404013948
0.651393573
0.334301776
0.724862059
0.32712438
0.726182308
0.335142676
0.659149271
0.869059689
0.536622343
0.651918531
0.793126179
0.515344749
0.317185015
0.741397103
0.538774804
0.255878851
0.849825897
0.402618832
0.72025102
0.686645659
0.640561171
0.496119272
0.174512316
0.107095176
0.320297445
0.565364905
0.844694676
0.477612685
0.46218064
0.853268097
0.524230957
0.278680825
0.682871026
0.486516967
0.656231435
0.643461395
0.550903983
0.783738494
0.442113704
0.484742452
0.551715499
0.339024753
0.809650864
0.52070082
0.512175196
0.716568255
0.566442741
0.761434545
0.600325263
0.457180761
0.505245334
0.940779775
0.632159482
0.775032424
0.60072445
0.565537167
0.450670449
0.348794104
0.539640527
0.564377646
0.800756512
0.70683242
0.348038372
0.492659971
0.660991777
0.800442555
0.54030698
0.704350057
0.502287465
0.883707915
0.555906873
0.887931581
0.559951666
0.671584019
0.664190564
0.630347389
0.494837881
0.421266132
0.529131125
0.673087111
0.793924542
0.693461793
0.650434077
0.389639448
0.44715013
0.726771348
0.238742684
0.645120105
0.66546125
0.747826619
0.82020088
0.824958802
0.508271904
0.325686745
0.335260298
0.761015044
0.561967124
0.517513785
0.460871876
0.359096527
0.562511579
0.670777719
0.504401152
0.066027026
0.790451201
0.650363249
0.651972908
0.551694495
0.673553817
0.677121431
0.391584573
0.440287098
0.784490618
0.546531869
0.393292966
0.739246652
0.42522517
0.494182083
0.378757387
0.544146121
0.594809669
0.660536577
0.266000402
0.567323846
0.269936145
0.64191687
0.862828687
0.575196634
0.528351756
0.671842518
0.760805855
0.503779233
0.412616788
0.373026619
0.446535335
0.654770175
0.394553456
0.625924649
0.479663371
0.328406844
0.655306345
0.656466361
0.996257508
0.513367064
0.70266472
0.616020645
0.368428167
0.737548417
0.5206775
0.587752552
0.469858595
0.709375112
0.692702456
0.551329736
0.700131455
0.502002477
0.538187777
0.537175074
0.40503556
0.469826434
0.682476657
0.478534901
0.489010992
0.517302138
0.549794169
0.507809572
0.634472158
0.833811627
0.581220924
0.947875761
0.438727019
0.395073704
0.513591395
0.975112263
0.564012924
0.547464653
0.457588719
0.613656019
0.492045613
0.572419717
0.660528865
0.583069055
0.307684725
0.825132484
0.514841679
0.219462791
0.436696138
0.512725779
0.297085822
0.607791404
0.451425743
0.343786413
0.589143171
0.81496091
0.361256398
0.284238501
0.39741071
0.459294943
0.537975676
0.326027598
0.628865884
0.657046951
0.406712565
0.379662179
0.228626696
0.767033872
0.521573049
0.515851938
0.547375102
0.606841345
0.438239338
0.539754903
0.617370804
0.462879344
0.572050681
0.429995341
0.782689714
0.658048733
0.601160501
0.347858882
0.442541183
