F1,kin,kout,ktr,kout2,k1,k2,k12,k21,A1,B1,n,A2,B2,n2,V1
0.6349,0.0001775,0.000907158,0.004741,89.26,0.0006166,0.001774,0.003216545,0.000368475,3.36E-06,0.0002841,1.168,0.0000411,0.02199,0.9519,3224
0.6349,0.0001775,0.00071175,0.004741,89.26,0.000624955,0.001774,0.002885459,0.000336403,3.16E-06,0.0002591,1.175,0.00009441,0.02236,0.8201,3224
0.6349,0.0001775,0.000808071,0.004741,89.26,0.00084024,0.001774,0.001760374,0.000259976,1.00E-06,0.0001517,1.426,0.00009399,0.02292,0.8274,3224
0.6349,0.0001775,0.000761273,0.004741,89.26,0.000669208,0.001774,0.002975712,0.000480247,2.59E-06,0.0002607,1.229,0.0000657,0.02174,0.8752,3224
0.6349,0.0001775,0.00086214,0.004741,89.26,0.000799569,0.001774,0.003998821,0.000428084,4.84E-06,0.0002846,1.098,0.00006635,0.0221,0.884,3224
0.6349,0.0001775,0.001209707,0.004741,89.26,0.00064793,0.001774,0.003992509,0.000456275,6.93E-06,0.0003612,1.025,0.0001525,0.02313,0.7528,3224
0.6349,0.0001775,0.00082213,0.004741,89.26,0.000629968,0.001774,0.003098848,0.000373049,2.28E-06,0.0002481,1.245,0.00009922,0.02146,0.8127,3224
0.6349,0.0001775,0.000777386,0.004741,89.26,0.000646475,0.001774,0.003612802,0.00048799,9.28E-06,0.0003688,0.9565,0.00007566,0.02233,0.8571,3224
0.6349,0.0001775,0.000731559,0.004741,89.26,0.000662449,0.001774,0.003005236,0.000408129,6.24E-06,0.000327,1.035,0.0000389,0.02168,0.957,3224
0.6349,0.0001775,0.000910052,0.004741,89.26,0.000730728,0.001774,0.004028896,0.000395299,3.23E-06,0.0002841,1.181,0.00006447,0.02302,0.8865,3224
0.6349,0.0001775,0.000859394,0.004741,89.26,0.000795227,0.001774,0.003027531,0.000405102,4.97E-06,0.0003087,1.084,0.00005369,0.02214,0.9141,3224
0.6349,0.0001775,0.000825776,0.004741,89.26,0.000620353,0.001774,0.003260093,0.000464669,1.67E-05,0.0004087,0.8232,0.00005886,0.02276,0.8996,3224
0.6349,0.0001775,0.000858712,0.004741,89.26,0.000806914,0.001774,0.002813446,0.000464733,2.23E-06,0.0002482,1.251,0.0000841,0.02276,0.8467,3224
0.6349,0.0001775,0.000728205,0.004741,89.26,0.000492726,0.001774,0.003270332,0.000385989,9.71E-06,0.0003359,0.9301,0.00008227,0.02246,0.8515,3224
0.6349,0.0001775,0.000956278,0.004741,89.26,0.000655036,0.001774,0.003105043,0.000478946,3.06E-06,0.0002717,1.194,0.00007473,0.0243,0.875,3224
0.6349,0.0001775,0.000932347,0.004741,89.26,0.000726255,0.001774,0.003575789,0.000392553,1.18E-06,0.0002024,1.382,0.00007157,0.02419,0.8801,3224
0.6349,0.0001775,0.000780877,0.004741,89.26,0.000793947,0.001774,0.003378958,0.000397766,1.26E-05,0.0003853,0.8919,0.00008487,0.02268,0.8425,3224
0.6349,0.0001775,0.000790671,0.004741,89.26,0.000642149,0.001774,0.003187212,0.00039258,1.00E-06,0.0001897,1.432,0.0001565,0.02292,0.7481,3224
0.6349,0.0001775,0.000852127,0.004741,89.26,0.000779492,0.001774,0.002973991,0.000353726,9.53E-06,0.0003455,0.9262,0.00008296,0.02283,0.842,3224
0.6349,0.0001775,0.000773081,0.004741,89.26,0.000480259,0.001774,0.002756682,0.000354382,7.38E-06,0.0003514,1.006,0.0001161,0.02261,0.7935,3224
0.6349,0.0001775,0.000761637,0.004741,89.26,0.000663724,0.001774,0.002894266,0.000346903,6.90E-06,0.0003224,0.9989,0.00006903,0.02278,0.8761,3224
0.6349,0.0001775,0.000917104,0.004741,89.26,0.000785951,0.001774,0.003010301,0.000444228,1.25E-06,0.0002073,1.363,0.0000733,0.02279,0.8655,3224
0.6349,0.0001775,0.001101072,0.004741,89.26,0.000710206,0.001774,0.003027246,0.000416978,9.77E-06,0.000339,0.9605,0.0001643,0.02367,0.7457,3224
0.6349,0.0001775,0.000781085,0.004741,89.26,0.000635248,0.001774,0.003601826,0.000467694,1.00E-06,0.0001818,1.413,0.0001065,0.02286,0.8076,3224
0.6349,0.0001775,0.000697989,0.004741,89.26,0.000706921,0.001774,0.002759086,0.000414129,1.26E-06,0.0002087,1.365,0.00005709,0.02243,0.9001,3224
0.6349,0.0001775,0.000576191,0.004741,89.26,0.000728769,0.001774,0.002466989,0.000375101,1.00E-06,0.0001722,1.429,0.00004498,0.02141,0.9356,3224
0.6349,0.0001775,0.000836187,0.004741,89.26,0.000791846,0.001774,0.003560792,0.000452678,1.81E-06,0.0002387,1.295,0.00006805,0.02336,0.8809,3224
0.6349,0.0001775,0.001021926,0.004741,89.26,0.000625694,0.001774,0.004139394,0.000482475,7.87E-06,0.000374,0.9962,0.00004656,0.02213,0.9276,3224
0.6349,0.0001775,0.000807941,0.004741,89.26,0.000794978,0.001774,0.002541419,0.0003421,5.32E-06,0.0003091,1.075,0.00009566,0.02365,0.8325,3224
0.6349,0.0001775,0.000924893,0.004741,89.26,0.000650138,0.001774,0.003189981,0.000359863,6.87E-06,0.000338,1.006,0.000057,0.02233,0.8975,3224
0.6349,0.0001775,0.000641945,0.004741,89.26,0.000750352,0.001774,0.002695819,0.000451014,2.21E-06,0.0002474,1.249,0.00006077,0.02234,0.8956,3224
0.6349,0.0001775,0.000815042,0.004741,89.26,0.000604895,0.001774,0.003079236,0.000427852,4.93E-06,0.0003124,1.093,0.00006787,0.02358,0.8818,3224
0.6349,0.0001775,0.000517495,0.004741,89.26,0.000744866,0.001774,0.002550176,0.000375569,4.17E-06,0.0002877,1.112,0.000042,0.02161,0.9446,3224
0.6349,0.0001775,0.000661263,0.004741,89.26,0.000880868,0.001774,0.002855573,0.000411665,8.55E-06,0.0003417,0.9659,0.00009505,0.02319,0.8294,3224
0.6349,0.0001775,0.000852159,0.004741,89.26,0.000777355,0.001774,0.002437101,0.000362439,1.00E-06,0.0001642,1.411,0.00007929,0.02193,0.8532,3224
0.6349,0.0001775,0.000759931,0.004741,89.26,0.000678054,0.001774,0.002698145,0.000341473,1.05E-06,0.0002012,1.408,0.0000713,0.02278,0.8714,3224
0.6349,0.0001775,0.000540697,0.004741,89.26,0.000779294,0.001774,0.002721564,0.000356976,1.84E-05,0.0003948,0.811,0.0001115,0.02326,0.8015,3224
0.6349,0.0001775,0.000677319,0.004741,89.26,0.00080659,0.001774,0.003328746,0.000393742,1.86E-06,0.0002145,1.294,0.0001323,0.02374,0.7792,3224
0.6349,0.0001775,0.001159867,0.004741,89.26,0.000646345,0.001774,0.002917379,0.000340794,1.20E-05,0.0003613,0.891,0.00009368,0.02183,0.8172,3224
0.6349,0.0001775,0.000906142,0.004741,89.26,0.000706259,0.001774,0.002670387,0.000420483,1.08E-05,0.0003571,0.9395,0.000056,0.02196,0.9,3224
0.6349,0.0001775,0.000593583,0.004741,89.26,0.000685285,0.001774,0.003075265,0.000415471,2.89E-06,0.0002492,1.199,0.00007846,0.02226,0.8511,3224
0.6349,0.0001775,0.001132121,0.004741,89.26,0.000691184,0.001774,0.004078868,0.000413075,3.58E-06,0.0002923,1.15,0.00006875,0.02226,0.8737,3224
0.6349,0.0001775,0.000836065,0.004741,89.26,0.000724643,0.001774,0.002895382,0.000393656,5.45E-06,0.0003272,1.074,0.0001278,0.02276,0.7788,3224
0.6349,0.0001775,0.000692205,0.004741,89.26,0.000702741,0.001774,0.00265915,0.000359208,6.83E-06,0.0003249,1.006,0.00005749,0.02074,0.8833,3224
0.6349,0.0001775,0.000885153,0.004741,89.26,0.000668414,0.001774,0.002775484,0.000346612,8.03E-06,0.0003548,0.9972,0.00008792,0.02213,0.8355,3224
0.6349,0.0001775,0.000796145,0.004741,89.26,0.000744633,0.001774,0.002531043,0.000395162,1.33E-06,0.0002017,1.369,0.00009988,0.02242,0.8126,3224
0.6349,0.0001775,0.000678414,0.004741,89.26,0.000691503,0.001774,0.002572976,0.000370621,1.05E-05,0.0003632,0.9404,0.0001363,0.02292,0.7671,3224
0.6349,0.0001775,0.000773283,0.004741,89.26,0.000845078,0.001774,0.002933223,0.000375675,1.00E-06,0.0001836,1.425,0.00007461,0.02316,0.8629,3224
0.6349,0.0001775,0.001009125,0.004741,89.26,0.000722596,0.001774,0.003879598,0.000416168,1.09E-05,0.000365,0.9333,0.00007104,0.02234,0.8714,3224
0.6349,0.0001775,0.000924135,0.004741,89.26,0.000859885,0.001774,0.003439058,0.000372948,1.07E-05,0.0003527,0.9329,0.00006549,0.02175,0.8821,3224
0.6349,0.0001775,0.00067731,0.004741,89.26,0.000663396,0.001774,0.002966577,0.00036743,1.00E-06,0.0001769,1.423,0.00006879,0.02207,0.8678,3224
0.6349,0.0001775,0.001334352,0.004741,89.26,0.000488876,0.001774,0.004284075,0.000421594,1.04E-06,0.0001957,1.409,0.00009091,0.02329,0.8377,3224
0.6349,0.0001775,0.000704616,0.004741,89.26,0.000690285,0.001774,0.003296153,0.000407786,2.41E-05,0.0004651,0.7517,0.0000964,0.02417,0.8312,3224
0.6349,0.0001775,0.000781985,0.004741,89.26,0.000774183,0.001774,0.002745182,0.000320163,2.29E-06,0.0002547,1.245,0.00008752,0.02415,0.8513,3224
0.6349,0.0001775,0.000825794,0.004741,89.26,0.000786167,0.001774,0.00326704,0.00038202,1.29E-05,0.0003842,0.888,0.00008224,0.02252,0.847,3224
0.6349,0.0001775,0.000652148,0.004741,89.26,0.00075849,0.001774,0.002503259,0.000341192,1.00E-06,0.0001804,1.405,0.00009315,0.02213,0.8232,3224
0.6349,0.0001775,0.000925212,0.004741,89.26,0.00067279,0.001774,0.00332487,0.000355835,3.54E-06,0.0002725,1.174,0.00007235,0.02218,0.8625,3224
0.6349,0.0001775,0.001028696,0.004741,89.26,0.000628618,0.001774,0.00314791,0.000398467,4.24E-06,0.0003151,1.115,0.00007666,0.02266,0.8603,3224
0.6349,0.0001775,0.001227501,0.004741,89.26,0.000637991,0.001774,0.004417069,0.000439249,1.17E-06,0.0002075,1.392,0.000144,0.02356,0.7675,3224
0.6349,0.0001775,0.00105526,0.004741,89.26,0.000705404,0.001774,0.002498897,0.000332695,2.18E-05,0.0004207,0.7855,0.00005539,0.0221,0.9039,3224
0.6349,0.0001775,0.00146143,0.004741,89.26,0.000641132,0.001774,0.005689541,0.000451341,3.83E-06,0.0002883,1.137,0.0001489,0.02351,0.7593,3224
0.6349,0.0001775,0.000640743,0.004741,89.26,0.000787589,0.001774,0.002493233,0.000377208,3.09E-06,0.0002453,1.183,0.00008578,0.02287,0.8443,3224
0.6349,0.0001775,0.000876934,0.004741,89.26,0.000679253,0.001774,0.002807199,0.000390451,2.55E-06,0.0002497,1.229,0.00007095,0.02316,0.8719,3224
0.6349,0.0001775,0.000583032,0.004741,89.26,0.000615256,0.001774,0.002900487,0.000389806,5.45E-06,0.0003174,1.069,0.0001072,0.02325,0.8102,3224
0.6349,0.0001775,0.000815226,0.004741,89.26,0.000690217,0.001774,0.002666579,0.000415261,5.28E-06,0.000317,1.075,0.00005534,0.0223,0.9093,3224
0.6349,0.0001775,0.001110976,0.004741,89.26,0.000498882,0.001774,0.003474058,0.00041174,9.59E-06,0.0003497,0.94,0.00008807,0.02285,0.84,3224
0.6349,0.0001775,0.000701672,0.004741,89.26,0.000713091,0.001774,0.002546907,0.000405871,1.55E-05,0.000404,0.8505,0.00008728,0.02309,0.838,3224
0.6349,0.0001775,0.000734379,0.004741,89.26,0.00072008,0.001774,0.003046067,0.000416716,1.06E-05,0.0003636,0.9439,0.000121,0.02312,0.7907,3224
0.6349,0.0001775,0.000679255,0.004741,89.26,0.000750072,0.001774,0.002033385,0.000318306,1.43E-06,0.0002051,1.34,0.0001118,0.02365,0.8034,3224
0.6349,0.0001775,0.000713058,0.004741,89.26,0.000762708,0.001774,0.002304511,0.000386859,5.34E-06,0.0003026,1.083,0.00007431,0.02221,0.8627,3224
0.6349,0.0001775,0.000645362,0.004741,89.26,0.000771543,0.001774,0.002762286,0.000388819,1.00E-06,0.0001679,1.424,0.0000939,0.02345,0.833,3224
0.6349,0.0001775,0.001061785,0.004741,89.26,0.000755057,0.001774,0.002933909,0.000329597,2.00E-06,0.0002353,1.283,0.00006892,0.02248,0.877,3224
0.6349,0.0001775,0.001369941,0.004741,89.26,0.000902312,0.001774,0.004455496,0.000379001,7.73E-06,0.0003383,0.9958,0.0000391,0.02139,0.9499,3224
0.6349,0.0001775,0.00114932,0.004741,89.26,0.000650434,0.001774,0.003822103,0.000440661,2.27E-06,0.0002626,1.236,0.0001494,0.02443,0.7725,3224
0.6349,0.0001775,0.000892812,0.004741,89.26,0.000600237,0.001774,0.003640333,0.000431007,6.17E-06,0.0003082,1.038,0.0001365,0.02334,0.7658,3224
0.6349,0.0001775,0.000737876,0.004741,89.26,0.000690328,0.001774,0.002749864,0.000413124,2.10E-05,0.000405,0.806,0.0001401,0.02374,0.771,3224
0.6349,0.0001775,0.00106888,0.004741,89.26,0.000830327,0.001774,0.003380205,0.000407857,3.93E-06,0.0003041,1.143,0.0001024,0.02283,0.8159,3224
0.6349,0.0001775,0.000798753,0.004741,89.26,0.000775594,0.001774,0.00243544,0.000364568,5.55E-06,0.0003267,1.062,0.00005939,0.02172,0.8932,3224
0.6349,0.0001775,0.000996053,0.004741,89.26,0.000653593,0.001774,0.002383789,0.000311261,7.45E-06,0.0003311,1.003,0.00008675,0.02238,0.8349,3224
0.6349,0.0001775,0.000869367,0.004741,89.26,0.000619908,0.001774,0.003120658,0.000437966,2.52E-06,0.0002656,1.233,0.00009314,0.02366,0.8333,3224
0.6349,0.0001775,0.00090068,0.004741,89.26,0.000778699,0.001774,0.002702259,0.000368795,1.43E-05,0.0003844,0.8543,0.00008829,0.0231,0.8372,3224
0.6349,0.0001775,0.000667268,0.004741,89.26,0.000667319,0.001774,0.002256107,0.000363998,1.11E-05,0.0003703,0.913,0.00005533,0.02237,0.908,3224
0.6349,0.0001775,0.000954617,0.004741,89.26,0.000599599,0.001774,0.003805814,0.000429631,4.28E-06,0.0002897,1.12,0.00009077,0.02225,0.8257,3224
0.6349,0.0001775,0.000621443,0.004741,89.26,0.000643809,0.001774,0.003125186,0.000431975,5.16E-06,0.0002974,1.083,0.00005787,0.02278,0.9037,3224
0.6349,0.0001775,0.000736193,0.004741,89.26,0.000534076,0.001774,0.003055111,0.000369956,6.58E-06,0.0003165,1.032,0.00006352,0.02362,0.896,3224
0.6349,0.0001775,0.000922478,0.004741,89.26,0.000816853,0.001774,0.002766391,0.000406479,3.44E-06,0.0002928,1.157,0.00009034,0.02277,0.8322,3224
0.6349,0.0001775,0.000662159,0.004741,89.26,0.000620881,0.001774,0.003680632,0.00041516,3.47E-06,0.000281,1.161,0.00006317,0.02183,0.8874,3224
0.6349,0.0001775,0.001056646,0.004741,89.26,0.000523169,0.001774,0.002691569,0.000318427,3.93E-06,0.0002885,1.136,0.00006285,0.02261,0.8898,3224
0.6349,0.0001775,0.001080055,0.004741,89.26,0.000691435,0.001774,0.003687773,0.000376718,1.00E-06,0.0001685,1.42,0.00006211,0.02184,0.8803,3224
0.6349,0.0001775,0.000708758,0.004741,89.26,0.00078306,0.001774,0.002420993,0.000331491,3.41E-06,0.0002689,1.175,0.0001349,0.02369,0.7784,3224
0.6349,0.0001775,0.00107772,0.004741,89.26,0.00068202,0.001774,0.00332242,0.0003483,3.97E-06,0.000298,1.138,0.00009145,0.02258,0.8281,3224
0.6349,0.0001775,0.000687745,0.004741,89.26,0.000739087,0.001774,0.002587912,0.000434272,5.81E-06,0.0003085,1.061,0.00008733,0.02267,0.8302,3224
0.6349,0.0001775,0.000514141,0.004741,89.26,0.000728762,0.001774,0.002222737,0.000391262,4.59E-06,0.0002937,1.083,0.00005295,0.02185,0.9071,3224
0.6349,0.0001775,0.000823687,0.004741,89.26,0.000734745,0.001774,0.003232099,0.000398944,2.22E-05,0.0004062,0.7749,0.00009645,0.0223,0.8229,3224
0.6349,0.0001775,0.00086064,0.004741,89.26,0.000732857,0.001774,0.003558014,0.000373149,6.36E-06,0.0003284,1.036,0.00005903,0.02125,0.8906,3224
0.6349,0.0001775,0.000989777,0.004741,89.26,0.000630621,0.001774,0.002837262,0.000402755,7.06E-06,0.0003055,0.9944,0.00007573,0.02222,0.8592,3224
0.6349,0.0001775,0.000566839,0.004741,89.26,0.000657724,0.001774,0.002535002,0.000403874,1.10E-05,0.0003539,0.8961,0.00004913,0.02259,0.9321,3224
0.6349,0.0001775,0.000530292,0.004741,89.26,0.000645907,0.001774,0.003013824,0.000470754,1.63E-05,0.0004419,0.8478,0.00008742,0.02287,0.8345,3224
0.6349,0.0001775,0.000915184,0.004741,89.26,0.000697267,0.001774,0.002763047,0.000419825,3.31E-06,0.0002621,1.183,0.0001336,0.02316,0.7729,3224
0.6349,0.0001775,0.001020913,0.004741,89.26,0.00062673,0.001774,0.002380845,0.000287722,2.19E-06,0.0002637,1.243,0.00004322,0.02152,0.94,3224
0.6349,0.0001775,0.000858229,0.004741,89.26,0.000703364,0.001774,0.003089535,0.00044323,9.27E-06,0.0003661,0.975,0.0001138,0.02264,0.8002,3224
0.6349,0.0001775,0.001060568,0.004741,89.26,0.00057999,0.001774,0.003595947,0.00044432,3.82E-06,0.0002879,1.145,0.00005341,0.02178,0.9117,3224
0.6349,0.0001775,0.001094811,0.004741,89.26,0.000711288,0.001774,0.003227443,0.000382737,4.16E-06,0.0002753,1.114,0.0000669,0.02219,0.8801,3224
0.6349,0.0001775,0.001178329,0.004741,89.26,0.000579856,0.001774,0.004172482,0.000416553,2.23E-06,0.0002414,1.238,0.0001122,0.02341,0.8038,3224
0.6349,0.0001775,0.000866164,0.004741,89.26,0.000596141,0.001774,0.002708994,0.000315301,6.99E-06,0.0003262,1.02,0.00008838,0.02331,0.8373,3224
0.6349,0.0001775,0.000986607,0.004741,89.26,0.000752135,0.001774,0.002624034,0.000322271,2.44E-06,0.0002489,1.224,0.0001034,0.02367,0.8169,3224
0.6349,0.0001775,0.000735414,0.004741,89.26,0.000695446,0.001774,0.002304283,0.000375583,4.81E-06,0.0002924,1.101,0.0000748,0.02266,0.8631,3224
0.6349,0.0001775,0.000826598,0.004741,89.26,0.000692283,0.001774,0.002874056,0.000401461,1.00E-06,0.0001866,1.419,0.00006116,0.0216,0.8866,3224
0.6349,0.0001775,0.000644634,0.004741,89.26,0.000777965,0.001774,0.002197811,0.000324289,4.39E-06,0.0002762,1.103,0.00005387,0.02143,0.9083,3224
0.6349,0.0001775,0.000895677,0.004741,89.26,0.000603478,0.001774,0.00447113,0.000487565,2.44E-06,0.0002625,1.217,0.00004902,0.02173,0.9199,3224
0.6349,0.0001775,0.001048827,0.004741,89.26,0.000646741,0.001774,0.004054636,0.00046519,1.92E-05,0.000397,0.7922,0.00005056,0.0232,0.9232,3224
0.6349,0.0001775,0.001090073,0.004741,89.26,0.00058311,0.001774,0.003847391,0.000403762,1.00E-06,0.0001804,1.428,0.00009966,0.02379,0.8241,3224
0.6349,0.0001775,0.000847163,0.004741,89.26,0.000639288,0.001774,0.003210577,0.000348701,5.42E-06,0.0003304,1.073,0.00007498,0.02208,0.8593,3224
0.6349,0.0001775,0.00080708,0.004741,89.26,0.000611957,0.001774,0.002367512,0.000342001,4.84E-06,0.0002954,1.086,0.0001342,0.02255,0.7725,3224
0.6349,0.0001775,0.000693227,0.004741,89.26,0.000746691,0.001774,0.002997011,0.000477682,3.78E-06,0.0002839,1.128,0.00006834,0.02184,0.8704,3224
0.6349,0.0001775,0.000641622,0.004741,89.26,0.000641901,0.001774,0.002278781,0.000389737,1.13E-06,0.0002119,1.396,0.0000489,0.02245,0.9343,3224
0.6349,0.0001775,0.000957472,0.004741,89.26,0.000765279,0.001774,0.003331726,0.00034235,1.69E-05,0.0003713,0.8463,0.0001085,0.02284,0.8015,3224
0.6349,0.0001775,0.000941777,0.004741,89.26,0.000649616,0.001774,0.003120338,0.000378827,1.81E-05,0.0003889,0.797,0.00007776,0.02206,0.8546,3224
0.6349,0.0001775,0.001116219,0.004741,89.26,0.00069096,0.001774,0.004627883,0.000463882,1.00E-06,0.0001882,1.419,0.00007541,0.02206,0.8542,3224
0.6349,0.0001775,0.000734068,0.004741,89.26,0.000704183,0.001774,0.002514151,0.000361006,1.96E-06,0.0002393,1.28,0.0000655,0.02201,0.8756,3224
0.6349,0.0001775,0.000808582,0.004741,89.26,0.000753769,0.001774,0.00251814,0.000364613,1.24E-05,0.0003494,0.898,0.0001036,0.02269,0.8092,3224
0.6349,0.0001775,0.000731757,0.004741,89.26,0.000551656,0.001774,0.002539766,0.000385844,1.75E-06,0.0002309,1.309,0.0000519,0.02252,0.9207,3224
0.6349,0.0001775,0.000777184,0.004741,89.26,0.000683294,0.001774,0.003364255,0.000449857,2.32E-06,0.0002539,1.234,0.00009101,0.02389,0.8401,3224
0.6349,0.0001775,0.000915175,0.004741,89.26,0.00077791,0.001774,0.003320702,0.000444903,6.12E-06,0.0003408,1.04,0.00007629,0.02345,0.868,3224
0.6349,0.0001775,0.000566234,0.004741,89.26,0.000696763,0.001774,0.002039704,0.000350388,1.05E-05,0.0003594,0.9286,0.00007055,0.02335,0.8815,3224
0.6349,0.0001775,0.000911493,0.004741,89.26,0.000808355,0.001774,0.003510418,0.000423681,1.63E-06,0.000222,1.331,0.00007872,0.02227,0.8572,3224
0.6349,0.0001775,0.000910409,0.004741,89.26,0.000633448,0.001774,0.003286554,0.000414258,1.03E-06,0.0001976,1.413,0.00009285,0.02241,0.8256,3224
0.6349,0.0001775,0.000760892,0.004741,89.26,0.000672972,0.001774,0.002890716,0.000367641,2.51E-06,0.000245,1.235,0.0001144,0.02231,0.7957,3224
0.6349,0.0001775,0.001236825,0.004741,89.26,0.000608242,0.001774,0.004165541,0.000404099,1.08E-06,0.0002118,1.397,0.00005235,0.02181,0.9113,3224
0.6349,0.0001775,0.000677142,0.004741,89.26,0.000839669,0.001774,0.00316268,0.000434526,1.46E-05,0.0004188,0.8732,0.00007627,0.0221,0.8552,3224
0.6349,0.0001775,0.001021839,0.004741,89.26,0.00080339,0.001774,0.004156373,0.00045798,1.00E-06,0.0001659,1.421,0.00004646,0.02231,0.9363,3224
0.6349,0.0001775,0.000890915,0.004741,89.26,0.000638699,0.001774,0.003726975,0.000405332,1.07E-05,0.0003567,0.9356,0.00008633,0.0231,0.8424,3224
0.6349,0.0001775,0.000921904,0.004741,89.26,0.000711469,0.001774,0.004485914,0.000463133,1.56E-06,0.0002235,1.33,0.000102,0.02192,0.8065,3224
0.6349,0.0001775,0.000762487,0.004741,89.26,0.000682938,0.001774,0.003349404,0.00042412,1.00E-06,0.0001821,1.423,0.00005319,0.0217,0.9131,3224
0.6349,0.0001775,0.000949976,0.004741,89.26,0.00063847,0.001774,0.002668002,0.000354291,1.34E-06,0.0002065,1.362,0.00007766,0.02212,0.8576,3224
0.6349,0.0001775,0.000775718,0.004741,89.26,0.000778961,0.001774,0.002383537,0.000324031,1.55E-06,0.0002132,1.325,0.00004254,0.02262,0.9484,3224
0.6349,0.0001775,0.000694407,0.004741,89.26,0.000775574,0.001774,0.002740375,0.000405087,5.01E-06,0.00029,1.075,0.00007712,0.02266,0.8574,3224
0.6349,0.0001775,0.001139676,0.004741,89.26,0.000616286,0.001774,0.003389207,0.000358587,1.23E-05,0.0003782,0.9075,0.000094,0.02412,0.8329,3224
0.6349,0.0001775,0.000989242,0.004741,89.26,0.000634014,0.001774,0.003709822,0.000400798,1.00E-06,0.0001797,1.411,0.00008841,0.02236,0.8351,3224
0.6349,0.0001775,0.000935385,0.004741,89.26,0.000632016,0.001774,0.002982467,0.000370066,1.07E-06,0.0001943,1.414,0.00007901,0.02235,0.8513,3224
0.6349,0.0001775,0.000807223,0.004741,89.26,0.000721009,0.001774,0.002631744,0.000341169,1.28E-05,0.000399,0.8999,0.0001133,0.02293,0.8031,3224
0.6349,0.0001775,0.000859571,0.004741,89.26,0.000655275,0.001774,0.003281351,0.000434607,1.00E-06,0.0001303,1.432,0.0001107,0.02249,0.8007,3224
0.6349,0.0001775,0.000590014,0.004741,89.26,0.000726397,0.001774,0.002334768,0.000389212,8.10E-06,0.000313,0.9916,0.0001061,0.02216,0.8007,3224
0.6349,0.0001775,0.000740378,0.004741,89.26,0.000667512,0.001774,0.002123527,0.000338307,1.06E-06,0.0001921,1.393,0.0001052,0.02309,0.807,3224
0.6349,0.0001775,0.000759064,0.004741,89.26,0.000715234,0.001774,0.003403467,0.000427714,1.34E-05,0.0003881,0.8717,0.0001643,0.02308,0.7386,3224
0.6349,0.0001775,0.00084756,0.004741,89.26,0.000749937,0.001774,0.003151792,0.000374439,8.41E-06,0.0003385,0.982,0.00006752,0.02284,0.8846,3224
0.6349,0.0001775,0.000974672,0.004741,89.26,0.000651707,0.001774,0.002681704,0.000321658,1.71E-06,0.0002324,1.298,0.00007804,0.02292,0.8564,3224
0.6349,0.0001775,0.00120245,0.004741,89.26,0.000683257,0.001774,0.004125052,0.000426175,2.06E-06,0.0002269,1.263,0.0001218,0.02278,0.7874,3224
0.6349,0.0001775,0.00086767,0.004741,89.26,0.000791363,0.001774,0.002837468,0.000365772,2.77E-06,0.0002667,1.206,0.00005056,0.02241,0.9204,3224
0.6349,0.0001775,0.000667389,0.004741,89.26,0.000590853,0.001774,0.003631629,0.000416267,1.07E-06,0.0001987,1.401,0.0001473,0.02251,0.7545,3224
0.6349,0.0001775,0.000851745,0.004741,89.26,0.000753878,0.001774,0.002964401,0.000422265,1.47E-06,0.0002112,1.345,0.0001017,0.02392,0.8201,3224
0.6349,0.0001775,0.000885778,0.004741,89.26,0.00074275,0.001774,0.00315956,0.00044198,1.00E-06,0.0001482,1.423,0.00006068,0.02221,0.893,3224
0.6349,0.0001775,0.000963365,0.004741,89.26,0.000596187,0.001774,0.00298319,0.000409184,7.40E-06,0.0003364,1.005,0.0000602,0.02233,0.8927,3224
0.6349,0.0001775,0.00075268,0.004741,89.26,0.000747599,0.001774,0.003949325,0.000469573,1.06E-05,0.0003697,0.9151,0.0000762,0.0225,0.8574,3224
0.6349,0.0001775,0.000746829,0.004741,89.26,0.000604749,0.001774,0.003023493,0.00042783,1.60E-05,0.0003935,0.8505,0.00007085,0.02212,0.8684,3224
0.6349,0.0001775,0.001060073,0.004741,89.26,0.000690515,0.001774,0.003763648,0.000403389,1.26E-06,0.0002097,1.358,0.00008253,0.02252,0.8422,3224
0.6349,0.0001775,0.000734532,0.004741,89.26,0.000796249,0.001774,0.001653583,0.000275399,2.16E-06,0.0002336,1.259,0.0002285,0.02449,0.7036,3224
0.6349,0.0001775,0.000646203,0.004741,89.26,0.000705022,0.001774,0.002457112,0.000446345,1.30E-05,0.0003822,0.8988,0.000128,0.02317,0.7802,3224
0.6349,0.0001775,0.000853389,0.004741,89.26,0.000765254,0.001774,0.003418209,0.000463046,3.53E-06,0.0002689,1.148,0.00008172,0.02195,0.8424,3224
0.6349,0.0001775,0.000924277,0.004741,89.26,0.000650349,0.001774,0.003121051,0.000376067,1.40E-05,0.0003936,0.8722,0.00008347,0.02268,0.8433,3224
0.6349,0.0001775,0.00101339,0.004741,89.26,0.000715317,0.001774,0.003688499,0.000420544,4.31E-06,0.000306,1.127,0.00006553,0.02351,0.8905,3224
0.6349,0.0001775,0.000469731,0.004741,89.26,0.000728848,0.001774,0.003123523,0.000464636,1.00E-06,0.0001698,1.407,0.0001705,0.02361,0.742,3224
0.6349,0.0001775,0.000869109,0.004741,89.26,0.000684752,0.001774,0.002324901,0.000284866,1.00E-06,0.0001894,1.422,0.0001026,0.02229,0.8053,3224
0.6349,0.0001775,0.00085234,0.004741,89.26,0.000704138,0.001774,0.003136961,0.000426023,1.14E-05,0.0003648,0.9146,0.00005979,0.02261,0.894,3224
