"","V1","F","Kin","Kout","Ktr","k12","k21","V2"
"94",167005.732287899,0.404664264232259,0.00971954707004275,30.5893596143895,0.0234148821447628,13.363688548177,0.00551931055604873,84635.043900121
"95",121316.884686506,0.707656058821802,0.00185422438963665,23.7291272100593,0.00539940238299831,99.0612831734778,0.000509243394605631,262642.613382279
"96",123246.109001244,0.455028321392178,0.0493007676972638,47.9086771789259,0.0175196792342843,362.365471665337,0.00169388506321289,105562.536566228
"97",88828.0452318255,0.898156245579155,0.00245048022212381,35.40404270554,0.00286933238620205,93.6260060950959,4.55221442822099e-05,85966.6313260588
"98",63938.5631723529,0.541912452614367,0.00782153980881657,28.3512779070645,0.00499953022446252,73.1778820003569,0.156699321220424,87370.3696824227
"99",179468.462639266,0.707357627169557,0.0155337159243902,18.8289008125739,0.00478393265702224,74.3194185836477,0.000946441964271277,159270.765230517
"100",44232.5144861766,0.586874326751454,0.00613609567849945,32.8396390064113,0.0059882977274347,66.1256986938348,2.34154120078871e-05,76984.5561748602
"101",153565.845234177,0.9,0.0162230475030192,45.269959591079,0.0120313342108368,88.4411936082802,0.00148913027267146,159115.905789401
"102",103613.230721843,0.453522558932175,0.00412900574453033,38.333236683799,0.0110951568837256,60.503938154473,0.00441169315685,115221.616654462
"103",142129.462360016,0.608489149563421,0.0064671672548958,13.6573694139441,0.0477900971389162,38.347389295665,0.00104094271445351,160834.104961982
"104",109053.753048258,0.639572890088562,0.0172872840450267,21.588850909165,0.0103337956712222,38.5746233041527,0.000520843420943487,65536.0128875138
"105",119806.156259602,0.35783496291413,0.00246024925626611,20.8453638155338,0.00187818859163568,97.9973033678326,8.86292920208858e-05,112342.079823603
"106",108898.066327953,0.40286615292253,0.011119512374733,41.3725767096089,0.00777415646348806,11.9352966737763,0.000407115993475095,110839.904295498
"107",92868.8313621202,0.693139827579558,0.00222616603497164,20.9563849482614,0.022980507375859,32.7051030009987,0.00800461370034776,86001.787591531
"108",95639.0131672989,0.629476204975414,0.000998227678087882,19.6404871534553,0.0183075534070606,29.3357577939213,0.00266243708362796,220080.047464121
"109",122304.598968538,0.508804786972524,0.0116069554226997,23.7803619926764,0.00650687139268912,41.930711923621,0.000486045358841935,126189.537109261
"110",87954.9975632843,0.68427359788425,0.00323134616464497,11.3774683420047,0.014499518840445,24.5791584011317,2.37125410122683e-05,93399.6398846084
"111",88198.3380614363,0.628607869998947,0.0140410388460815,80.0149294008095,0.00601158790210256,7.59333318440928,3.90416399233409e-05,110200.562393913
"112",114951.689881822,0.9,0.00941675630037443,23.9991453722201,0.00129327901620541,78.9351378828547,0.0012737878162715,279941.749434897
"113",92026.0915224459,0.9,0.0374551931617506,41.944548367594,0.00292348892964818,17.4177454033072,0.00147440263354825,95525.6825448255
"114",303188.197868973,0.557767471598216,0.00452161114611207,37.9482269646895,0.00920952420113018,256.183882792018,1.27327792931675e-05,124042.930786231
"115",255497.524258262,0.729195918086386,0.029094132127092,34.6666976463755,0.00773421064411052,67.6854112365208,0.000419600761619826,111427.480776765
"116",194258.491228818,0.32930763845348,0.0038404834084935,58.9704528212395,0.00664526347522412,38.6500027948655,0.000535751418290074,145396.581620931
"117",119745.177265711,0.872144049844727,0.00406742130064217,28.9895735502684,0.0392710720184641,22.2243651494554,0.00310511172663789,183487.282859167
"118",56341.9167488366,0.852538876036458,0.0235414438380259,29.0627081254743,0.0241481681551906,20.1673402573771,0.000920446929398519,113474.320407817
"119",136882.703681475,0.516264617950559,0.00144986472277947,24.6629504924481,0.00425689144306052,18.3486091242154,0.00503107038833808,65009.5695649225
"120",75687.2947193936,0.683267079379177,0.00777296535526777,47.2295255061309,0.0123825981565953,246.276187290283,0.000706577661272786,76810.1812324339
"121",254205.884089482,0.9,0.0141136260248732,38.3532995351674,0.0130785673313355,36.7490289701042,0.0320015961852951,73190.8624754593
"122",101637.253312011,0.636152752361329,0.00367005562257377,27.3089920167013,0.0267829472998269,17.6195729903358,0.000261946522124645,89448.2550068039
"123",138182.038422431,0.343885125363547,0.00628720257201101,22.5910402423529,0.0154195212904229,33.490550851255,4.79381009248112e-05,145672.903428934
"124",149822.419200156,0.598178443885658,0.00502450269947808,43.763913947308,0.0126248656023933,108.926773382229,0.00246487378040784,98857.6667201667
"125",145666.119148734,0.548435324485216,0.0128740333411084,57.8780458465597,0.014887742773017,15.8274327617214,0.000288470268554929,49005.1813004536
"126",104985.656892729,0.458946917359233,0.015623196369045,15.5595415731352,0.00680398231993817,82.2197430488397,0.157642270398461,81000.775948897
"127",434969.676885187,0.9,0.00159656928526971,66.6170783679537,0.0257669378888788,109.797214043674,1.9214577996539e-06,117886.110746796
"128",131220.544700199,0.644498673851004,0.0234006678820088,30.0719257687136,0.0174573585894454,29.136033666347,0.000651820843466099,64780.7189126095
"129",370758.000506732,0.436456567618446,0.00797266025831395,23.0222181243302,0.0102177898456582,22.2808270516752,8.91244109903496e-05,119657.09303663
"130",122553.71192509,0.827371028496118,0.0128206229196468,18.4986113464826,0.0112975701235394,93.0324278797309,0.0504082905093834,198130.614906999
"131",78662.6135429398,0.38883615413669,0.00361378117799144,47.1450235188538,0.0149425648064556,32.4428326575455,0.000248019545321992,86214.9505963975
"132",106688.859122282,0.520158340588957,0.00182310664692966,33.9698762611173,0.01321120799842,70.9082990851108,0.00144787050742831,140385.413951488
"133",151853.019387922,0.477989950586225,0.00736388815840656,26.6352368420378,0.00215577324866424,71.540971435827,0.000263330062891793,161227.44858728
"134",56732.1713799139,0.87395603216238,0.00947021345087209,19.1244958727056,0.0146405957183798,6.81782628710759,0.00122365208720467,136656.458282127
"135",48008.2155516428,0.404919778020006,0.00696443408416542,23.247528116919,0.00186780811659958,82.5824866242989,0.000176690193220226,108758.359761095
"136",116290.036799688,0.9,0.00822255306739155,30.1728953862139,0.0272514460612119,71.3981754611506,0.00012122936295994,102598.261054142
"137",104467.016069166,0.9,0.0154715707821409,21.6347336720766,0.000956281065964384,22.7687492379962,0.00199439277348714,121272.574835292
"138",104318.092151321,0.574684885193745,0.0171914513899187,30.1108526869067,0.0036388711831202,20.1339939388073,0.0165628009316237,110424.696977566
"139",68369.6013412702,0.810239112232595,0.0115022092070264,39.8708571144894,0.00561704080015333,99.4233708072131,0.00154190422365817,69913.753341478
"140",102361.135530408,0.294564427023934,0.00458272105923753,23.7225982392926,0.0322440928998782,15.4900908411435,3.75408192145531e-05,117300.910374435
"141",115284.733949202,0.364556347241337,0.00338821474469559,37.4190449685532,0.0242674824343402,18.6712112048246,0.0015185497976039,104489.093296219
"142",217111.187355952,0.707024886413796,0.00553578531502646,21.2536005201374,0.00228491554844161,37.2849477908335,2.04128054626904e-05,157482.610440171
"143",105071.219696527,0.9,0.00269432529218119,16.524782583222,0.0657532618820691,56.3708673049883,0.000213846840864659,99531.4090561662
"144",84910.7826490086,0.779638472676092,0.00791267709992642,40.0791454816438,0.00465240700973112,58.0270988273156,7.80747473180285e-05,163016.375694496
"145",336539.81635879,0.644437105884684,0.0096631311247891,33.7541367066491,0.0217600230592625,52.2471946691791,3.31986892938338e-05,121608.351927679
"146",202021.872780679,0.353916713961545,0.0180823703674167,30.9871184880002,0.00132615708842467,75.8320239071036,0.000515974378532877,77419.8356459721
"147",152839.323978862,0.629453001108631,0.00472618934397733,30.2068255849545,0.00926715790636246,24.9908181496794,0.0017731034062613,106516.469434345
"148",45041.9362908775,0.461749501793622,0.00376899819961712,37.8698016606857,0.00654818828342455,10.107162041557,1.04233737049103e-05,119315.499073207
"149",143579.377916867,0.461739219268564,0.0268834354680767,34.751328561259,0.00397488358523122,5.29588014445932,0.000862390752435094,94209.9624947942
"150",89561.2469815229,0.487530608698005,0.00425970157455138,66.5501793046422,0.00983894447380522,12.3077756079842,0.000236578258348546,89349.6072516067
"151",89761.547027932,0.585546347375629,0.0234537620611697,24.130400671524,0.000865019650125608,18.8732554484929,0.000340768169573481,79117.9428218828
"152",141866.449581594,0.309893612729117,0.0120921141456404,25.8048108905277,0.0112145126499105,291.6116917258,0.00250719942628692,167094.498387996
"153",140800.078393328,0.517398161737452,0.0106270371666672,21.5434210225339,0.00769597763715673,177.256021059989,0.000610201108563002,125051.646025313
"154",71857.5507020076,0.554602190918846,0.0110253006419556,33.3631718777081,0.00491713237195979,99.1836006378257,0.000181947598050524,120410.328726801
"155",126087.526295888,0.373563273143674,0.00239601622560127,20.9839591427518,0.00308497712192305,155.87016152867,8.57012145631999e-06,66228.2650349217
"156",85335.9274781385,0.464418237532797,0.0310800622895536,29.6855556559036,0.0218760679774276,39.9884773840278,0.000210216673900542,117695.610974319
"157",99036.4177759912,0.476367702320046,0.00424588613119516,29.7307393006485,0.0053898265363792,55.1267182439596,8.70949763140544e-06,52329.335974914
"158",85234.461024027,0.554319100460783,0.00634907253942297,39.3079874642459,0.00843243645531957,8.75124109188162,0.000879157267517639,180823.573591353
"159",131704.661988267,0.729779899359461,0.00574616688515897,24.6446146926094,0.0105687067621237,20.0257023439947,0.000555167541685342,89458.4583493455
"160",145947.909879616,0.634165880378915,0.0123931634440094,43.3781575850081,0.0477726228135867,61.5771786254134,0.000737073400953869,89110.7735013515
"161",117148.071527958,0.458375019842639,0.00298883352275966,25.5147359836932,0.00352638257526857,17.2723885422351,0.000919790720193976,97725.770535954
"162",125282.340983774,0.608630759083817,0.0459025709598162,15.8877633278531,0.0295036266488141,67.7616202401279,0.000368776049791368,81537.6063929091
"163",111670.988178076,0.859857365664987,0.00356505108521958,29.7859054133791,0.00641381589823478,127.668922729499,3.53505842347687e-05,150715.709996362
"164",155102.344365681,0.9,0.0281454239002323,21.9377554322468,0.067377235972125,50.6785109275613,7.66570097395754e-05,98910.392384177
"165",102387.761641416,0.882770030031046,0.00972359217514907,55.6016517823206,0.00477339280751113,218.976392151875,0.000495837522166243,104244.952438446
"166",147990.707267274,0.894996608834009,0.00882221492785502,44.3259238750311,0.0181092616051349,62.3487033991408,0.000583365426845247,112522.500429937
"167",116306.454296887,0.45686080852216,0.00405693213990786,44.2607957374665,0.015813189486807,44.5160493219514,0.00300572439622239,51788.7526714402
"168",167564.246279749,0.643989270677602,0.00729127676688189,20.7777466863352,0.00380748704094086,74.5241283482129,0.000864499443829932,76416.0028414872
"169",73094.1612439155,0.577953390752887,0.0487535566848408,18.343843061822,0.00438547562527599,18.5657607261936,0.0123551384459786,65912.077105902
"170",97406.6626179855,0.9,0.00166545379228259,25.6939453505925,0.0130099867426152,79.060472674263,0.00608940688865795,64517.5537121956
"171",176564.343465405,0.9,0.00401801218510654,43.2007213847321,0.0015680174994332,13.5674506484172,0.00138890531009909,67197.0589160926
"172",226670.494769328,0.491920895699365,0.0125125269849394,25.8946648284593,0.00367581290323375,51.4799351671448,0.0468151834371885,86888.0294529967
"173",466314.365645495,0.673992234385486,0.0296485718036467,18.7500034619156,0.00208572638746261,48.4588345153035,0.000768785132277625,100707.811592981
"174",175553.309387918,0.554197323956647,0.00315106112403488,16.9901109959656,0.00153190253579925,57.0642944484087,7.53594963994527e-05,145821.405108835
"175",93113.9262113963,0.541166292421889,0.00189274430149469,38.8896480609418,0.00492854440419317,43.3229306212422,3.59872734643755e-05,168252.960551127
"176",159521.631796986,0.788545797389809,0.0250983622680426,40.7081455392945,0.00934206284470089,22.5810599762295,0.00506013484561332,141099.047532048
"177",142670.247412413,0.889717311214961,0.013442539874241,36.8486973778869,0.011581150014865,107.554747723563,0.000976480782727051,112032.89978104
"178",73119.0299652376,0.883878837747456,0.0031584853664468,29.1260635136335,0.00947541741243233,36.9375060769154,0.00856211571911326,91975.3050636765
"179",100871.804478857,0.567225376779651,0.014335152449079,15.4735956859157,0.00827294286249261,63.2567549649825,1.67150234566031e-05,136585.174604334
"180",131765.962853783,0.70173895358723,0.00609735766419216,29.7329880976658,0.0051031386984314,18.0772228649254,0.00785789981727942,102150.639312639
"181",237467.669146175,0.686722052793368,0.0175533560735053,28.6368160618879,0.00595660234997948,25.5420166580074,3.89523575429648e-06,149934.781227366
"182",117208.876647023,0.711278226501659,0.0035381304453153,26.3015916804661,0.0225610061560885,32.6997304125049,0.00283646541347269,138460.134200571
"183",123205.167217078,0.484686211951011,0.0231964349464037,57.4455657607976,0.011935421340477,2.97123149329087,0.0028735241726782,98771.0912121235
"184",86976.1403706562,0.749561041424808,0.00359530897002367,18.3908623692424,0.0191828100229774,30.0030304621071,3.85101703497944e-06,77307.9361562709
"185",68530.1051514764,0.433247842915288,0.00467345475717646,30.8644794758455,0.0213248257953811,96.7583371366221,0.000533211588994011,49614.1546657865
"186",242698.455732369,0.569962048440724,0.00336213108040055,27.4559047118121,0.00625892667602618,36.5020653898814,7.88997388706706e-06,83266.2541283337
"187",150409.817812398,0.629963400753239,0.0129608658119654,18.1426067591457,0.0174459463916382,74.5904393783758,0.00866463972199149,136169.286947855
"188",76714.9239196416,0.784211358431407,0.0044728268759043,46.9328404543062,0.007742053461133,26.8163372217354,0.000856432614135433,175359.63076794
"189",124537.80804026,0.592656086101599,0.00106793941484712,22.7348745992052,0.0377567699377046,31.5794521574524,0.00135501325491421,76936.086746092
"190",158492.671745241,0.543588893413233,0.00208825524987859,73.0253416226242,0.0698658830931082,30.4596589696546,0.00110642228287137,101096.468333941
"191",53851.1614568712,0.352150608569533,0.0155659091050695,54.0386815760462,0.0155796700678972,26.528883366167,5.12239896327004e-05,65058.1751621355
"192",137001.106855625,0.547942093430923,0.00417054849398065,12.686643651422,0.00241612592729649,27.2310422425024,0.000392941143264651,82255.8651638034
"193",143073.067777413,0.390713255433514,0.00675657011366911,30.9029965626274,0.00314202054427302,132.073715070444,0.00187816571416041,91163.2793092033
"194",112635.791833225,0.81624848077908,0.00296264747772135,55.4855950059895,0.00773133944164413,36.0635856521161,0.000141647304467469,113312.659294013
"195",167479.058195861,0.749277136855475,0.00676884885648539,33.8656115932078,0.00538568913027532,18.643161078284,0.00154517884420166,114619.643388619
"196",205636.869466113,0.659074033811647,0.00268303727226908,35.4176368718546,0.00508137796242256,164.792464918146,3.18939323985905e-05,96447.0307041989
"197",143930.943071003,0.844026068920122,0.0439484511116042,41.8266778578695,0.00704430543915324,62.7110249488187,0.00572375989192615,168344.30108042
"198",140885.318081689,0.405483578845948,0.00121835343135703,81.7773146029858,0.023936733300228,83.1918489814186,0.000270633202725376,116147.758240029
"199",136531.096179606,0.367878675226971,0.00561764880742851,25.9490424343917,0.00567600334986402,64.4907617432865,0.00125280650070698,86401.5467489835
"200",139653.463451978,0.418698235193661,0.00368130319569829,26.8250765066158,0.0769802213805903,33.8349413073051,0.00408173964210957,51794.8991388389
"201",185608.76383664,0.597015183049552,0.00336106242993379,24.6672274783471,0.123177979832117,27.8704011598445,0.000336058899826183,101589.151062449
"202",176865.338368025,0.869819434460658,0.00966927358752775,35.868446386385,0.0117171849188834,54.574704784586,2.00915307380745e-05,206694.35663718
"203",99458.3451835729,0.9,0.00182573449773998,30.9923564162683,0.00438556623352006,89.8277510866652,0.0124875259008086,176993.111677594
"204",176325.029257558,0.46376166308317,0.00462598549967587,52.93614258369,0.0105071785169391,48.4008196308863,0.000595875764075647,83253.3797175101
