kout,k12,k13,k21,k31,A1,B1,n,A2,B2,n2
0.001875706,0.003187766,0.003329673,0.0017237,0.000275335,3.79E-05,0.003291,0.839,9.02E-05,0.02358,0.9034
0.002356051,0.003488423,0.004115039,0.002500613,0.000252334,3.68E-05,0.003453,0.841,0.0001553,0.0325,0.8536
0.001534821,0.002926255,0.003879241,0.002769106,0.000240918,3.40E-05,0.003447,0.8586,0.0001739,0.03611,0.833
0.002126588,0.004647851,0.003044966,0.00197865,0.00025721,3.38E-05,0.003517,0.8646,0.0001573,0.04822,0.8725
0.001469405,0.002995888,0.004380869,0.002023482,0.000233063,3.69E-05,0.003485,0.847,0.0001373,0.02901,0.8433
0.002522912,0.002978454,0.003878603,0.001967678,0.000226875,3.85E-05,0.003404,0.8354,0.0001744,0.03856,0.8517
0.002006568,0.005539638,0.004383107,0.002465933,0.00025542,3.28E-05,0.003579,0.8726,0.0001665,0.04365,0.866
0.002312461,0.003373687,0.00302492,0.001537411,0.000229596,2.83E-05,0.003396,0.893,0.0002927,0.03643,0.7583
0.001897589,0.003092473,0.0041907,0.002241458,0.000256269,3.09E-05,0.003233,0.8709,0.0001512,0.04054,0.8748
0.001879254,0.003466301,0.003151952,0.002201216,0.000257694,4.03E-05,0.00381,0.8405,0.0001763,0.04137,0.8456
0.001866849,0.003262582,0.003685801,0.002891556,0.000216664,3.18E-05,0.003292,0.8643,0.0001425,0.04748,0.8957
0.002171229,0.003209524,0.00281303,0.002511788,0.000301298,4.01E-05,0.003548,0.8326,0.0002877,0.04906,0.8071
0.002108654,0.004855329,0.004740765,0.001660308,0.000225175,3.24E-05,0.003582,0.8755,0.0001394,0.03946,0.8754
0.001897748,0.003070388,0.005224244,0.003077387,0.000233304,3.49E-05,0.003269,0.8489,0.0001693,0.04713,0.8623
0.002231246,0.004030538,0.003052749,0.002119048,0.000248132,3.23E-05,0.003418,0.8736,0.0001964,0.04365,0.8425
0.002099277,0.002588658,0.003084194,0.002335722,0.00023356,3.54E-05,0.003471,0.8545,0.0002355,0.06104,0.8504
0.002730287,0.003561227,0.004315228,0.001700084,0.000246462,3.40E-05,0.003281,0.8548,9.01E-05,0.02369,0.9088
0.001705186,0.003306244,0.004285884,0.00228508,0.000237137,3.53E-05,0.003592,0.8577,0.0001046,0.04899,0.9481
0.001990991,0.002651517,0.003251601,0.00221908,0.000225159,2.89E-05,0.003236,0.8839,0.000252,0.03131,0.7885
0.00166851,0.00280626,0.004024972,0.001786347,0.000243297,4.66E-05,0.00394,0.8236,0.0001735,0.04866,0.8539
0.002295771,0.003375458,0.00282152,0.003599783,0.000262465,3.48E-05,0.003783,0.8689,0.0001276,0.04008,0.8924
0.00197902,0.002468504,0.002865174,0.001989297,0.000201268,3.85E-05,0.003481,0.8407,8.37E-05,0.04115,0.9545
0.002132839,0.00215807,0.003326639,0.002475734,0.000223541,3.31E-05,0.00344,0.8661,0.0001883,0.03861,0.8317
0.002316492,0.002180202,0.003477612,0.002243885,0.000235513,3.45E-05,0.003561,0.8635,0.0001981,0.03124,0.8063
0.003441598,0.002559504,0.003806945,0.002911293,0.000203659,4.13E-05,0.003662,0.8321,0.0002003,0.06381,0.8832
0.002185443,0.003179693,0.003839375,0.001845302,0.000185187,3.12E-05,0.003138,0.8646,0.0003132,0.05109,0.7939
0.001539023,0.003699278,0.004649704,0.002078749,0.000239982,3.21E-05,0.00348,0.8725,0.0002603,0.03635,0.795
0.002738297,0.002322106,0.003472363,0.002061821,0.000254953,2.92E-05,0.003276,0.8843,0.0002066,0.06046,0.8771
0.001831999,0.002767278,0.003997591,0.003243465,0.000187042,3.63E-05,0.003493,0.8493,0.0001587,0.0404,0.8618
0.00208082,0.004449935,0.0037311,0.003193483,0.00024254,3.73E-05,0.003377,0.8407,0.0001231,0.05087,0.9343
0.002458626,0.003145919,0.005338577,0.002008386,0.000217297,3.92E-05,0.003594,0.8367,0.0001962,0.03875,0.8408
0.002015165,0.002916307,0.003189983,0.003108614,0.000277151,4.05E-05,0.003463,0.8288,0.0002663,0.03982,0.7891
0.001922422,0.002714826,0.003332829,0.002811865,0.000206587,3.20E-05,0.003265,0.8649,0.000219,0.0469,0.8416
0.001966958,0.003457187,0.00239155,0.002019292,0.000281418,3.65E-05,0.003451,0.8451,0.0001602,0.04924,0.8879
0.002252722,0.00310747,0.003278759,0.002653208,0.000236165,4.03E-05,0.003356,0.8247,0.0001601,0.03865,0.852
0.001841143,0.002013113,0.004066496,0.002071629,0.000238457,4.19E-05,0.003604,0.8269,0.0001877,0.03338,0.8191
0.002358328,0.00436263,0.002884796,0.002274874,0.000221508,3.36E-05,0.003536,0.8651,0.0002342,0.02934,0.7845
0.001825542,0.002415607,0.003069856,0.003315567,0.000227027,3.34E-05,0.003348,0.8607,0.0001351,0.03173,0.865
0.002397762,0.003232298,0.002588384,0.001712595,0.000247126,3.07E-05,0.0034,0.8766,0.0003496,0.05909,0.8018
0.001767424,0.003212978,0.003015796,0.001753819,0.000227799,3.63E-05,0.003366,0.8436,0.000167,0.03901,0.859
0.002126636,0.003432862,0.002532727,0.002244174,0.000248216,3.59E-05,0.003373,0.8474,0.0001152,0.03724,0.8947
0.002363229,0.003422708,0.002836189,0.002200763,0.000245615,3.70E-05,0.00366,0.8521,0.0001985,0.0383,0.8388
0.001937756,0.002957394,0.003755698,0.001809099,0.000209534,4.03E-05,0.003601,0.8359,0.0002583,0.0512,0.8187
0.001983032,0.003600219,0.004366051,0.002089065,0.000192831,4.01E-05,0.003516,0.8335,0.0002179,0.04184,0.8354
0.001719802,0.002978843,0.003320058,0.002162815,0.000214468,3.04E-05,0.003469,0.8819,0.0002148,0.03351,0.7958
0.001770738,0.004758475,0.003807378,0.001940448,0.000256905,4.65E-05,0.003849,0.8193,0.0001735,0.03251,0.8348
0.002330828,0.002651198,0.005224604,0.002493312,0.000198327,3.57E-05,0.003572,0.8571,0.0001537,0.0321,0.8581
0.001831873,0.002974148,0.003530023,0.001946426,0.000226397,3.47E-05,0.003499,0.8579,0.0002019,0.0412,0.8301
0.00206534,0.002467491,0.003443642,0.003803521,0.000239894,3.49E-05,0.003659,0.8637,0.0002718,0.04187,0.7864
0.002413234,0.003026749,0.004848278,0.002128365,0.000202514,4.61E-05,0.003867,0.8214,0.0004427,0.06567,0.7622
0.001826582,0.003990121,0.004292389,0.003324018,0.000266943,3.42E-05,0.003427,0.8567,0.0001433,0.03228,0.8589
0.001776881,0.001962649,0.003041082,0.002034764,0.000251328,3.24E-05,0.003531,0.8727,0.0001054,0.04172,0.9312
0.002442699,0.004134082,0.003083947,0.00181739,0.000233048,3.96E-05,0.003536,0.837,0.0002692,0.07467,0.8526
0.001924293,0.002906057,0.003943311,0.002451855,0.000264468,3.79E-05,0.003631,0.8479,0.0001341,0.03954,0.8868
0.001895982,0.002806277,0.003238906,0.002513295,0.000247756,3.86E-05,0.003541,0.8375,0.0002733,0.05039,0.8219
0.002282559,0.002984297,0.003398953,0.00300756,0.000218425,4.03E-05,0.003787,0.8379,0.0001532,0.03764,0.8527
0.001451716,0.003463632,0.004882576,0.002258257,0.000219758,3.45E-05,0.003372,0.8572,0.0002892,0.07477,0.8441
0.00240495,0.002279792,0.002758174,0.001958493,0.000229152,4.12E-05,0.003641,0.8333,8.74E-05,0.02791,0.9197
0.001820507,0.004826331,0.003186252,0.001653519,0.000201416,3.74E-05,0.003402,0.8396,0.0002201,0.03947,0.8283
0.002466788,0.003202054,0.003620329,0.003077319,0.00022305,3.29E-05,0.0033,0.8595,0.0001212,0.04003,0.9147
0.002776688,0.002557016,0.004006069,0.002111294,0.000227627,4.06E-05,0.003514,0.8317,0.0002141,0.04246,0.8319
0.00184515,0.004388799,0.003248979,0.002574337,0.000286897,3.94E-05,0.003591,0.8375,0.0001152,0.03001,0.8781
0.001705609,0.003272964,0.003852554,0.002576218,0.000247103,3.75E-05,0.00344,0.8436,0.0001298,0.0377,0.8786
0.001877244,0.003698094,0.004076027,0.001865182,0.000237446,3.40E-05,0.003397,0.8593,0.0001429,0.03402,0.8672
0.002011217,0.003244503,0.005936831,0.001961396,0.000231173,3.52E-05,0.003509,0.8568,0.0002245,0.04879,0.8279
0.001813068,0.002453886,0.002966701,0.002557042,0.000215604,3.36E-05,0.003443,0.8636,0.0001489,0.02648,0.8375
0.001760728,0.002487086,0.003726767,0.002317981,0.000234426,3.84E-05,0.00359,0.839,0.0001328,0.04203,0.8956
0.001672513,0.002401216,0.003187442,0.002398652,0.000201176,3.14E-05,0.003405,0.8724,0.0002034,0.03225,0.8104
0.001854512,0.003333488,0.00281958,0.003294297,0.000208599,3.70E-05,0.003464,0.8424,0.0001129,0.03151,0.8899
0.00200616,0.003944076,0.003754921,0.002225615,0.000255549,3.77E-05,0.003759,0.8527,7.82E-05,0.02832,0.9228
0.001783244,0.002591528,0.003263503,0.002239937,0.000217593,3.13E-05,0.003528,0.8792,0.0001171,0.03637,0.915
0.001619381,0.002453194,0.002854636,0.00260999,0.000234018,3.95E-05,0.003397,0.8298,0.0001418,0.04158,0.8941
0.002262605,0.00221895,0.003885743,0.003109875,0.000209888,3.84E-05,0.003576,0.8437,0.0001814,0.03318,0.841
0.001897639,0.003401646,0.004464249,0.001911443,0.000215707,3.88E-05,0.00348,0.8369,6.20E-05,0.0232,0.9485
0.002582925,0.002829601,0.005722247,0.002479249,0.000233567,3.12E-05,0.00322,0.868,0.0001606,0.04004,0.8712
0.001663809,0.003839114,0.004300829,0.003354762,0.000248149,4.26E-05,0.003615,0.8225,0.0002361,0.04072,0.8207
0.002410779,0.003535961,0.003524407,0.002490253,0.000200079,3.20E-05,0.003395,0.8672,0.0003113,0.07977,0.837
0.002105023,0.002596565,0.003216112,0.002174356,0.000261527,4.25E-05,0.00369,0.8278,0.0001605,0.03226,0.8511
0.001884406,0.003937334,0.002936978,0.002293129,0.000247199,3.81E-05,0.003646,0.8415,0.0001314,0.04058,0.8846
0.001775981,0.00343392,0.003871711,0.002515308,0.000236869,3.72E-05,0.003446,0.8423,0.0001367,0.03532,0.8696
0.002255048,0.002985802,0.003120794,0.001891072,0.000188295,4.27E-05,0.003594,0.8252,0.0001941,0.0487,0.8579
0.001915346,0.002757855,0.002909035,0.002189046,0.000215213,3.51E-05,0.003647,0.8617,0.0001858,0.03232,0.8105
0.002371821,0.002901317,0.003995185,0.002468991,0.000207555,3.78E-05,0.003315,0.8354,0.0001458,0.05157,0.8941
0.001845857,0.003696268,0.003712124,0.002495883,0.000198498,3.33E-05,0.003383,0.8611,0.0003021,0.04163,0.7865
0.002828155,0.002205316,0.002650086,0.002249237,0.000205828,4.10E-05,0.003694,0.8368,0.0002822,0.03939,0.7837
0.002423617,0.003216475,0.005506498,0.001907547,0.000240824,3.01E-05,0.003422,0.8818,0.0003141,0.06427,0.8115
0.001862721,0.002766599,0.003817472,0.002182418,0.000230936,3.88E-05,0.003597,0.8409,8.89E-05,0.04826,0.9579
0.002561813,0.002842293,0.004603804,0.001775041,0.000227483,3.46E-05,0.003443,0.8577,0.0001012,0.03555,0.9172
0.001744755,0.002650118,0.00370426,0.002521384,0.000283196,3.66E-05,0.003605,0.8488,7.87E-05,0.02788,0.9359
0.001677645,0.004311942,0.003136067,0.0018388,0.000193551,3.07E-05,0.003455,0.8776,0.0001206,0.02909,0.8779
0.001905831,0.003690801,0.00435768,0.001844322,0.000223971,3.39E-05,0.003342,0.8541,7.77E-05,0.0278,0.9317
0.002724271,0.003475916,0.002965564,0.002011826,0.000213551,4.39E-05,0.003504,0.8174,0.0001832,0.03327,0.8225
0.001942896,0.002893084,0.003645283,0.002835155,0.000226053,3.96E-05,0.003677,0.8394,0.0001457,0.04115,0.8726
0.001370178,0.0027479,0.005469273,0.002086372,0.000241568,3.92E-05,0.003748,0.8456,0.00038,0.07985,0.8078
0.002405874,0.002912408,0.00420179,0.001778787,0.000222319,3.87E-05,0.003458,0.8363,0.0003885,0.0503,0.7745
0.001931994,0.003062397,0.00374139,0.003047386,0.000188112,3.34E-05,0.003607,0.8676,0.0001942,0.06115,0.8741
0.002170823,0.003089391,0.003847319,0.00154292,0.000262445,3.51E-05,0.003367,0.8534,0.0001857,0.03602,0.8284
0.002402969,0.002566362,0.003685343,0.003098308,0.000227408,3.66E-05,0.00349,0.8463,0.0002234,0.04951,0.8501
0.002679791,0.002859035,0.003800024,0.002864231,0.000231618,3.42E-05,0.003432,0.8556,0.0002369,0.05534,0.8354
0.002116144,0.002809006,0.003916208,0.001998965,0.000210442,3.51E-05,0.003412,0.8533,0.0001301,0.02568,0.8508
0.001855529,0.002743242,0.003299824,0.003726719,0.000207441,3.21E-05,0.00346,0.8712,0.0001762,0.04064,0.8558
0.001699902,0.00240633,0.005592987,0.001880141,0.000235943,4.04E-05,0.003772,0.837,0.0001371,0.0327,0.8731
0.001923656,0.002939892,0.004080578,0.002615248,0.000235038,3.86E-05,0.003421,0.8371,0.00012,0.0338,0.8886
0.002581386,0.002952863,0.003176507,0.002349819,0.000210888,3.32E-05,0.003438,0.8615,0.0001683,0.04156,0.8572
0.001777517,0.003621921,0.004152438,0.00328781,0.000237267,4.23E-05,0.003636,0.8295,0.0001939,0.05221,0.8629
0.002167771,0.003023005,0.004109045,0.0031549,0.000238804,3.41E-05,0.003404,0.8556,0.000245,0.05391,0.8356
0.002299941,0.00285164,0.004350951,0.002776641,0.000245718,3.34E-05,0.003574,0.868,7.40E-05,0.0236,0.9335
0.002081562,0.004994971,0.004666232,0.001712271,0.00025433,4.05E-05,0.003784,0.8428,0.0001879,0.03031,0.8107
0.002102472,0.002391437,0.004239291,0.002357141,0.000278305,3.40E-05,0.003158,0.8517,0.0001952,0.04923,0.8595
0.001672811,0.003551159,0.003997177,0.003048554,0.000207119,3.21E-05,0.003346,0.8661,0.0001578,0.03723,0.8721
0.001720813,0.002893369,0.003048962,0.002439621,0.000230191,4.25E-05,0.003481,0.8198,0.0001425,0.03931,0.8823
0.002265842,0.003443684,0.003387609,0.002411116,0.000256294,3.11E-05,0.003257,0.8669,5.31E-05,0.03403,1.004
0.00210239,0.003591167,0.002770159,0.002878134,0.000263162,3.38E-05,0.003396,0.8609,7.46E-05,0.02748,0.9341
0.002278694,0.003427085,0.003674888,0.00230461,0.000228232,3.31E-05,0.003437,0.8645,0.000122,0.03557,0.8965
0.001793522,0.003025612,0.003647743,0.003746179,0.000206225,3.59E-05,0.003543,0.8564,0.0001551,0.04895,0.8839
0.001867318,0.002184309,0.003616816,0.00291682,0.000235154,3.25E-05,0.003305,0.8631,0.0001421,0.04336,0.8952
0.002102529,0.002554895,0.003798358,0.003228394,0.000244985,4.20E-05,0.003594,0.8255,0.00023,0.06673,0.8643
0.001585048,0.003108195,0.003730645,0.002179963,0.000216702,3.65E-05,0.003681,0.8543,0.000106,0.03342,0.8906
0.001733478,0.003973454,0.003187995,0.002848222,0.000235072,3.35E-05,0.003398,0.8618,0.000343,0.07823,0.8267
0.001884717,0.003288449,0.003152463,0.002566456,0.00023198,3.70E-05,0.003522,0.848,0.0001425,0.03478,0.8612
0.002040037,0.003849889,0.003458949,0.002179924,0.000200836,4.31E-05,0.003775,0.8315,0.0001708,0.04087,0.8533
0.001936046,0.00331876,0.003707398,0.002477471,0.000250996,3.32E-05,0.003425,0.8637,0.0002467,0.04876,0.8331
0.001737735,0.00368245,0.003917331,0.00299644,0.000248249,2.98E-05,0.003425,0.8846,0.0002602,0.04949,0.8238
0.001844477,0.002021437,0.003487445,0.001384098,0.000217473,3.97E-05,0.003602,0.8343,0.0002333,0.04194,0.8096
0.001788625,0.003748776,0.003628783,0.002602178,0.000273941,3.59E-05,0.003399,0.8466,0.0002733,0.04307,0.7985
0.001683194,0.003572802,0.003853276,0.002288838,0.000263049,3.09E-05,0.003403,0.8773,0.0001291,0.04618,0.9106
0.001619496,0.003147476,0.005087845,0.002321533,0.000239667,3.68E-05,0.003366,0.8415,6.90E-05,0.0292,0.9608
0.002085369,0.003379791,0.003909453,0.001889646,0.000222487,3.68E-05,0.003472,0.8471,0.0001807,0.03847,0.8564
0.001743956,0.002836308,0.00357836,0.002435012,0.000255242,4.27E-05,0.003543,0.819,0.0001224,0.02727,0.8873
0.00166531,0.002273161,0.00420277,0.002304956,0.000232784,3.54E-05,0.00357,0.856,0.0002188,0.04736,0.8451
0.001985437,0.002239837,0.003479422,0.003263371,0.00021151,3.46E-05,0.003312,0.8517,0.0002071,0.03859,0.8229
0.002309197,0.004826353,0.003058063,0.001962462,0.000213093,3.01E-05,0.003251,0.8779,0.0001898,0.04243,0.8588
0.002414561,0.00563401,0.00357046,0.002136216,0.000204516,3.39E-05,0.003474,0.8613,0.0001327,0.02682,0.8541
0.001604128,0.003327501,0.003107816,0.002081249,0.000251006,3.62E-05,0.003517,0.855,0.0001105,0.02813,0.8856
0.002246939,0.003909523,0.003542771,0.002864319,0.000237813,3.54E-05,0.003417,0.8525,0.0001902,0.03995,0.8359
0.002154457,0.00373366,0.003507187,0.002557256,0.000224164,3.04E-05,0.003403,0.8776,0.0002593,0.03924,0.7915
0.001661021,0.004200533,0.003730495,0.001796222,0.000230739,3.15E-05,0.003346,0.8756,0.0001289,0.03583,0.8971
0.001653706,0.00410541,0.00332285,0.002780856,0.000208022,3.72E-05,0.003525,0.8477,8.59E-05,0.03382,0.9225
0.002362309,0.002684135,0.006056992,0.001977461,0.000239773,3.90E-05,0.003607,0.8405,0.0002482,0.05412,0.8234
0.00188659,0.002899268,0.003480577,0.002267986,0.000238063,3.53E-05,0.003347,0.8492,0.0001342,0.03614,0.8774
0.001630342,0.003200053,0.00362358,0.001777492,0.000209219,3.55E-05,0.00339,0.8521,0.0001961,0.04118,0.832
0.002787313,0.004044398,0.003565806,0.003130567,0.000192407,3.76E-05,0.003665,0.854,0.0001842,0.04853,0.8642
0.001618345,0.003430537,0.002857968,0.00231891,0.000263949,3.78E-05,0.003358,0.8406,0.000188,0.0468,0.8729
0.001976087,0.003802446,0.005167028,0.002795358,0.000199462,3.18E-05,0.003314,0.8701,9.94E-05,0.03375,0.9167
0.002339262,0.002653266,0.003954127,0.001802182,0.000215501,3.91E-05,0.003335,0.8288,0.0001631,0.04969,0.8772
0.002745295,0.003367717,0.004229901,0.002806218,0.000265619,3.82E-05,0.003741,0.8487,0.000258,0.03888,0.797
0.001863389,0.003009042,0.004568484,0.002133602,0.000226429,3.19E-05,0.003307,0.8673,0.0003467,0.05954,0.793
0.002074417,0.003509281,0.002956542,0.001850909,0.000231906,3.40E-05,0.003487,0.8603,0.0002436,0.04594,0.8207
0.00231513,0.002311016,0.003395106,0.002764873,0.000208741,2.97E-05,0.003294,0.8795,0.0002317,0.03993,0.817
0.002245868,0.003290717,0.004185927,0.001709871,0.000275086,3.73E-05,0.003501,0.8449,0.0001032,0.02756,0.9057
0.002722474,0.003337887,0.002992003,0.002800372,0.000268258,4.31E-05,0.003765,0.8275,8.19E-05,0.02811,0.9256
0.002013283,0.002716206,0.003978184,0.002196464,0.00021673,3.93E-05,0.003651,0.8417,0.0002287,0.03739,0.8121
0.002075022,0.002272795,0.003566714,0.002138743,0.000242595,3.93E-05,0.003441,0.8339,0.0001288,0.03153,0.8843
0.002304186,0.004197241,0.004078682,0.001615347,0.000198556,3.95E-05,0.003495,0.8313,0.0001972,0.06582,0.9007
0.00180156,0.00208777,0.003615278,0.002919883,0.000210839,3.36E-05,0.003291,0.8576,0.0001708,0.04527,0.8483
0.002055092,0.002675964,0.003604306,0.002134633,0.000247808,3.89E-05,0.00347,0.8387,0.0001616,0.03854,0.8819
0.001976817,0.002921155,0.003104784,0.002155546,0.000271949,3.55E-05,0.003406,0.8518,0.0001938,0.03802,0.8266
0.001767403,0.003037085,0.00346845,0.002650106,0.000239753,3.09E-05,0.003446,0.8772,8.36E-05,0.03595,0.939
0.00197252,0.003909121,0.003890353,0.00169712,0.000196405,3.44E-05,0.003455,0.8585,0.000138,0.02787,0.8594
0.001992734,0.003424764,0.003925866,0.002113833,0.000225827,3.34E-05,0.003546,0.8666,0.0002235,0.04716,0.8221
0.001807331,0.002743313,0.004165974,0.002150892,0.000182258,3.85E-05,0.003415,0.834,0.000173,0.03303,0.8364
0.001977968,0.00346693,0.003474217,0.002321272,0.000230793,3.70E-05,0.003798,0.8582,0.0001663,0.03767,0.8469
0.002306805,0.003182125,0.003455995,0.00270313,0.000186421,3.19E-05,0.003386,0.8677,0.0002143,0.03867,0.8279
0.002069372,0.004240462,0.003298206,0.003283694,0.000241924,3.69E-05,0.003761,0.8559,0.0003258,0.04756,0.7759
0.001556646,0.003276271,0.003312807,0.003087232,0.00023999,4.24E-05,0.003719,0.8342,0.0001247,0.04063,0.8976
0.002312466,0.004006906,0.004708788,0.002671896,0.000246551,4.14E-05,0.003422,0.8218,0.0001547,0.03441,0.8623
0.001906709,0.002977256,0.003294635,0.003080835,0.000200948,3.37E-05,0.003409,0.8615,0.0001477,0.03869,0.8745
0.00185456,0.003174584,0.004455897,0.002247115,0.00023052,4.04E-05,0.003642,0.837,0.0001138,0.027,0.8791
0.001676782,0.00344341,0.003627431,0.002076375,0.00023521,2.78E-05,0.003334,0.8938,0.0001249,0.03197,0.8767
0.002054341,0.003340323,0.004946774,0.001683441,0.000243197,4.04E-05,0.003649,0.8376,0.0001536,0.0338,0.8631
0.0020587,0.004075431,0.003781216,0.002352973,0.000268073,3.70E-05,0.003406,0.8433,0.0001688,0.04548,0.8648
0.00194329,0.003332281,0.003141405,0.001954099,0.000259044,4.08E-05,0.003634,0.834,0.0001934,0.04581,0.8563
0.00208403,0.002239949,0.003548966,0.001963165,0.000183824,3.80E-05,0.003713,0.8523,0.0002996,0.06108,0.8122
0.002398872,0.003082227,0.003536641,0.001891287,0.000243853,3.92E-05,0.003555,0.8412,0.0001016,0.03286,0.9176
0.002088168,0.00300748,0.004325454,0.003146591,0.000235576,2.91E-05,0.003365,0.8843,9.65E-05,0.03812,0.9395
0.002052004,0.003163013,0.003913808,0.002035234,0.00023201,3.24E-05,0.003482,0.8648,0.0001887,0.03313,0.8115
0.00199765,0.003172273,0.002686021,0.002003004,0.000243919,3.60E-05,0.003472,0.8508,0.0001903,0.02735,0.8096
0.002587654,0.002228396,0.004036424,0.002016864,0.000251208,3.34E-05,0.003377,0.8593,0.0001159,0.0335,0.8883
0.002085367,0.003120712,0.00359474,0.001802279,0.000244453,3.63E-05,0.003401,0.8466,0.0001988,0.06341,0.8753
0.001606907,0.002441479,0.003806477,0.00166136,0.000198841,3.63E-05,0.003556,0.8502,6.98E-05,0.02761,0.9496
0.002157485,0.002533666,0.003034842,0.002616994,0.000250182,3.70E-05,0.003759,0.8561,0.0001578,0.03975,0.8726
0.002428675,0.00312445,0.003384221,0.002415261,0.000250818,4.26E-05,0.003482,0.8227,0.0001219,0.04857,0.9139
0.002190489,0.002466397,0.003346396,0.001928653,0.000244622,3.90E-05,0.003482,0.8361,0.0002005,0.04832,0.8436
0.001792479,0.004194657,0.003420198,0.004348107,0.000226819,3.50E-05,0.00329,0.8477,0.0001161,0.02682,0.8723
0.001906177,0.002932133,0.00297744,0.001417002,0.000234344,3.32E-05,0.003457,0.8642,4.92E-05,0.02868,0.9973
0.002758085,0.002613182,0.003593739,0.00281973,0.000225038,3.74E-05,0.003497,0.8453,0.0001573,0.04287,0.8772
0.002272181,0.003965782,0.00370927,0.002038915,0.000236973,3.40E-05,0.003357,0.8581,0.0002119,0.04087,0.8318
0.00237336,0.003078432,0.004032302,0.002386766,0.0002173,3.67E-05,0.003429,0.8438,0.0001541,0.05207,0.8848
0.001867419,0.002513905,0.003355979,0.002099605,0.000220891,2.99E-05,0.003408,0.8811,0.0001314,0.05081,0.9127
0.001891639,0.003788139,0.003709135,0.00222116,0.000238413,3.69E-05,0.003441,0.8454,0.0001684,0.03056,0.8437
0.001817285,0.002429991,0.003913733,0.002413322,0.000229378,3.53E-05,0.003365,0.8536,0.0002078,0.04203,0.8211
0.001893396,0.002086898,0.004029718,0.004596728,0.000256295,3.72E-05,0.003469,0.8444,0.0001257,0.04045,0.9011
0.001664574,0.002945983,0.003182422,0.002635709,0.000221511,3.03E-05,0.003271,0.8781,0.0001941,0.0466,0.8538
0.001809734,0.00378998,0.003285956,0.002065257,0.000262104,3.44E-05,0.003365,0.8505,0.0002089,0.04138,0.8367
0.001882607,0.004505026,0.004506153,0.002994203,0.000220335,3.00E-05,0.003336,0.8815,0.0001407,0.03278,0.8696
0.002544064,0.003278573,0.004025152,0.001914425,0.000274857,3.60E-05,0.003378,0.8474,0.000124,0.03292,0.8749
0.001581318,0.003398045,0.004659919,0.003537833,0.000247217,4.11E-05,0.003796,0.8322,0.0001808,0.03925,0.8495
0.001707103,0.004141862,0.004292283,0.002623563,0.000269199,4.15E-05,0.003623,0.825,0.0001262,0.02732,0.8701
0.001717066,0.003106421,0.003878141,0.001582474,0.000225167,3.80E-05,0.003829,0.8501,0.0001907,0.04134,0.8391
0.002760736,0.003147212,0.003964993,0.001879951,0.000240713,3.56E-05,0.003414,0.8505,8.34E-05,0.03251,0.9355
0.001998727,0.003169468,0.004791266,0.002900217,0.000231137,4.53E-05,0.003939,0.8242,0.0002309,0.04175,0.7978
0.001599836,0.003032242,0.003352785,0.001707915,0.000215438,3.95E-05,0.003626,0.8382,0.000161,0.02744,0.8173
0.001733345,0.002997981,0.003566274,0.002124513,0.000234024,2.85E-05,0.00325,0.8874,0.0001206,0.02641,0.8768
0.002077919,0.003336598,0.003988202,0.003292419,0.000244333,3.08E-05,0.003478,0.8805,0.0001686,0.03095,0.8246
0.002492088,0.003570959,0.002574827,0.002020588,0.000212316,3.12E-05,0.003278,0.8729,0.0002247,0.05599,0.84
0.002089476,0.003525472,0.003827423,0.0024541,0.000250566,4.03E-05,0.003619,0.8343,0.0003155,0.06905,0.8173
0.001837346,0.004016208,0.003371633,0.002148228,0.000243805,3.57E-05,0.003355,0.8484,0.0001347,0.04827,0.9079
0.00177615,0.003210421,0.003606013,0.002599156,0.000220828,3.34E-05,0.003445,0.8619,0.0001563,0.03492,0.862
0.002499132,0.002226028,0.004176202,0.002361693,0.000238786,3.25E-05,0.003425,0.8724,0.0001271,0.04663,0.9225
0.002120876,0.002480834,0.0041023,0.001715463,0.000255656,3.91E-05,0.003632,0.8458,0.0001249,0.05352,0.9202
0.001822869,0.0029998,0.00399142,0.003030037,0.000233253,3.07E-05,0.003366,0.8787,0.0001816,0.03917,0.8446
0.002274047,0.004151634,0.004588719,0.002666316,0.000227446,3.76E-05,0.003731,0.8489,0.0003502,0.05055,0.7837
0.001856255,0.002260193,0.003435597,0.001641232,0.000209426,3.75E-05,0.003577,0.845,0.0001717,0.04568,0.8694
0.001714891,0.003725729,0.003238959,0.002147501,0.000256347,3.24E-05,0.003481,0.8732,0.0001318,0.02313,0.8459
0.001987814,0.003313466,0.004895856,0.001982547,0.000225327,4.33E-05,0.003752,0.8301,0.00018,0.04595,0.857
0.002092157,0.003093817,0.003504768,0.002778283,0.000237701,3.31E-05,0.003418,0.8612,0.0001003,0.03698,0.9267
0.002261951,0.002848206,0.003589753,0.001821039,0.000224774,3.65E-05,0.003487,0.8477,0.0001238,0.05629,0.9416
0.002042252,0.002776513,0.004499796,0.002129445,0.00021665,3.24E-05,0.003286,0.8609,0.0001794,0.03303,0.829
0.002311896,0.005657211,0.003622088,0.002136837,0.000259785,3.05E-05,0.003501,0.8806,0.0001234,0.04371,0.9234
0.001965902,0.002711085,0.003885542,0.003026659,0.00022382,3.88E-05,0.003475,0.8374,0.0001601,0.03387,0.8406
0.002100876,0.00383048,0.002735905,0.002230753,0.000200129,3.78E-05,0.003478,0.8434,0.00027,0.06188,0.8351
0.002151918,0.003419968,0.004374649,0.002460482,0.000212027,3.40E-05,0.003479,0.8632,0.0002016,0.04873,0.8439
