"","fulltimes","avg"
"V10380",10388,0.00806116622494071
"V10381",10389,0.0080598230915944
"V10382",10390,0.00805848025875028
"V10383",10391,0.00805713772631207
"V10384",10392,0.00805579549415116
"V10385",10393,0.00805445356221171
"V10386",10394,0.00805311193038328
"V10387",10395,0.00805177059861286
"V10388",10396,0.00805042956678553
"V10389",10397,0.008049088834776
"V10390",10398,0.00804774840247338
"V10391",10399,0.00804640826981618
"V10392",10400,0.00804506843672558
"V10393",10401,0.00804372890309807
"V10394",10402,0.00804238966882273
"V10395",10403,0.00804105073380578
"V10396",10404,0.00803971209795078
"V10397",10405,0.00803837376118461
"V10398",10406,0.00803703572340865
"V10399",10407,0.00803569798453211
"V10400",10408,0.00803436054442607
"V10401",10409,0.00803302340300659
"V10402",10410,0.00803168656020359
"V10403",10411,0.00803035001591582
"V10404",10412,0.00802901377003573
"V10405",10413,0.00802767782248445
"V10406",10414,0.00802634217314511
"V10407",10415,0.00802500682193206
"V10408",10416,0.00802367176876383
"V10409",10417,0.00802233701354521
"V10410",10418,0.00802100255620176
"V10411",10419,0.00801966839657832
"V10412",10420,0.00801833453461205
"V10413",10421,0.00801700097023529
"V10414",10422,0.00801566770331438
"V10415",10423,0.00801433473376855
"V10416",10424,0.00801300206151769
"V10417",10425,0.00801166968644548
"V10418",10426,0.00801033760845754
"V10419",10427,0.00800900582751521
"V10420",10428,0.00800767434345894
"V10421",10429,0.0080063431562092
"V10422",10430,0.00800501226569955
"V10423",10431,0.00800368167183933
"V10424",10432,0.00800235137452839
"V10425",10433,0.00800102137365123
"V10426",10434,0.00799969166911541
"V10427",10435,0.00799836226081614
"V10428",10436,0.00799703314867499
"V10429",10437,0.00799570433260468
"V10430",10438,0.00799437581254297
"V10431",10439,0.00799304758835559
"V10432",10440,0.00799171965994761
"V10433",10441,0.00799039202723573
"V10434",10442,0.0079890646901306
"V10435",10443,0.00798773764855404
"V10436",10444,0.00798641090237505
"V10437",10445,0.00798508445151086
"V10438",10446,0.00798375829589428
"V10439",10447,0.00798243243539223
"V10440",10448,0.00798110686994785
"V10441",10449,0.00797978159946341
"V10442",10450,0.00797845662381554
"V10443",10451,0.00797713194294342
"V10444",10452,0.00797580755674984
"V10445",10453,0.00797448346513197
"V10446",10454,0.0079731596680293
"V10447",10455,0.00797183616531563
"V10448",10456,0.0079705129568975
"V10449",10457,0.00796919004270601
"V10450",10458,0.00796786742258221
"V10451",10459,0.00796654509651197
"V10452",10460,0.00796522306437535
"V10453",10461,0.00796390132606089
"V10454",10462,0.00796257988150246
"V10455",10463,0.00796125873061584
"V10456",10464,0.00795993787330411
"V10457",10465,0.0079586173094574
"V10458",10466,0.00795729703897825
"V10459",10467,0.00795597706176061
"V10460",10468,0.00795465737774912
"V10461",10469,0.00795333798686252
"V10462",10470,0.00795201888897401
"V10463",10471,0.00795070008397543
"V10464",10472,0.00794938157180827
"V10465",10473,0.00794806335239746
"V10466",10474,0.00794674542564716
"V10467",10475,0.00794542779144436
"V10468",10476,0.0079441104496928
"V10469",10477,0.00794279340028756
"V10470",10478,0.00794147664315446
"V10471",10479,0.00794016017819867
"V10472",10480,0.007938844005329
"V10473",10481,0.00793752812445607
"V10474",10482,0.00793621253548908
"V10475",10483,0.00793489723834012
"V10476",10484,0.00793358223293929
"V10477",10485,0.00793226751918714
"V10478",10486,0.00793095309697965
"V10479",10487,0.00792963896620717
"V10480",10488,0.00792832512679048
"V10481",10489,0.00792701157861317
"V10482",10490,0.00792569832161624
"V10483",10491,0.00792438535570717
"V10484",10492,0.00792307268076261
"V10485",10493,0.00792176029672871
"V10486",10494,0.00792044820349944
"V10487",10495,0.00791913640102366
"V10488",10496,0.00791782488919103
"V10489",10497,0.00791651366788137
"V10490",10498,0.00791520273698819
"V10491",10499,0.00791389209645224
"V10492",10500,0.00791258174619772
"V10493",10501,0.00791127168612521
"V10494",10502,0.00790996191612827
"V10495",10503,0.00790865243611679
"V10496",10504,0.00790734324599811
"V10497",10505,0.0079060343457019
"V10498",10506,0.00790472573513341
"V10499",10507,0.00790341741420538
"V10500",10508,0.00790210938279412
"V10501",10509,0.00790080164081892
"V10502",10510,0.00789949418821231
"V10503",10511,0.0078981870248771
"V10504",10512,0.00789688015070999
"V10505",10513,0.00789557356563516
"V10506",10514,0.00789426726954039
"V10507",10515,0.00789296126234337
"V10508",10516,0.0078916555439658
"V10509",10517,0.00789035011431615
"V10510",10518,0.00788904497332286
"V10511",10519,0.00788774012083708
"V10512",10520,0.0078864355567983
"V10513",10521,0.0078851312811414
"V10514",10522,0.00788382729373816
"V10515",10523,0.0078825235945109
"V10516",10524,0.00788122018338259
"V10517",10525,0.00787991706024159
"V10518",10526,0.00787861422499725
"V10519",10527,0.00787731167761211
"V10520",10528,0.0078760094179332
"V10521",10529,0.00787470744588402
"V10522",10530,0.00787340576140063
"V10523",10531,0.00787210436439592
"V10524",10532,0.00787080325477366
"V10525",10533,0.00786950243242298
"V10526",10534,0.00786820189725511
"V10527",10535,0.00786690164916937
"V10528",10536,0.00786560168809038
"V10529",10537,0.00786430201393416
"V10530",10538,0.00786300262664087
"V10531",10539,0.00786170352608163
"V10532",10540,0.00786040471216522
"V10533",10541,0.00785910618481155
"V10534",10542,0.00785780794393487
"V10535",10543,0.00785650998945988
"V10536",10544,0.0078552123212609
"V10537",10545,0.00785391493925837
"V10538",10546,0.00785261784338763
"V10539",10547,0.00785132103352097
"V10540",10548,0.00785002450960359
"V10541",10549,0.00784872827154164
"V10542",10550,0.00784743231921663
"V10543",10551,0.00784613665257002
"V10544",10552,0.00784484127150849
"V10545",10553,0.00784354617593322
"V10546",10554,0.00784225136578596
"V10547",10555,0.00784095684094561
"V10548",10556,0.00783966260132233
"V10549",10557,0.00783836864684984
"V10550",10558,0.00783707497737566
"V10551",10559,0.0078357815928859
"V10552",10560,0.0078344884932654
"V10553",10561,0.00783319567840717
"V10554",10562,0.00783190314824757
"V10555",10563,0.00783061090270563
"V10556",10564,0.00782931894168827
"V10557",10565,0.00782802726508992
"V10558",10566,0.00782673587281702
"V10559",10567,0.0078254447647677
"V10560",10568,0.0078241539408886
"V10561",10569,0.00782286340110156
"V10562",10570,0.00782157314528495
"V10563",10571,0.00782028317333488
"V10564",10572,0.00781899348519499
"V10565",10573,0.0078177040807931
"V10566",10574,0.00781641496003709
"V10567",10575,0.0078151261228185
"V10568",10576,0.00781383756904482
"V10569",10577,0.00781254929861534
"V10570",10578,0.00781126131145865
"V10571",10579,0.00780997360748361
"V10572",10580,0.00780868618660267
"V10573",10581,0.00780739904872698
"V10574",10582,0.00780611219377593
"V10575",10583,0.00780482562166115
"V10576",10584,0.0078035393323154
"V10577",10585,0.00780225332564316
"V10578",10586,0.00780096760154452
"V10579",10587,0.00779968215991427
"V10580",10588,0.00779839700067621
"V10581",10589,0.0077971121237186
"V10582",10590,0.00779582752898465
"V10583",10591,0.00779454321638543
"V10584",10592,0.00779325918580254
"V10585",10593,0.00779197543718407
"V10586",10594,0.00779069197042824
"V10587",10595,0.0077894087854857
"V10588",10596,0.00778812588225053
"V10589",10597,0.00778684326060745
"V10590",10598,0.00778556092045419
"V10591",10599,0.00778427886173366
"V10592",10600,0.00778299708437297
"V10593",10601,0.00778171558827663
"V10594",10602,0.00778043437334228
"V10595",10603,0.00777915343948338
"V10596",10604,0.00777787278661085
"V10597",10605,0.00777659241465712
"V10598",10606,0.00777531232353112
"V10599",10607,0.007774032513149
"V10600",10608,0.00777275298339209
"V10601",10609,0.00777147373418278
"V10602",10610,0.00777019476545613
"V10603",10611,0.00776891607712167
"V10604",10612,0.00776763766907345
"V10605",10613,0.00776635954124247
"V10606",10614,0.00776508169352095
"V10607",10615,0.00776380412582979
"V10608",10616,0.00776252683809369
"V10609",10617,0.00776124983022467
"V10610",10618,0.00775997310215389
"V10611",10619,0.00775869665373857
"V10612",10620,0.0077574204849204
"V10613",10621,0.00775614459563668
"V10614",10622,0.00775486898576438
"V10615",10623,0.00775359365522873
"V10616",10624,0.00775231860395564
"V10617",10625,0.00775104383183794
"V10618",10626,0.00774976933878851
"V10619",10627,0.00774849512477105
"V10620",10628,0.00774722118963887
"V10621",10629,0.00774594753331837
"V10622",10630,0.00774467415574796
"V10623",10631,0.00774340105684151
"V10624",10632,0.00774212823651215
"V10625",10633,0.00774085569465016
"V10626",10634,0.00773958343117027
"V10627",10635,0.00773831144597577
"V10628",10636,0.0077370397389942
"V10629",10637,0.00773576831014476
"V10630",10638,0.00773449715936992
"V10631",10639,0.00773322628654598
"V10632",10640,0.00773195569158526
"V10633",10641,0.00773068537441085
"V10634",10642,0.00772941533494021
"V10635",10643,0.00772814557310089
"V10636",10644,0.00772687608877236
"V10637",10645,0.0077256068818781
"V10638",10646,0.00772433795235589
"V10639",10647,0.00772306930008321
"V10640",10648,0.00772180092500721
"V10641",10649,0.00772053282703778
"V10642",10650,0.00771926500606112
"V10643",10651,0.00771799746202088
"V10644",10652,0.00771673019482725
"V10645",10653,0.00771546320438531
"V10646",10654,0.00771419649063901
"V10647",10655,0.00771293005347212
"V10648",10656,0.00771166389279829
"V10649",10657,0.00771039800855378
"V10650",10658,0.00770913240059227
"V10651",10659,0.00770786706890014
"V10652",10660,0.00770660201336684
"V10653",10661,0.00770533723389199
"V10654",10662,0.00770407273040876
"V10655",10663,0.00770280850284253
"V10656",10664,0.00770154455110388
"V10657",10665,0.00770028087509137
"V10658",10666,0.00769901747471515
"V10659",10667,0.00769775434987736
"V10660",10668,0.00769649150052655
"V10661",10669,0.00769522892658755
"V10662",10670,0.00769396662794363
"V10663",10671,0.00769270460449497
"V10664",10672,0.00769144285618728
"V10665",10673,0.0076901813829511
"V10666",10674,0.00768892018469788
"V10667",10675,0.00768765926132346
"V10668",10676,0.00768639861273895
"V10669",10677,0.00768513823884761
"V10670",10678,0.0076838781395807
"V10671",10679,0.00768261831485061
"V10672",10680,0.00768135876457323
"V10673",10681,0.00768009948866592
"V10674",10682,0.00767884048704486
"V10675",10683,0.0076775817596289
"V10676",10684,0.0076763233063533
"V10677",10685,0.00767506512712625
"V10678",10686,0.00767380722185172
"V10679",10687,0.00767254959042872
"V10680",10688,0.00767129223278389
"V10681",10689,0.00767003514880991
"V10682",10690,0.00766877833845206
"V10683",10691,0.00766752180162486
"V10684",10692,0.00766626553821475
"V10685",10693,0.00766500954817165
"V10686",10694,0.00766375383139777
"V10687",10695,0.00766249838784547
"V10688",10696,0.007661243217413
"V10689",10697,0.00765998831998971
"V10690",10698,0.00765873369547731
"V10691",10699,0.0076574793438208
"V10692",10700,0.00765622526494999
"V10693",10701,0.00765497145877318
"V10694",10702,0.00765371792519222
"V10695",10703,0.00765246466412392
"V10696",10704,0.00765121167548262
"V10697",10705,0.00764995895920331
"V10698",10706,0.00764870651519841
"V10699",10707,0.00764745434338731
"V10700",10708,0.00764620244365606
"V10701",10709,0.00764495081593
"V10702",10710,0.00764369946014658
"V10703",10711,0.00764244837621614
"V10704",10712,0.00764119756404341
"V10705",10713,0.00763994702355822
"V10706",10714,0.00763869675465705
"V10707",10715,0.00763744675726388
"V10708",10716,0.00763619703130627
"V10709",10717,0.00763494757669963
"V10710",10718,0.00763369839337777
"V10711",10719,0.00763244948120365
"V10712",10720,0.00763120084012111
"V10713",10721,0.00762995247006981
"V10714",10722,0.00762870437093167
"V10715",10723,0.0076274565426348
"V10716",10724,0.00762620898510795
"V10717",10725,0.00762496169824822
"V10718",10726,0.00762371468197189
"V10719",10727,0.00762246793624382
"V10720",10728,0.00762122146092332
"V10721",10729,0.00761997525593957
"V10722",10730,0.00761872932123329
"V10723",10731,0.007617483656724
"V10724",10732,0.00761623826232287
"V10725",10733,0.00761499313792766
"V10726",10734,0.00761374828345642
"V10727",10735,0.00761250369881619
"V10728",10736,0.00761125938393728
"V10729",10737,0.00761001533874191
"V10730",10738,0.00760877156317472
"V10731",10739,0.0076075280571169
"V10732",10740,0.00760628482048417
"V10733",10741,0.00760504185320256
"V10734",10742,0.00760379915519284
"V10735",10743,0.0076025567263852
"V10736",10744,0.00760131456666395
"V10737",10745,0.00760007267595549
"V10738",10746,0.00759883105419989
"V10739",10747,0.00759758970127954
"V10740",10748,0.00759634861714344
"V10741",10749,0.00759510780170502
"V10742",10750,0.00759386725485493
"V10743",10751,0.00759262697653892
"V10744",10752,0.00759138696667085
"V10745",10753,0.00759014722515946
"V10746",10754,0.00758890775195074
"V10747",10755,0.00758766854693311
"V10748",10756,0.00758642961002351
"V10749",10757,0.0075851909411606
"V10750",10758,0.00758395254020392
"V10751",10759,0.00758271440714008
"V10752",10760,0.00758147654186289
"V10753",10761,0.00758023894427369
"V10754",10762,0.00757900161431346
"V10755",10763,0.00757776455190738
"V10756",10764,0.0075765277569695
"V10757",10765,0.00757529122940234
"V10758",10766,0.00757405496911959
"V10759",10767,0.00757281897602722
"V10760",10768,0.00757158325007563
"V10761",10769,0.00757034779119248
"V10762",10770,0.00756911259926575
"V10763",10771,0.00756787767419954
"V10764",10772,0.00756664301594156
"V10765",10773,0.00756540862442503
"V10766",10774,0.0075641744995648
"V10767",10775,0.00756294064126087
"V10768",10776,0.00756170704942778
"V10769",10777,0.00756047372397266
"V10770",10778,0.00755924066482931
"V10771",10779,0.00755800787191351
"V10772",10780,0.00755677534514449
"V10773",10781,0.00755554308444271
"V10774",10782,0.00755431108972764
"V10775",10783,0.00755307936092126
"V10776",10784,0.00755184789796123
"V10777",10785,0.00755061670075932
"V10778",10786,0.00754938576922323
"V10779",10787,0.00754815510325601
"V10780",10788,0.00754692470278706
"V10781",10789,0.00754569456771328
"V10782",10790,0.007544464697982
"V10783",10791,0.007543235093511
"V10784",10792,0.00754200575419129
"V10785",10793,0.00754077667997454
"V10786",10794,0.00753954787076685
"V10787",10795,0.00753831932652221
"V10788",10796,0.00753709104714289
"V10789",10797,0.00753586303252266
"V10790",10798,0.0075346352825671
"V10791",10799,0.00753340779722317
"V10792",10800,0.00753218057642333
"V10793",10801,0.00753095362007943
"V10794",10802,0.00752972692809732
"V10795",10803,0.00752850050039693
"V10796",10804,0.00752727433689592
"V10797",10805,0.00752604843753175
"V10798",10806,0.00752482280222021
"V10799",10807,0.00752359743088377
"V10800",10808,0.00752237232341307
"V10801",10809,0.00752114747973623
"V10802",10810,0.00751992289979305
"V10803",10811,0.00751869858349741
"V10804",10812,0.0075174745307577
"V10805",10813,0.00751625074150647
"V10806",10814,0.00751502721564423
"V10807",10815,0.00751380395309792
"V10808",10816,0.00751258095379784
"V10809",10817,0.00751135821766264
"V10810",10818,0.00751013574462864
"V10811",10819,0.00750891353456433
"V10812",10820,0.00750769158741556
"V10813",10821,0.0075064699031242
"V10814",10822,0.00750524848157702
"V10815",10823,0.00750402732270475
"V10816",10824,0.00750280642643886
"V10817",10825,0.00750158579268053
"V10818",10826,0.00750036542134929
"V10819",10827,0.00749914531241109
"V10820",10828,0.00749792546573096
"V10821",10829,0.00749670588124074
"V10822",10830,0.00749548655888334
"V10823",10831,0.0074942674985814
"V10824",10832,0.00749304870024952
"V10825",10833,0.0074918301637895
"V10826",10834,0.00749061188912259
"V10827",10835,0.00748939387615941
"V10828",10836,0.00748817612483294
"V10829",10837,0.00748695863506833
"V10830",10838,0.0074857414068123
"V10831",10839,0.00748452443995073
"V10832",10840,0.00748330773440261
"V10833",10841,0.00748209129009678
"V10834",10842,0.00748087510695712
"V10835",10843,0.0074796591849164
"V10836",10844,0.00747844352386353
"V10837",10845,0.00747722812372774
"V10838",10846,0.00747601298445131
"V10839",10847,0.00747479810592132
"V10840",10848,0.0074735834880886
"V10841",10849,0.00747236913086994
"V10842",10850,0.00747115503416027
"V10843",10851,0.00746994119790735
"V10844",10852,0.00746872762202842
"V10845",10853,0.00746751430643573
"V10846",10854,0.00746630125107728
"V10847",10855,0.00746508845584591
"V10848",10856,0.00746387592066174
"V10849",10857,0.00746266364546573
"V10850",10858,0.00746145163012305
"V10851",10859,0.00746023987462055
"V10852",10860,0.00745902837885623
"V10853",10861,0.00745781714273529
"V10854",10862,0.00745660616620094
"V10855",10863,0.0074553954491812
"V10856",10864,0.00745418499159345
"V10857",10865,0.007452974793344
"V10858",10866,0.00745176485434991
"V10859",10867,0.00745055517452084
"V10860",10868,0.00744934575380893
"V10861",10869,0.00744813659214458
"V10862",10870,0.00744692768942025
"V10863",10871,0.00744571904554376
"V10864",10872,0.00744451066046475
"V10865",10873,0.00744330253411897
"V10866",10874,0.00744209466642452
"V10867",10875,0.00744088705728536
"V10868",10876,0.00743967970661931
"V10869",10877,0.00743847261433718
"V10870",10878,0.00743726578037518
"V10871",10879,0.00743605920465236
"V10872",10880,0.00743485288709109
"V10873",10881,0.00743364682761489
"V10874",10882,0.00743244102614626
"V10875",10883,0.00743123548261026
"V10876",10884,0.00743003019694687
"V10877",10885,0.00742882516907125
"V10878",10886,0.00742762039889469
"V10879",10887,0.00742641588632407
"V10880",10888,0.00742521163129145
"V10881",10889,0.00742400763369777
"V10882",10890,0.00742280389349228
"V10883",10891,0.00742160041059591
"V10884",10892,0.00742039718490405
"V10885",10893,0.00741919421637006
"V10886",10894,0.00741799150490372
"V10887",10895,0.0074167890504606
"V10888",10896,0.00741558685294682
"V10889",10897,0.00741438491226038
"V10890",10898,0.00741318322831052
"V10891",10899,0.00741198180104612
"V10892",10900,0.00741078063040217
"V10893",10901,0.00740957971629397
"V10894",10902,0.00740837905863102
"V10895",10903,0.00740717865733638
"V10896",10904,0.00740597851233085
"V10897",10905,0.00740477862355425
"V10898",10906,0.0074035789909256
"V10899",10907,0.00740237961437034
"V10900",10908,0.00740118049378345
"V10901",10909,0.00739998162909576
"V10902",10910,0.00739878302024928
"V10903",10911,0.00739758466716123
"V10904",10912,0.00739638656974365
"V10905",10913,0.00739518872793157
"V10906",10914,0.00739399114162938
"V10907",10915,0.00739279381076685
"V10908",10916,0.00739159673527691
"V10909",10917,0.00739039991508131
"V10910",10918,0.00738920335011878
"V10911",10919,0.00738800704026306
"V10912",10920,0.00738681098546196
"V10913",10921,0.00738561518565954
"V10914",10922,0.007384419640747
"V10915",10923,0.00738322435065772
"V10916",10924,0.00738202931532576
"V10917",10925,0.0073808345346562
"V10918",10926,0.00737964000857164
"V10919",10927,0.00737844573703914
"V10920",10928,0.00737725171992916
"V10921",10929,0.0073760579571761
"V10922",10930,0.00737486444872495
"V10923",10931,0.00737367119450133
"V10924",10932,0.00737247819442315
"V10925",10933,0.00737128544839605
"V10926",10934,0.00737009295634433
"V10927",10935,0.00736890071818206
"V10928",10936,0.00736770873384477
"V10929",10937,0.00736651700326039
"V10930",10938,0.00736532552637765
"V10931",10939,0.00736413430308693
"V10932",10940,0.0073629433333103
"V10933",10941,0.00736175261697939
"V10934",10942,0.00736056215402093
"V10935",10943,0.00735937194437019
"V10936",10944,0.00735818198792052
"V10937",10945,0.00735699228460383
"V10938",10946,0.00735580283436453
"V10939",10947,0.00735461363709418
"V10940",10948,0.00735342469274535
"V10941",10949,0.00735223600123807
"V10942",10950,0.00735104756247134
"V10943",10951,0.00734985937639489
"V10944",10952,0.0073486714429291
"V10945",10953,0.00734748376198965
"V10946",10954,0.00734629633352643
"V10947",10955,0.00734510915743651
"V10948",10956,0.00734392223364309
"V10949",10957,0.00734273556208929
"V10950",10958,0.00734154914264568
"V10951",10959,0.00734036297529934
"V10952",10960,0.00733917705995227
"V10953",10961,0.0073379913965134
"V10954",10962,0.00733680598492801
"V10955",10963,0.00733562082512686
"V10956",10964,0.00733443591703055
"V10957",10965,0.00733325126054897
"V10958",10966,0.00733206685560243
"V10959",10967,0.00733088270210409
"V10960",10968,0.0073296988000078
"V10961",10969,0.00732851514924656
"V10962",10970,0.00732733174971712
"V10963",10971,0.00732614860133082
"V10964",10972,0.00732496570403922
"V10965",10973,0.00732378305778044
"V10966",10974,0.00732260066247569
"V10967",10975,0.00732141851803272
"V10968",10976,0.00732023662437249
"V10969",10977,0.00731905498140933
"V10970",10978,0.00731787358908176
"V10971",10979,0.00731669244731196
"V10972",10980,0.00731551155602532
"V10973",10981,0.0073143309151482
"V10974",10982,0.00731315052460615
"V10975",10983,0.00731197038432707
"V10976",10984,0.00731079049425317
"V10977",10985,0.00730961085430288
"V10978",10986,0.00730843146439089
"V10979",10987,0.00730725232442777
"V10980",10988,0.00730607343434811
"V10981",10989,0.00730489479405672
"V10982",10990,0.0073037164035047
"V10983",10991,0.00730253826261599
"V10984",10992,0.00730136037129016
"V10985",10993,0.00730018272948217
"V10986",10994,0.00729900533710534
"V10987",10995,0.00729782819411677
"V10988",10996,0.00729665130042624
"V10989",10997,0.00729547465593578
"V10990",10998,0.00729429826055816
"V10991",10999,0.0072931221142441
"V10992",11000,0.00729194621693098
"V10993",11001,0.00729077056853739
"V10994",11002,0.00728959516897641
"V10995",11003,0.00728842001817403
"V10996",11004,0.00728724511605403
"V10997",11005,0.00728607046255854
"V10998",11006,0.00728489605760963
"V10999",11007,0.00728372190113561
"V11000",11008,0.00728254799303558
"V11001",11009,0.00728137433324298
"V11002",11010,0.00728020092170194
"V11003",11011,0.00727902775833291
"V11004",11012,0.00727785484305131
"V11005",11013,0.00727668217579464
"V11006",11014,0.00727550975647099
"V11007",11015,0.0072743375850128
"V11008",11016,0.00727316566135555
"V11009",11017,0.00727199398542395
"V11010",11018,0.00727082255715903
"V11011",11019,0.00726965137643954
"V11012",11020,0.00726848044321518
"V11013",11021,0.00726730975743208
"V11014",11022,0.00726613931898574
"V11015",11023,0.00726496912781203
"V11016",11024,0.00726379918384748
"V11017",11025,0.00726262948700089
"V11018",11026,0.00726146003719786
"V11019",11027,0.00726029083440646
"V11020",11028,0.00725912187850234
"V11021",11029,0.00725795316942237
"V11022",11030,0.00725678470711353
"V11023",11031,0.00725561649150429
"V11024",11032,0.00725444852251573
"V11025",11033,0.00725328080005715
"V11026",11034,0.00725211332405576
"V11027",11035,0.00725094609442895
"V11028",11036,0.00724977911111468
"V11029",11037,0.00724861237404355
"V11030",11038,0.0072474458831662
"V11031",11039,0.00724627963837733
"V11032",11040,0.00724511363960196
"V11033",11041,0.00724394788677434
"V11034",11042,0.00724278237982398
"V11035",11043,0.00724161711868854
"V11036",11044,0.0072404521032656
"V11037",11045,0.00723928733348963
"V11038",11046,0.00723812280930707
"V11039",11047,0.00723695853061379
"V11040",11048,0.00723579449736401
"V11041",11049,0.00723463070948086
"V11042",11050,0.00723346716686725
"V11043",11051,0.00723230386947475
"V11044",11052,0.00723114081722681
"V11045",11053,0.00722997801004234
"V11046",11054,0.00722881544787307
"V11047",11055,0.00722765313062011
"V11048",11056,0.00722649105820957
"V11049",11057,0.0072253292305867
"V11050",11058,0.00722416764762716
"V11051",11059,0.00722300630931831
"V11052",11060,0.00722184521556596
"V11053",11061,0.00722068436628257
"V11054",11062,0.00721952376141547
"V11055",11063,0.00721836340089803
"V11056",11064,0.00721720328465388
"V11057",11065,0.00721604341259637
"V11058",11066,0.00721488378464892
"V11059",11067,0.00721372440072802
"V11060",11068,0.00721256526078916
"V11061",11069,0.00721140636476784
"V11062",11070,0.0072102477125649
"V11063",11071,0.00720908930409511
"V11064",11072,0.00720793113931174
"V11065",11073,0.00720677321815525
"V11066",11074,0.00720561554054986
"V11067",11075,0.0072044581064069
"V11068",11076,0.00720330091565036
"V11069",11077,0.00720214396819789
"V11070",11078,0.00720098726399028
"V11071",11079,0.00719983080295267
"V11072",11080,0.00719867458501332
"V11073",11081,0.00719751861010139
"V11074",11082,0.00719636287814523
"V11075",11083,0.00719520738907554
"V11076",11084,0.00719405214283664
"V11077",11085,0.00719289713935008
"V11078",11086,0.00719174237853383
"V11079",11087,0.00719058786030198
"V11080",11088,0.00718943358459152
"V11081",11089,0.00718827955131097
"V11082",11090,0.00718712576041321
"V11083",11091,0.00718597221182505
"V11084",11092,0.00718481890545004
"V11085",11093,0.00718366584124473
"V11086",11094,0.00718251301912577
"V11087",11095,0.00718136043905175
"V11088",11096,0.00718020810093594
"V11089",11097,0.00717905600468426
"V11090",11098,0.00717790415021281
"V11091",11099,0.00717675253747407
"V11092",11100,0.00717560116640776
"V11093",11101,0.0071744500369356
"V11094",11102,0.00717329914897405
"V11095",11103,0.00717214850245191
"V11096",11104,0.00717099809729587
"V11097",11105,0.00716984793345021
"V11098",11106,0.00716869801083997
"V11099",11107,0.00716754832939614
"V11100",11108,0.00716639888902182
"V11101",11109,0.00716524968965293
"V11102",11110,0.00716410073123562
"V11103",11111,0.00716295201369343
"V11104",11112,0.00716180353694503
"V11105",11113,0.00716065530093026
"V11106",11114,0.00715950730556076
"V11107",11115,0.00715835955077155
"V11108",11116,0.00715721203650049
"V11109",11117,0.00715606476267517
"V11110",11118,0.00715491772923881
"V11111",11119,0.00715377093607495
"V11112",11120,0.00715262438313512
"V11113",11121,0.00715147807036739
"V11114",11122,0.00715033199767139
"V11115",11123,0.00714918616498537
"V11116",11124,0.00714804057224824
"V11117",11125,0.00714689521937236
"V11118",11126,0.00714575010628616
"V11119",11127,0.00714460523295871
"V11120",11128,0.00714346059927064
"V11121",11129,0.00714231620516114
"V11122",11130,0.00714117205057914
"V11123",11131,0.00714002813545583
"V11124",11132,0.00713888445971527
"V11125",11133,0.00713774102327031
"V11126",11134,0.00713659782605094
"V11127",11135,0.0071354548679777
"V11128",11136,0.0071343121489909
"V11129",11137,0.00713316966902369
"V11130",11138,0.00713202742802855
"V11131",11139,0.00713088542590428
"V11132",11140,0.00712974366257875
"V11133",11141,0.00712860213798869
"V11134",11142,0.00712746085206632
"V11135",11143,0.00712631980475154
"V11136",11144,0.00712517899594599
"V11137",11145,0.00712403842558658
"V11138",11146,0.00712289809362174
"V11139",11147,0.00712175799995139
"V11140",11148,0.00712061814453137
"V11141",11149,0.00711947852728777
"V11142",11150,0.00711833914812724
"V11143",11151,0.00711720000700312
"V11144",11152,0.0071160611038418
"V11145",11153,0.00711492243856528
"V11146",11154,0.00711378401112702
"V11147",11155,0.00711264582143203
"V11148",11156,0.00711150786940917
"V11149",11157,0.00711037015500575
"V11150",11158,0.00710923267810231
"V11151",11159,0.00710809543868646
"V11152",11160,0.00710695843666767
"V11153",11161,0.00710582167195917
"V11154",11162,0.0071046851445162
"V11155",11163,0.0071035488542711
"V11156",11164,0.00710241280115046
"V11157",11165,0.00710127698507093
"V11158",11166,0.00710014140595891
"V11159",11167,0.00709900606373413
"V11160",11168,0.00709787095835365
"V11161",11169,0.0070967360897554
"V11162",11170,0.00709560145784412
"V11163",11171,0.00709446706253785
"V11164",11172,0.00709333290379152
"V11165",11173,0.0070921989815478
"V11166",11174,0.00709106529573377
"V11167",11175,0.00708993184626426
"V11168",11176,0.00708879863306614
"V11169",11177,0.00708766565606029
"V11170",11178,0.00708653291518966
"V11171",11179,0.00708540041038226
"V11172",11180,0.00708426814156912
"V11173",11181,0.00708313610868202
"V11174",11182,0.00708200431165193
"V11175",11183,0.00708087275041219
"V11176",11184,0.00707974142490917
"V11177",11185,0.00707861033506744
"V11178",11186,0.00707747948080812
"V11179",11187,0.00707634886204865
"V11180",11188,0.00707521847872838
"V11181",11189,0.00707408833075939
"V11182",11190,0.00707295841809628
"V11183",11191,0.00707182874067123
"V11184",11192,0.00707069929838542
"V11185",11193,0.00706957009120047
"V11186",11194,0.00706844111903627
"V11187",11195,0.00706731238185283
"V11188",11196,0.00706618387956674
"V11189",11197,0.00706505561208763
"V11190",11198,0.00706392757933479
"V11191",11199,0.00706279978126242
"V11192",11200,0.00706167221781244
"V11193",11201,0.00706054488890955
"V11194",11202,0.00705941779447344
"V11195",11203,0.00705829093443558
"V11196",11204,0.0070571643087254
"V11197",11205,0.00705603791728925
"V11198",11206,0.00705491176005498
"V11199",11207,0.00705378583695619
"V11200",11208,0.00705266014789975
"V11201",11209,0.00705153469282393
"V11202",11210,0.00705040947167685
