fulltimes,avg
48006,0.003144976
48007,0.003144615
48008,0.003144255
48009,0.003143894
48010,0.003143534
48011,0.003143174
48012,0.003142813
48013,0.003142453
48014,0.003142093
48015,0.003141733
48016,0.003141372
48017,0.003141012
48018,0.003140652
48019,0.003140292
48020,0.003139932
48021,0.003139572
48022,0.003139212
48023,0.003138852
48024,0.003138493
48025,0.003138133
48026,0.003137773
48027,0.003137414
48028,0.003137054
48029,0.003136694
48030,0.003136335
48031,0.003135975
48032,0.003135616
48033,0.003135256
48034,0.003134897
48035,0.003134538
48036,0.003134178
48037,0.003133819
48038,0.00313346
48039,0.003133101
48040,0.003132742
48041,0.003132383
48042,0.003132024
48043,0.003131665
48044,0.003131306
48045,0.003130947
48046,0.003130588
48047,0.003130229
48048,0.00312987
48049,0.003129512
48050,0.003129153
48051,0.003128794
48052,0.003128436
48053,0.003128077
48054,0.003127719
48055,0.00312736
48056,0.003127002
48057,0.003126643
48058,0.003126285
48059,0.003125927
48060,0.003125569
48061,0.00312521
48062,0.003124852
48063,0.003124494
48064,0.003124136
48065,0.003123778
48066,0.00312342
48067,0.003123062
48068,0.003122704
48069,0.003122346
48070,0.003121989
48071,0.003121631
48072,0.003121273
48073,0.003120915
48074,0.003120558
48075,0.0031202
48076,0.003119843
48077,0.003119485
48078,0.003119128
48079,0.00311877
48080,0.003118413
48081,0.003118056
48082,0.003117698
48083,0.003117341
48084,0.003116984
48085,0.003116627
48086,0.00311627
48087,0.003115913
48088,0.003115556
48089,0.003115199
48090,0.003114842
48091,0.003114485
48092,0.003114128
48093,0.003113771
48094,0.003113414
48095,0.003113058
48096,0.003112701
48097,0.003112344
48098,0.003111988
48099,0.003111631
48100,0.003111275
48101,0.003110918
48102,0.003110562
48103,0.003110206
48104,0.003109849
48105,0.003109493
48106,0.003109137
48107,0.00310878
48108,0.003108424
48109,0.003108068
48110,0.003107712
48111,0.003107356
48112,0.003107
48113,0.003106644
48114,0.003106288
48115,0.003105932
48116,0.003105577
48117,0.003105221
48118,0.003104865
48119,0.00310451
48120,0.003104154
48121,0.003103798
48122,0.003103443
48123,0.003103087
48124,0.003102732
48125,0.003102376
48126,0.003102021
48127,0.003101666
48128,0.00310131
48129,0.003100955
48130,0.0031006
48131,0.003100245
48132,0.00309989
48133,0.003099535
48134,0.00309918
48135,0.003098825
48136,0.00309847
48137,0.003098115
48138,0.00309776
48139,0.003097405
48140,0.00309705
48141,0.003096696
48142,0.003096341
48143,0.003095986
48144,0.003095632
48145,0.003095277
48146,0.003094923
48147,0.003094568
48148,0.003094214
48149,0.003093859
48150,0.003093505
48151,0.003093151
48152,0.003092797
48153,0.003092442
48154,0.003092088
48155,0.003091734
48156,0.00309138
48157,0.003091026
48158,0.003090672
48159,0.003090318
48160,0.003089964
48161,0.00308961
48162,0.003089256
48163,0.003088903
48164,0.003088549
48165,0.003088195
48166,0.003087842
48167,0.003087488
48168,0.003087134
48169,0.003086781
48170,0.003086427
48171,0.003086074
48172,0.003085721
48173,0.003085367
48174,0.003085014
48175,0.003084661
48176,0.003084307
48177,0.003083954
48178,0.003083601
48179,0.003083248
48180,0.003082895
48181,0.003082542
48182,0.003082189
48183,0.003081836
48184,0.003081483
48185,0.00308113
48186,0.003080778
48187,0.003080425
48188,0.003080072
48189,0.00307972
48190,0.003079367
48191,0.003079014
48192,0.003078662
48193,0.003078309
48194,0.003077957
48195,0.003077604
48196,0.003077252
48197,0.0030769
48198,0.003076548
48199,0.003076195
48200,0.003075843
48201,0.003075491
48202,0.003075139
48203,0.003074787
48204,0.003074435
48205,0.003074083
48206,0.003073731
48207,0.003073379
48208,0.003073027
48209,0.003072675
48210,0.003072324
48211,0.003071972
48212,0.00307162
48213,0.003071269
48214,0.003070917
48215,0.003070565
48216,0.003070214
48217,0.003069863
48218,0.003069511
48219,0.00306916
48220,0.003068808
48221,0.003068457
48222,0.003068106
48223,0.003067755
48224,0.003067404
48225,0.003067052
48226,0.003066701
48227,0.00306635
48228,0.003065999
48229,0.003065648
48230,0.003065297
48231,0.003064947
48232,0.003064596
48233,0.003064245
48234,0.003063894
48235,0.003063544
48236,0.003063193
48237,0.003062842
48238,0.003062492
48239,0.003062141
48240,0.003061791
48241,0.00306144
48242,0.00306109
48243,0.00306074
48244,0.003060389
48245,0.003060039
48246,0.003059689
48247,0.003059339
48248,0.003058988
48249,0.003058638
48250,0.003058288
48251,0.003057938
48252,0.003057588
48253,0.003057238
48254,0.003056889
48255,0.003056539
48256,0.003056189
48257,0.003055839
48258,0.003055489
48259,0.00305514
48260,0.00305479
48261,0.003054441
48262,0.003054091
48263,0.003053742
48264,0.003053392
48265,0.003053043
48266,0.003052693
48267,0.003052344
48268,0.003051995
48269,0.003051645
48270,0.003051296
48271,0.003050947
48272,0.003050598
48273,0.003050249
48274,0.0030499
48275,0.003049551
48276,0.003049202
48277,0.003048853
48278,0.003048504
48279,0.003048155
48280,0.003047807
48281,0.003047458
48282,0.003047109
48283,0.003046761
48284,0.003046412
48285,0.003046063
48286,0.003045715
48287,0.003045366
48288,0.003045018
48289,0.00304467
48290,0.003044321
48291,0.003043973
48292,0.003043625
48293,0.003043276
48294,0.003042928
48295,0.00304258
48296,0.003042232
48297,0.003041884
48298,0.003041536
48299,0.003041188
48300,0.00304084
48301,0.003040492
48302,0.003040144
48303,0.003039796
48304,0.003039449
48305,0.003039101
48306,0.003038753
48307,0.003038406
48308,0.003038058
48309,0.003037711
48310,0.003037363
48311,0.003037016
48312,0.003036668
48313,0.003036321
48314,0.003035973
48315,0.003035626
48316,0.003035279
48317,0.003034932
48318,0.003034584
48319,0.003034237
48320,0.00303389
48321,0.003033543
48322,0.003033196
48323,0.003032849
48324,0.003032502
48325,0.003032155
48326,0.003031809
48327,0.003031462
48328,0.003031115
48329,0.003030768
48330,0.003030422
48331,0.003030075
48332,0.003029729
48333,0.003029382
48334,0.003029036
48335,0.003028689
48336,0.003028343
48337,0.003027996
48338,0.00302765
48339,0.003027304
48340,0.003026957
48341,0.003026611
48342,0.003026265
48343,0.003025919
48344,0.003025573
48345,0.003025227
48346,0.003024881
48347,0.003024535
48348,0.003024189
48349,0.003023843
48350,0.003023497
48351,0.003023152
48352,0.003022806
48353,0.00302246
48354,0.003022115
48355,0.003021769
48356,0.003021423
48357,0.003021078
48358,0.003020732
48359,0.003020387
48360,0.003020041
48361,0.003019696
48362,0.003019351
48363,0.003019006
48364,0.00301866
48365,0.003018315
48366,0.00301797
48367,0.003017625
48368,0.00301728
48369,0.003016935
48370,0.00301659
48371,0.003016245
48372,0.0030159
48373,0.003015555
48374,0.00301521
48375,0.003014866
48376,0.003014521
48377,0.003014176
48378,0.003013831
48379,0.003013487
48380,0.003013142
48381,0.003012798
48382,0.003012453
48383,0.003012109
48384,0.003011764
48385,0.00301142
48386,0.003011076
48387,0.003010732
48388,0.003010387
48389,0.003010043
48390,0.003009699
48391,0.003009355
48392,0.003009011
48393,0.003008667
48394,0.003008323
48395,0.003007979
48396,0.003007635
48397,0.003007291
48398,0.003006947
48399,0.003006604
48400,0.00300626
48401,0.003005916
48402,0.003005573
48403,0.003005229
48404,0.003004885
48405,0.003004542
48406,0.003004198
48407,0.003003855
48408,0.003003512
48409,0.003003168
48410,0.003002825
48411,0.003002482
48412,0.003002138
48413,0.003001795
48414,0.003001452
48415,0.003001109
48416,0.003000766
48417,0.003000423
48418,0.00300008
48419,0.002999737
48420,0.002999394
48421,0.002999051
48422,0.002998708
48423,0.002998366
48424,0.002998023
48425,0.00299768
48426,0.002997338
48427,0.002996995
48428,0.002996653
48429,0.00299631
48430,0.002995968
48431,0.002995625
48432,0.002995283
48433,0.00299494
48434,0.002994598
48435,0.002994256
48436,0.002993914
48437,0.002993571
48438,0.002993229
48439,0.002992887
48440,0.002992545
48441,0.002992203
48442,0.002991861
48443,0.002991519
48444,0.002991177
48445,0.002990835
48446,0.002990494
48447,0.002990152
48448,0.00298981
48449,0.002989468
48450,0.002989127
48451,0.002988785
48452,0.002988444
48453,0.002988102
48454,0.002987761
48455,0.002987419
48456,0.002987078
48457,0.002986736
48458,0.002986395
48459,0.002986054
48460,0.002985713
48461,0.002985371
48462,0.00298503
48463,0.002984689
48464,0.002984348
48465,0.002984007
48466,0.002983666
48467,0.002983325
48468,0.002982984
48469,0.002982643
48470,0.002982303
48471,0.002981962
48472,0.002981621
48473,0.00298128
48474,0.00298094
48475,0.002980599
48476,0.002980259
48477,0.002979918
48478,0.002979578
48479,0.002979237
48480,0.002978897
48481,0.002978556
48482,0.002978216
48483,0.002977876
48484,0.002977536
48485,0.002977195
48486,0.002976855
48487,0.002976515
48488,0.002976175
48489,0.002975835
48490,0.002975495
48491,0.002975155
48492,0.002974815
48493,0.002974475
48494,0.002974136
48495,0.002973796
48496,0.002973456
48497,0.002973116
48498,0.002972777
48499,0.002972437
48500,0.002972097
48501,0.002971758
48502,0.002971418
48503,0.002971079
48504,0.00297074
48505,0.0029704
48506,0.002970061
48507,0.002969722
48508,0.002969382
48509,0.002969043
48510,0.002968704
48511,0.002968365
48512,0.002968026
48513,0.002967687
48514,0.002967348
48515,0.002967009
48516,0.00296667
48517,0.002966331
48518,0.002965992
48519,0.002965653
48520,0.002965315
48521,0.002964976
48522,0.002964637
48523,0.002964299
48524,0.00296396
48525,0.002963622
48526,0.002963283
48527,0.002962945
48528,0.002962606
48529,0.002962268
48530,0.002961929
48531,0.002961591
48532,0.002961253
48533,0.002960915
48534,0.002960577
48535,0.002960238
48536,0.0029599
48537,0.002959562
48538,0.002959224
48539,0.002958886
48540,0.002958548
48541,0.00295821
48542,0.002957873
48543,0.002957535
48544,0.002957197
48545,0.002956859
48546,0.002956522
48547,0.002956184
48548,0.002955846
48549,0.002955509
48550,0.002955171
48551,0.002954834
48552,0.002954496
48553,0.002954159
48554,0.002953822
48555,0.002953484
48556,0.002953147
48557,0.00295281
48558,0.002952473
48559,0.002952135
48560,0.002951798
48561,0.002951461
48562,0.002951124
48563,0.002950787
48564,0.00295045
48565,0.002950113
48566,0.002949777
48567,0.00294944
48568,0.002949103
48569,0.002948766
48570,0.00294843
48571,0.002948093
48572,0.002947756
48573,0.00294742
48574,0.002947083
48575,0.002946747
48576,0.00294641
48577,0.002946074
48578,0.002945737
48579,0.002945401
48580,0.002945065
48581,0.002944729
48582,0.002944392
48583,0.002944056
48584,0.00294372
48585,0.002943384
48586,0.002943048
48587,0.002942712
48588,0.002942376
48589,0.00294204
48590,0.002941704
48591,0.002941368
48592,0.002941033
48593,0.002940697
48594,0.002940361
48595,0.002940025
48596,0.00293969
48597,0.002939354
48598,0.002939019
48599,0.002938683
48600,0.002938348
48601,0.002938012
48602,0.002937677
48603,0.002937341
48604,0.002937006
48605,0.002936671
48606,0.002936336
48607,0.002936
48608,0.002935665
48609,0.00293533
48610,0.002934995
48611,0.00293466
48612,0.002934325
48613,0.00293399
48614,0.002933655
48615,0.00293332
48616,0.002932986
48617,0.002932651
48618,0.002932316
48619,0.002931981
48620,0.002931647
48621,0.002931312
48622,0.002930977
48623,0.002930643
48624,0.002930308
48625,0.002929974
48626,0.00292964
48627,0.002929305
48628,0.002928971
48629,0.002928637
48630,0.002928302
48631,0.002927968
48632,0.002927634
48633,0.0029273
48634,0.002926966
48635,0.002926632
48636,0.002926298
48637,0.002925964
48638,0.00292563
48639,0.002925296
48640,0.002924962
48641,0.002924628
48642,0.002924294
48643,0.002923961
48644,0.002923627
48645,0.002923293
48646,0.00292296
48647,0.002922626
48648,0.002922293
48649,0.002921959
48650,0.002921626
48651,0.002921292
48652,0.002920959
48653,0.002920626
48654,0.002920292
48655,0.002919959
48656,0.002919626
48657,0.002919293
48658,0.00291896
48659,0.002918627
48660,0.002918293
48661,0.00291796
48662,0.002917628
48663,0.002917295
48664,0.002916962
48665,0.002916629
48666,0.002916296
48667,0.002915963
48668,0.002915631
48669,0.002915298
48670,0.002914965
48671,0.002914633
48672,0.0029143
48673,0.002913968
48674,0.002913635
48675,0.002913303
48676,0.00291297
48677,0.002912638
48678,0.002912306
48679,0.002911973
48680,0.002911641
48681,0.002911309
48682,0.002910977
48683,0.002910645
48684,0.002910313
48685,0.002909981
48686,0.002909649
48687,0.002909317
48688,0.002908985
48689,0.002908653
48690,0.002908321
48691,0.002907989
48692,0.002907658
48693,0.002907326
48694,0.002906994
48695,0.002906662
48696,0.002906331
48697,0.002905999
48698,0.002905668
48699,0.002905336
48700,0.002905005
48701,0.002904674
48702,0.002904342
48703,0.002904011
48704,0.00290368
48705,0.002903348
48706,0.002903017
48707,0.002902686
48708,0.002902355
48709,0.002902024
48710,0.002901693
48711,0.002901362
48712,0.002901031
48713,0.0029007
48714,0.002900369
48715,0.002900038
48716,0.002899708
48717,0.002899377
48718,0.002899046
48719,0.002898715
48720,0.002898385
48721,0.002898054
48722,0.002897724
48723,0.002897393
48724,0.002897063
48725,0.002896732
48726,0.002896402
48727,0.002896072
48728,0.002895741
48729,0.002895411
48730,0.002895081
48731,0.002894751
48732,0.00289442
48733,0.00289409
48734,0.00289376
48735,0.00289343
48736,0.0028931
48737,0.00289277
48738,0.00289244
48739,0.002892111
48740,0.002891781
48741,0.002891451
48742,0.002891121
48743,0.002890792
48744,0.002890462
48745,0.002890132
48746,0.002889803
48747,0.002889473
48748,0.002889144
48749,0.002888814
48750,0.002888485
48751,0.002888155
48752,0.002887826
48753,0.002887497
48754,0.002887167
48755,0.002886838
48756,0.002886509
48757,0.00288618
48758,0.002885851
48759,0.002885522
48760,0.002885193
48761,0.002884864
48762,0.002884535
48763,0.002884206
48764,0.002883877
48765,0.002883548
48766,0.002883219
48767,0.002882891
48768,0.002882562
48769,0.002882233
48770,0.002881905
48771,0.002881576
48772,0.002881248
48773,0.002880919
48774,0.002880591
48775,0.002880262
48776,0.002879934
48777,0.002879605
48778,0.002879277
48779,0.002878949
48780,0.002878621
48781,0.002878292
48782,0.002877964
48783,0.002877636
48784,0.002877308
48785,0.00287698
48786,0.002876652
48787,0.002876324
48788,0.002875996
48789,0.002875668
48790,0.002875341
48791,0.002875013
48792,0.002874685
48793,0.002874357
48794,0.00287403
48795,0.002873702
48796,0.002873374
48797,0.002873047
48798,0.002872719
48799,0.002872392
48800,0.002872064
48801,0.002871737
48802,0.00287141
48803,0.002871082
48804,0.002870755
48805,0.002870428
48806,0.002870101
48807,0.002869774
48808,0.002869446
48809,0.002869119
48810,0.002868792
48811,0.002868465
48812,0.002868138
48813,0.002867812
48814,0.002867485
48815,0.002867158
48816,0.002866831
48817,0.002866504
48818,0.002866178
48819,0.002865851
48820,0.002865524
48821,0.002865198
48822,0.002864871
48823,0.002864545
48824,0.002864218
48825,0.002863892
48826,0.002863565
48827,0.002863239
48828,0.002862913
48829,0.002862586
48830,0.00286226
48831,0.002861934
48832,0.002861608
48833,0.002861282
48834,0.002860955
48835,0.002860629
48836,0.002860303
48837,0.002859977
48838,0.002859652
48839,0.002859326
48840,0.002859
48841,0.002858674
48842,0.002858348
48843,0.002858022
48844,0.002857697
48845,0.002857371
48846,0.002857046
48847,0.00285672
48848,0.002856394
48849,0.002856069
48850,0.002855743
48851,0.002855418
48852,0.002855093
48853,0.002854767
48854,0.002854442
48855,0.002854117
48856,0.002853792
48857,0.002853466
48858,0.002853141
48859,0.002852816
48860,0.002852491
48861,0.002852166
48862,0.002851841
48863,0.002851516
48864,0.002851191
48865,0.002850866
48866,0.002850542
48867,0.002850217
48868,0.002849892
48869,0.002849567
48870,0.002849243
48871,0.002848918
48872,0.002848594
48873,0.002848269
48874,0.002847944
48875,0.00284762
48876,0.002847296
48877,0.002846971
48878,0.002846647
48879,0.002846323
48880,0.002845998
48881,0.002845674
48882,0.00284535
48883,0.002845026
48884,0.002844702
48885,0.002844378
48886,0.002844053
48887,0.002843729
48888,0.002843406
48889,0.002843082
48890,0.002842758
48891,0.002842434
48892,0.00284211
48893,0.002841786
48894,0.002841463
48895,0.002841139
48896,0.002840815
48897,0.002840492
48898,0.002840168
48899,0.002839845
48900,0.002839521
48901,0.002839198
48902,0.002838874
48903,0.002838551
48904,0.002838228
48905,0.002837904
48906,0.002837581
48907,0.002837258
48908,0.002836935
48909,0.002836612
48910,0.002836288
48911,0.002835965
48912,0.002835642
48913,0.002835319
48914,0.002834996
48915,0.002834674
48916,0.002834351
48917,0.002834028
48918,0.002833705
48919,0.002833382
48920,0.00283306
48921,0.002832737
48922,0.002832414
48923,0.002832092
48924,0.002831769
48925,0.002831447
48926,0.002831124
48927,0.002830802
48928,0.002830479
48929,0.002830157
48930,0.002829835
48931,0.002829513
48932,0.00282919
48933,0.002828868
48934,0.002828546
48935,0.002828224
48936,0.002827902
48937,0.00282758
48938,0.002827258
48939,0.002826936
48940,0.002826614
48941,0.002826292
48942,0.00282597
48943,0.002825648
48944,0.002825327
48945,0.002825005
48946,0.002824683
48947,0.002824362
48948,0.00282404
48949,0.002823718
48950,0.002823397
48951,0.002823075
48952,0.002822754
48953,0.002822432
48954,0.002822111
48955,0.00282179
48956,0.002821468
48957,0.002821147
48958,0.002820826
48959,0.002820505
48960,0.002820184
48961,0.002819863
48962,0.002819541
48963,0.00281922
48964,0.002818899
48965,0.002818579
48966,0.002818258
48967,0.002817937
48968,0.002817616
48969,0.002817295
48970,0.002816974
48971,0.002816654
48972,0.002816333
48973,0.002816012
48974,0.002815692
48975,0.002815371
48976,0.002815051
48977,0.00281473
48978,0.00281441
48979,0.002814089
48980,0.002813769
48981,0.002813449
48982,0.002813128
48983,0.002812808
48984,0.002812488
48985,0.002812168
48986,0.002811848
48987,0.002811528
48988,0.002811207
48989,0.002810887
48990,0.002810568
48991,0.002810248
48992,0.002809928
48993,0.002809608
48994,0.002809288
48995,0.002808968
48996,0.002808648
48997,0.002808329
48998,0.002808009
48999,0.002807689
49000,0.00280737
49001,0.00280705
49002,0.002806731
49003,0.002806411
49004,0.002806092
49005,0.002805773
49006,0.002805453
49007,0.002805134
49008,0.002804815
49009,0.002804495
49010,0.002804176
49011,0.002803857
49012,0.002803538
49013,0.002803219
49014,0.0028029
49015,0.002802581
49016,0.002802262
49017,0.002801943
49018,0.002801624
49019,0.002801305
49020,0.002800986
49021,0.002800667
49022,0.002800349
49023,0.00280003
49024,0.002799711
49025,0.002799393
49026,0.002799074
49027,0.002798756
49028,0.002798437
49029,0.002798119
49030,0.0027978
49031,0.002797482
49032,0.002797163
49033,0.002796845
49034,0.002796527
49035,0.002796209
49036,0.00279589
49037,0.002795572
49038,0.002795254
49039,0.002794936
49040,0.002794618
49041,0.0027943
49042,0.002793982
49043,0.002793664
49044,0.002793346
49045,0.002793028
49046,0.002792711
49047,0.002792393
49048,0.002792075
49049,0.002791757
49050,0.00279144
49051,0.002791122
49052,0.002790805
49053,0.002790487
49054,0.00279017
49055,0.002789852
49056,0.002789535
49057,0.002789217
49058,0.0027889
49059,0.002788583
49060,0.002788265
49061,0.002787948
49062,0.002787631
49063,0.002787314
49064,0.002786997
49065,0.00278668
49066,0.002786362
49067,0.002786045
49068,0.002785728
49069,0.002785412
49070,0.002785095
49071,0.002784778
49072,0.002784461
49073,0.002784144
49074,0.002783828
49075,0.002783511
49076,0.002783194
49077,0.002782878
49078,0.002782561
49079,0.002782244
49080,0.002781928
49081,0.002781611
49082,0.002781295
49083,0.002780979
49084,0.002780662
49085,0.002780346
49086,0.00278003
49087,0.002779713
49088,0.002779397
49089,0.002779081
49090,0.002778765
49091,0.002778449
49092,0.002778133
49093,0.002777817
49094,0.002777501
49095,0.002777185
49096,0.002776869
49097,0.002776553
49098,0.002776237
49099,0.002775922
49100,0.002775606
49101,0.00277529
49102,0.002774974
49103,0.002774659
49104,0.002774343
49105,0.002774028
49106,0.002773712
49107,0.002773397
49108,0.002773081
49109,0.002772766
49110,0.002772451
49111,0.002772135
49112,0.00277182
49113,0.002771505
49114,0.002771189
49115,0.002770874
49116,0.002770559
49117,0.002770244
49118,0.002769929
49119,0.002769614
49120,0.002769299
49121,0.002768984
49122,0.002768669
49123,0.002768354
49124,0.00276804
49125,0.002767725
49126,0.00276741
49127,0.002767095
49128,0.002766781
49129,0.002766466
49130,0.002766151
49131,0.002765837
49132,0.002765522
49133,0.002765208
49134,0.002764893
49135,0.002764579
49136,0.002764265
49137,0.00276395
49138,0.002763636
49139,0.002763322
49140,0.002763008
49141,0.002762693
49142,0.002762379
49143,0.002762065
49144,0.002761751
49145,0.002761437
49146,0.002761123
49147,0.002760809
49148,0.002760495
49149,0.002760181
49150,0.002759867
49151,0.002759554
49152,0.00275924
49153,0.002758926
49154,0.002758613
49155,0.002758299
49156,0.002757985
49157,0.002757672
49158,0.002757358
49159,0.002757045
49160,0.002756731
49161,0.002756418
49162,0.002756104
49163,0.002755791
49164,0.002755478
49165,0.002755165
49166,0.002754851
49167,0.002754538
49168,0.002754225
49169,0.002753912
49170,0.002753599
49171,0.002753286
49172,0.002752973
49173,0.00275266
49174,0.002752347
49175,0.002752034
49176,0.002751721
49177,0.002751408
49178,0.002751096
49179,0.002750783
49180,0.00275047
49181,0.002750157
49182,0.002749845
49183,0.002749532
49184,0.00274922
49185,0.002748907
49186,0.002748595
49187,0.002748282
49188,0.00274797
49189,0.002747658
49190,0.002747345
49191,0.002747033
49192,0.002746721
49193,0.002746408
49194,0.002746096
49195,0.002745784
49196,0.002745472
49197,0.00274516
49198,0.002744848
49199,0.002744536
49200,0.002744224
49201,0.002743912
49202,0.0027436
49203,0.002743288
49204,0.002742977
49205,0.002742665
49206,0.002742353
49207,0.002742042
49208,0.00274173
49209,0.002741418
49210,0.002741107
49211,0.002740795
49212,0.002740484
49213,0.002740172
49214,0.002739861
49215,0.00273955
49216,0.002739238
49217,0.002738927
49218,0.002738616
49219,0.002738304
49220,0.002737993
49221,0.002737682
49222,0.002737371
49223,0.00273706
49224,0.002736749
49225,0.002736438
49226,0.002736127
49227,0.002735816
49228,0.002735505
49229,0.002735194
49230,0.002734883
49231,0.002734573
49232,0.002734262
49233,0.002733951
49234,0.002733641
49235,0.00273333
49236,0.002733019
49237,0.002732709
49238,0.002732398
49239,0.002732088
49240,0.002731777
49241,0.002731467
49242,0.002731157
49243,0.002730846
49244,0.002730536
49245,0.002730226
49246,0.002729916
49247,0.002729605
49248,0.002729295
49249,0.002728985
49250,0.002728675
49251,0.002728365
49252,0.002728055
49253,0.002727745
49254,0.002727435
49255,0.002727125
49256,0.002726816
49257,0.002726506
49258,0.002726196
49259,0.002725886
49260,0.002725577
49261,0.002725267
49262,0.002724957
49263,0.002724648
49264,0.002724338
49265,0.002724029
49266,0.002723719
49267,0.00272341
49268,0.0027231
49269,0.002722791
49270,0.002722482
49271,0.002722173
49272,0.002721863
49273,0.002721554
49274,0.002721245
49275,0.002720936
49276,0.002720627
49277,0.002720318
49278,0.002720009
49279,0.0027197
49280,0.002719391
49281,0.002719082
49282,0.002718773
49283,0.002718464
49284,0.002718155
49285,0.002717847
49286,0.002717538
49287,0.002717229
49288,0.002716921
49289,0.002716612
49290,0.002716303
49291,0.002715995
49292,0.002715686
49293,0.002715378
49294,0.00271507
49295,0.002714761
49296,0.002714453
49297,0.002714145
49298,0.002713836
49299,0.002713528
49300,0.00271322
49301,0.002712912
49302,0.002712604
49303,0.002712296
49304,0.002711987
49305,0.002711679
49306,0.002711372
49307,0.002711064
49308,0.002710756
49309,0.002710448
49310,0.00271014
49311,0.002709832
49312,0.002709525
49313,0.002709217
49314,0.002708909
49315,0.002708602
49316,0.002708294
49317,0.002707986
49318,0.002707679
49319,0.002707371
49320,0.002707064
49321,0.002706757
49322,0.002706449
49323,0.002706142
49324,0.002705835
49325,0.002705527
49326,0.00270522
49327,0.002704913
49328,0.002704606
49329,0.002704299
49330,0.002703992
49331,0.002703684
49332,0.002703377
49333,0.002703071
49334,0.002702764
49335,0.002702457
49336,0.00270215
49337,0.002701843
49338,0.002701536
49339,0.00270123
49340,0.002700923
49341,0.002700616
49342,0.00270031
49343,0.002700003
49344,0.002699696
49345,0.00269939
49346,0.002699083
49347,0.002698777
49348,0.002698471
49349,0.002698164
49350,0.002697858
49351,0.002697552
49352,0.002697245
49353,0.002696939
49354,0.002696633
49355,0.002696327
49356,0.002696021
49357,0.002695715
49358,0.002695409
49359,0.002695103
49360,0.002694797
49361,0.002694491
49362,0.002694185
49363,0.002693879
49364,0.002693573
49365,0.002693267
49366,0.002692962
49367,0.002692656
49368,0.00269235
49369,0.002692045
49370,0.002691739
49371,0.002691433
49372,0.002691128
49373,0.002690822
49374,0.002690517
49375,0.002690212
49376,0.002689906
49377,0.002689601
49378,0.002689296
49379,0.00268899
49380,0.002688685
49381,0.00268838
49382,0.002688075
49383,0.00268777
49384,0.002687465
49385,0.00268716
49386,0.002686855
49387,0.00268655
49388,0.002686245
49389,0.00268594
49390,0.002685635
49391,0.00268533
49392,0.002685025
49393,0.002684721
49394,0.002684416
49395,0.002684111
49396,0.002683807
49397,0.002683502
49398,0.002683197
49399,0.002682893
49400,0.002682588
49401,0.002682284
49402,0.00268198
49403,0.002681675
49404,0.002681371
49405,0.002681067
49406,0.002680762
49407,0.002680458
49408,0.002680154
49409,0.00267985
49410,0.002679546
49411,0.002679242
49412,0.002678938
49413,0.002678634
49414,0.00267833
49415,0.002678026
49416,0.002677722
49417,0.002677418
49418,0.002677114
49419,0.00267681
49420,0.002676506
49421,0.002676203
49422,0.002675899
49423,0.002675595
49424,0.002675292
49425,0.002674988
49426,0.002674685
49427,0.002674381
49428,0.002674078
49429,0.002673774
49430,0.002673471
49431,0.002673168
49432,0.002672864
49433,0.002672561
49434,0.002672258
49435,0.002671955
49436,0.002671651
49437,0.002671348
49438,0.002671045
49439,0.002670742
49440,0.002670439
49441,0.002670136
49442,0.002669833
49443,0.00266953
49444,0.002669228
49445,0.002668925
49446,0.002668622
49447,0.002668319
49448,0.002668016
49449,0.002667714
49450,0.002667411
49451,0.002667108
49452,0.002666806
49453,0.002666503
49454,0.002666201
49455,0.002665898
49456,0.002665596
49457,0.002665294
49458,0.002664991
49459,0.002664689
49460,0.002664387
49461,0.002664084
49462,0.002663782
49463,0.00266348
49464,0.002663178
49465,0.002662876
49466,0.002662574
49467,0.002662272
49468,0.00266197
49469,0.002661668
49470,0.002661366
49471,0.002661064
49472,0.002660762
49473,0.00266046
49474,0.002660158
49475,0.002659857
49476,0.002659555
49477,0.002659253
49478,0.002658952
49479,0.00265865
49480,0.002658349
49481,0.002658047
49482,0.002657746
49483,0.002657444
49484,0.002657143
49485,0.002656841
49486,0.00265654
49487,0.002656239
49488,0.002655937
49489,0.002655636
49490,0.002655335
49491,0.002655034
49492,0.002654733
49493,0.002654432
49494,0.002654131
49495,0.00265383
49496,0.002653529
49497,0.002653228
49498,0.002652927
49499,0.002652626
49500,0.002652325
49501,0.002652024
49502,0.002651724
49503,0.002651423
49504,0.002651122
49505,0.002650822
49506,0.002650521
49507,0.00265022
49508,0.00264992
49509,0.002649619
49510,0.002649319
49511,0.002649018
49512,0.002648718
49513,0.002648418
49514,0.002648117
49515,0.002647817
49516,0.002647517
49517,0.002647217
49518,0.002646916
49519,0.002646616
49520,0.002646316
49521,0.002646016
49522,0.002645716
49523,0.002645416
49524,0.002645116
49525,0.002644816
49526,0.002644516
49527,0.002644217
49528,0.002643917
49529,0.002643617
49530,0.002643317
49531,0.002643018
49532,0.002642718
49533,0.002642418
49534,0.002642119
49535,0.002641819
49536,0.00264152
49537,0.00264122
49538,0.002640921
49539,0.002640621
49540,0.002640322
49541,0.002640023
49542,0.002639723
49543,0.002639424
49544,0.002639125
49545,0.002638826
49546,0.002638526
49547,0.002638227
49548,0.002637928
49549,0.002637629
49550,0.00263733
49551,0.002637031
49552,0.002636732
49553,0.002636433
49554,0.002636134
49555,0.002635836
49556,0.002635537
49557,0.002635238
49558,0.002634939
49559,0.002634641
