"","Kin","Kout","Ktr","V1","k12N","V2","F"
"90444",0.0218818006217465,0.00819185692425031,0.0242925792771186,176863.682710858,160.787173778672,19845.7395884454,0.180446412055226
"9891",0.147051085208009,6.55479745247422,0.00245616965292444,71514.7364930265,22.8778645092888,23013.4216677749,0.213897356475612
"98494",0.00441612258291753,0.00839308732940116,0.111726813992243,284374.327589302,1.32775705830264,216044.357172148,0.33680652145331
"93667",0.00119764949970171,4.75610529563186,0.00224724280240764,26555.7072670174,74.1141985138618,72341.4948357459,0.228565030598346
"53948",0.00543480717767177,3.96727390530416,0.00530804363096703,19783.1139255489,80.8365305786336,40544.9705162996,0.152331630882202
"17268",0.0165226586861025,0.00770280660435434,0.137649913180292,309230.804374929,133.379092687166,7002.8989216551,0.470009042204063
"109113",0.0109500948782672,0.0129288170049667,0.0681353876813372,318431.521449666,1.34192930955348,9358.77017896311,0.455327921754659
"2130",0.129146101655256,0.0114237347647533,0.00136306395390162,53412.1170334205,69.6588397391889,213223.777952449,0.515773955834214
"90443",0.0218818013116683,0.00819185609132501,0.0242925806948271,176863.682710852,160.787173787596,19845.7395884386,0.18044641668504
"53287",0.00543485343015872,3.96727399488917,0.00530800877062395,19783.1139254097,80.8365304597281,40544.9705163688,0.152331385357018
"70339",0.00337965001440301,7.55669468383084,0.00327698838017046,34027.7050195649,102.072275831194,100904.703029485,0.216581137274144
"31373",0.0135807397279639,1.02849656550066,0.0110222952655764,51492.1272523118,87.2777064063443,36554.897619856,0.172259844001397
"118115",0.000893598578634515,6.77643070530302,0.056293463950725,85400.829910587,0.726596395760287,308605.517046363,0.198975968541117
"17463",0.0165227509036693,0.00770274999903574,0.137649939045743,309230.804374988,133.379092638809,7002.89892171659,0.470008872418393
"13507",0.0877836571651982,0.0128871159676522,0.134178552658037,331238.542143493,72.1759203446621,12343.4869687372,0.268172967943611
"91948",0.0218817243321363,0.00819178946502541,0.0242925467052479,176863.682710927,160.78717381668,19845.7395885624,0.180446119127819
"73495",0.00279952790449759,2.51426576733551,0.00278009577432485,31279.1071593262,94.7933581414622,57973.8222245887,0.184712415949208
"45197",0.00926898903226331,1.18645134237004,0.0183566104236651,74521.4802927741,14.9337181017011,224040.292847848,0.363129118782072
"59030",0.00205736345293956,15.6594700292756,0.118902705259531,252662.228978139,0.827130711982902,340384.70369671,0.663083678501572
"39593",0.0142173200922424,16.3763398002123,0.015574500622092,275671.548118284,1.05562680896553,253573.571234119,0.420551450192327
"54882",0.0830051501004774,0.00997342683685958,0.00370921672515789,342828.962396608,0.964528003417351,11233.2211113577,0.594015431802325
"50124",0.00163593034259113,6.40245540224209,0.101162150124671,63900.3123312977,2.28502994931806,109386.761492699,0.208935071010104
"44138",0.00926902028305677,1.18645168385202,0.0183567382728191,74521.4802927535,14.933718108708,224040.292847712,0.363129191263494
"27783",0.0964540616113047,4.13918521627456,0.00792860105802094,74777.1301684376,11.701044123403,134598.225882039,0.20157426267767
"101519",0.00105343089431531,0.0087106222300288,0.0132919551970645,34528.9886125707,25.3279471252087,343093.367479458,0.30255920795835
"57212",0.00156250467885707,9.8503863683055,0.0169761068788081,181879.757388018,1.52156831575826,120742.948269562,0.36427987837914
"107995",0.0856385652390574,2.74247721005135,0.00246293144163118,53818.3221565278,2.00909858337403,129596.511181807,0.160336838432625
"75218",0.00958419706089142,0.00985261706713695,0.0106518939593818,84753.4349793669,127.102258837505,19277.5791258679,0.169721996160323
"33390",0.00194794653133927,7.58094745029576,0.00205770170026513,42295.3630242177,76.6427358503048,104565.935110219,0.270518540452664
"81588",0.00608495459893938,11.6460547479981,0.00468936375387155,40550.6375342271,55.2058237513772,37976.9073520271,0.301897195959867
"37450",0.0104687732454104,6.43271803129626,0.00120004512449351,98426.8654292175,95.1876204952599,41184.6002813112,0.150563710582448
"62357",0.000887728517239087,9.20945436268963,0.0102634184105892,80708.4736618015,0.894323100560459,279683.881973228,0.192252080052092
"5943",0.00227201686942556,1.57430834531464,0.104401600773746,48968.7718315586,8.47375300072296,105170.987654934,0.177242260330244
"100172",0.00105356274129146,0.00871072002270568,0.0132922844334644,34528.9886125084,25.327947155463,343093.36747963,0.302559305163291
"100107",0.00105357308968347,0.00871067782787766,0.0132923340695405,34528.9886124383,25.3279470956969,343093.367479575,0.302559305076302
"86586",0.000996577972830724,0.480719238215547,0.0053686552318176,113337.281048339,27.0281779797984,170325.322710009,0.244005172942677
"44555",0.00926904144238944,1.1864515080087,0.0183566327270831,74521.4802928065,14.9337180462958,224040.292847717,0.36312911131272
"89179",0.115623073054527,16.6690573196255,0.00176474291793125,337839.740732197,0.894148177075257,254572.786729337,0.691672360168962
"117674",0.0128541880377129,0.0103381391776099,0.00100702861767814,152638.5586872,43.2532847847409,322953.194041461,0.509389634476817
"5412",0.00227203292228632,1.57430839434606,0.104401755117986,48968.7718315624,8.47375318200916,105170.987654771,0.177242050457849
"34740",0.00751581147219041,3.29441359764216,0.0111760919333513,48031.2122058445,95.1291830373994,25691.9057278567,0.166059812594563
"118299",0.000893677528541941,6.77643062734376,0.0562934630543871,85400.8299105494,0.726596327123042,308605.517046452,0.198975939637342
"109468",0.0109501593250296,0.0129288904308771,0.0681355743586758,318431.521449633,1.34192936805193,9358.77017892818,0.455327921493064
"100752",0.00105355310721569,0.00871079488592664,0.0132921683567647,34528.9886124926,25.3279470366551,343093.367479657,0.30255923253368
"107263",0.0856384704764573,2.7424771436335,0.00246282769361785,53818.3221564234,2.00909864044044,129596.511181674,0.160336920654911
"91425",0.0218819342139994,0.00819176080040121,0.0242926494664458,176863.682710947,160.787173770912,19845.7395887618,0.180446146114418
"100932",0.00105350919940395,0.00871075866024883,0.0132919213773675,34528.9886125027,25.3279470285558,343093.367479638,0.302559243384594
"89752",0.115622967244347,16.6690574449206,0.00176477586236573,337839.740732204,0.894148171409747,254572.78672926,0.691672280641472
"63217",0.000887494981039195,9.20945423434641,0.0102632827780205,80708.4736619073,0.894323130735383,279683.881973335,0.192251922504992
"80304",0.00608489094111713,11.646054585568,0.00468923814615278,40550.6375340811,55.2058240191232,37976.9073518798,0.301897065483658
"90979",0.0218818308577114,0.00819175413726514,0.0242925262228666,176863.68271078,160.787173809092,19845.7395887046,0.180446271783962
"3262",0.12914610891548,0.0114237611657533,0.00136281877868366,53412.1170337024,69.6588394948837,213223.777952581,0.515774150496795
"26693",0.0964542200175102,4.1391849649507,0.00792860644340272,74777.130168295,11.7010440680179,134598.225882085,0.201574342122291
"28696",0.0856425419604811,0.00723508748442298,0.00333734458934552,179191.447571309,83.9989229286396,179165.001493284,0.413990199402691
"94098",0.00386409766503725,18.1274209210286,0.0134528560019425,250492.384576041,0.791172784363652,334793.483466634,0.365813289267427
"105338",0.00106582966137423,0.0774613227660589,0.0815696474922004,81468.8822176788,37.0848458713116,112633.034048525,0.350267365704105
"33046",0.00194778835555223,7.58094733143047,0.00205786231545564,42295.3630242554,76.6427358243511,104565.935110203,0.270518490135361
"89705",0.115623050320578,16.6690574404298,0.00176472185080268,337839.740732183,0.894148155675477,254572.786729271,0.691672331225133
"29474",0.0856427275057986,0.00723503415952388,0.00333720233475531,179191.44757151,83.9989229375098,179165.001493181,0.413990015522872
"36828",0.0104687293577678,6.43271792256962,0.00119994827380772,98426.865428793,95.187620704791,41184.6002813022,0.150563471082469
"42473",0.00418754121814678,0.00822904291303526,0.0196834971369795,165533.42185101,92.6485029658986,15910.208019385,0.151583695192352
"82919",0.00960495051175068,50.3472506644578,0.0110606717896492,240379.455450889,1.20353089574963,263434.807689086,0.757934066615482
"24950",0.0108038268985945,14.0145431949512,0.00265934923401781,185693.336917081,1.06636231713784,267448.423835082,0.304838347998403
"105813",0.00106596983616674,0.0774612053381768,0.0815695611960755,81468.8822175835,37.0848457842723,112633.034048491,0.350267362912293
"101736",0.00105335091148384,0.00871066136904173,0.013292104751698,34528.9886124776,25.3279471771615,343093.367479509,0.302559101246087
"117490",0.012854085132687,0.0103381805546526,0.00100702161781749,152638.558687191,43.2532848394353,322953.194041461,0.509389649384869
"95947",0.00386452745944318,18.1274212373556,0.0134523841467456,250492.384576077,0.791173191792213,334793.483466127,0.365813040079445
"102268",0.000769670096258431,0.00888262664149711,0.00310606146635709,85609.5220124477,112.44584836934,35721.996300426,0.179734584298787
"26757",0.0964541750701613,4.13918497064035,0.00792859744285157,74777.1301683088,11.7010440448991,134598.225882079,0.201574332624554
"90295",0.0218818732959134,0.00819182523757954,0.024292639326015,176863.682710823,160.787173877108,19845.7395884473,0.180446455161519
"67473",0.00180543783907138,0.0123032619942842,0.00180523459004987,41653.2718873392,87.8718105580432,330677.631704169,0.333146654228729
"77210",0.000863295714342318,0.0119814459941358,0.0399301371446458,62953.4710997989,100.301545249927,27248.5781443235,0.172315099665058
"106032",0.0856386930824539,2.74247736827228,0.00246308479897173,53818.3221563126,2.0090985375019,129596.511181563,0.160337116573528
"103232",0.000769730812166106,0.00888252871526254,0.00310622117585346,85609.5220124664,112.445848337748,35721.9963003344,0.179734345342122
"20521",0.00382571754023599,0.409504445719367,0.00418081831095606,18261.2227507867,58.5544485500507,153724.277654435,0.198875043566569
"35502",0.00751562740336623,3.29441366180457,0.0111761765946488,48031.2122059008,95.1291828874529,25691.9057276663,0.166059907560287
"63884",0.000887745144798565,9.20945443722983,0.010263172209555,80708.4736620411,0.894323216266527,279683.881973193,0.19225205757777
"19638",0.0934595431034188,11.7985528374106,0.00229964146191468,277395.098447695,1.06222050747517,222596.907548283,0.620513472896157
"111081",0.151482643306622,0.0107883843756893,0.00327943368977498,110706.146830362,18.9600455110058,176795.178911411,0.29794265960526
"49728",0.00141333788060403,0.00933651920662884,0.00118840931239807,86991.986718456,61.6126944772048,176300.460409599,0.448042381856606
"102858",0.000769597509525013,0.00888256196244533,0.00310604389175617,85609.5220125325,112.445848332264,35721.9963003604,0.179734448747892
"52172",0.00543488112498358,3.96727402816066,0.00530802208346747,19783.1139250876,80.8365304285877,40544.9705158774,0.152331328796566
"2133",0.129146095470661,0.0114237357121839,0.00136305944251526,53412.1170334224,69.6588397339899,213223.777952431,0.515773957916739
"33651",0.00194801857107573,7.58094747223788,0.00205782818252921,42295.3630243863,76.6427357362753,104565.935110204,0.270518504881527
"56402",0.00156247534503152,9.85038660068988,0.0169760563218327,181879.757388204,1.52156817972301,120742.948269406,0.364279899188001
"47831",0.00410632002691401,4.06030860719905,0.00216904941907684,83081.1642675592,56.6635030484659,18285.4890965013,0.177885731470019
"30396",0.013580776890506,1.02849647680245,0.0110224654570452,51492.127252362,87.2777067278497,36554.8976203346,0.172259947593397
"43755",0.00418718150484032,0.00822887621289545,0.0196837923865443,165533.421850808,92.6485029063916,15910.2080193314,0.151583363448506
"31911",0.0135807612645662,1.02849671774382,0.011022439176609,51492.1272523001,87.2777063932409,36554.8976198298,0.172259786438221
"104032",0.00106557399966459,0.0774615441871722,0.0815697176509025,81468.8822174006,37.0848460364652,112633.034048481,0.350267250841508
"103376",0.000769749719705771,0.00888249784989339,0.0031063764741291,85609.5220124153,112.445848296258,35721.9963003359,0.179734314685728
"112663",0.0306623454653531,0.0146103758062246,0.0187948627174706,51256.6392434419,106.712154751253,79981.3637463313,0.166435955289487
"114341",0.0560585876256079,0.00703995184352976,0.00240014181971784,89538.3639349114,112.257364562655,107480.969955065,0.156766761003581
"69046",0.00116866934891808,0.0131839989608546,0.00766235486148374,80011.0409272333,109.101854404372,74822.7008826121,0.207755047187636
"22673",0.00574094647869633,8.31295982118161,0.00226199808416308,55987.6182974404,40.7823856680715,70148.6928839429,0.333129312318965
"30790",0.0135808368360147,1.02849664064793,0.0110225318661721,51492.1272524741,87.2777064896333,36554.8976202544,0.1722599858298
"29467",0.0856427542454398,0.00723502806199339,0.00333717463281844,179191.4475715,83.9989229366886,179165.00149318,0.413990007202556
"86943",0.000996532483611377,0.480719364978285,0.00536867775825029,113337.281048341,27.0281781075445,170325.322709896,0.244005151577023
"82079",0.00960478027895344,50.3472508388488,0.0110607058335434,240379.455450786,1.20353090497692,263434.807689137,0.757933874754718
"90313",0.0218818327395325,0.00819186779737767,0.0242926402363414,176863.682710831,160.787173859424,19845.7395884704,0.180446445887351
"25010",0.0108038970780736,14.0145432631824,0.00265941401345186,185693.336917102,1.06636231449597,267448.423835131,0.304838381386829
"52451",0.00543490489342133,3.9672740671439,0.00530799611546659,19783.1139251408,80.8365305146936,40544.9705159262,0.15233137071244
"84492",0.00762726520256322,9.27520847798731,0.0239219153816427,18755.3179479265,109.556339166578,34603.8984212505,0.173277822977528
"76993",0.000863333776758212,0.011981400012889,0.0399301948315394,62953.4710997873,100.301545214898,27248.5781443558,0.17231504723294
"30290",0.0135807943424977,1.02849646075803,0.0110224971948659,51492.1272523971,87.2777066917599,36554.8976203082,0.172259932432821
"114959",0.0560587070106478,0.00703996997920243,0.002400000044412,89538.3639350531,112.257364722774,107480.969955134,0.156766666044031
"35110",0.00751565897819452,3.2944135650209,0.0111763446258936,48031.2122060483,95.1291831376807,25691.9057275321,0.166059721674494
"11999",0.00886642440205451,0.87363418481126,0.0056927998521317,159254.79553584,47.303872890872,253900.782886337,0.555973498212316
"53374",0.00543486862262463,3.96727394736917,0.00530800707812119,19783.1139254364,80.836530535606,40544.970516315,0.15233138926282
"72372",0.00279952284088704,2.51426596057497,0.00278041323708351,31279.1071592549,94.7933583149878,57973.8222243592,0.184712278267109
"75570",0.00958402407999899,0.00985250271573949,0.0106519810716509,84753.4349794483,127.102258787858,19277.5791259363,0.169721864325583
"62739",0.000887543926864063,9.20945424381839,0.0102632893425474,80708.4736618475,0.894323036088721,279683.881973284,0.192252042738657
"18287",0.0934596303395311,11.7985529919025,0.00229960192941869,277395.098447682,1.0622203356141,222596.907548471,0.620513451646802
"88092",0.115622689803845,16.6690575426187,0.00176464106847958,337839.740732217,0.894148155573987,254572.786729074,0.691672060116576
"12973",0.0877835271699241,0.0128870502754381,0.134178598705079,331238.542143573,72.1759202744018,12343.4869688103,0.268173077467824
"53141",0.00543481062982404,3.96727392888684,0.00530799455806044,19783.1139253909,80.8365304126048,40544.9705163956,0.152331413241643
"101049",0.0010534856318493,0.00871065697082992,0.0132918295451339,34528.9886125034,25.3279471020182,343093.367479622,0.302559218993219
"12236",0.0877835354763442,0.0128871414859507,0.134178318961247,331238.542143431,72.1759202598322,12343.4869691364,0.268173042463347
"101469",0.00105344069166806,0.00871062623298017,0.0132919407415104,34528.9886125662,25.3279471164454,343093.367479459,0.302559220774536
"81883",0.00608501329322555,11.6460547233549,0.00468948641230531,40550.637534222,55.2058236817208,37976.9073521558,0.301897150281194
"60528",0.0834468258110714,0.00932064674829366,0.0644644868904337,116264.201489279,56.2247942344208,15328.7588022156,0.16670216594739
"29156",0.0856427720146932,0.0072349372741984,0.00333713729696956,179191.447571274,83.9989228126097,179165.001493276,0.413990059583443
"71557",0.003379844363835,7.55669463986473,0.00327727763353534,34027.7050193418,102.072275862904,100904.703029369,0.216581171209515
"102769",0.00076961220129253,0.0088825671367852,0.00310595566864256,85609.5220125066,112.445848363858,35721.9963004048,0.179734555790207
"48312",0.00141318603269703,0.00933671163565964,0.00118838128574367,86991.9867181216,61.6126945114091,176300.460409959,0.448042160442458
"107264",0.0856384906754862,2.74247714657721,0.00246282443804228,53818.3221564225,2.00909863475296,129596.511181676,0.16033692005377
"93316",0.00119766356550365,4.75610531944622,0.0022472713314355,26555.7072670247,74.1141984406615,72341.4948358341,0.228565113541716
"104207",0.00106550231827205,0.0774615490599673,0.0815698123179794,81468.8822173363,37.0848458873743,112633.034048503,0.350267178414931
"16605",0.0165225255886429,0.00770280910075379,0.137649843231192,309230.804375039,133.379092767081,7002.89892160896,0.470009094259401
"72729",0.00279959185766363,2.51426588870359,0.00278021724014716,31279.1071593699,94.7933580912119,57973.8222244428,0.184712196759501
"100480",0.0010536351330471,0.00871080521708759,0.0132922253198643,34528.9886125814,25.3279470093552,343093.367479567,0.30255924034216
"4444",0.00227204695513275,1.57430828874526,0.104401610043154,48968.7718312924,8.47375312764867,105170.98765473,0.177242340850179
"24519",0.0108037102691259,14.0145429887033,0.00265934598533004,185693.336916864,1.06636249745922,267448.423834952,0.304838419566636
"34078",0.0075158977459261,3.29441380713146,0.0111760129024064,48031.2122059278,95.129182924526,25691.9057280075,0.166059858970512
"56055",0.00156233956526852,9.85038661601153,0.0169759282986335,181879.757388197,1.52156828603548,120742.948269499,0.364279926563715
"47007",0.00410639416283455,4.06030873622751,0.00216900725731298,83081.1642675178,56.6635028913821,18285.4890964743,0.17788581553532
"7799",0.00767725324475947,25.668308203095,0.00622655823393372,207843.797958048,1.1596664689981,443944.797898178,0.636150642276726
"66427",0.00180529632965855,0.0123031887438064,0.00180525504827117,41653.2718878695,87.8718107844783,330677.631704191,0.333146629352975
"69508",0.00116869152946883,0.013183806557981,0.00766232656611474,80011.0409273056,109.101854519689,74822.7008826249,0.207755111747711
"54414",0.0830051611847861,0.00997349972549177,0.00370928955518098,342828.962396849,0.96452804389866,11233.2211114436,0.594015575012418
"14683",0.00229545784531515,14.1433123057041,0.00342571621120244,21068.6666525507,104.083354819454,98033.4738330868,0.210712464966351
"89988",0.115623044238397,16.6690575253452,0.00176480521994453,337839.740732177,0.894148146207489,254572.786729304,0.691672320128927
"37698",0.0104686632424698,6.43271804682907,0.00120008189070854,98426.8654290661,95.187620494646,41184.6002813415,0.150563658159037
"90188",0.0218819320765575,0.00819185252521207,0.0242926856526609,176863.682710762,160.787173886572,19845.7395884122,0.180446652541058
"91603",0.0218818988014874,0.00819176970695525,0.0242926267765174,176863.682710922,160.787173811009,19845.7395886469,0.180446095432664
"74931",0.00958403824865511,0.00985255823491048,0.0106519485148772,84753.4349794618,127.10225883749,19277.5791259733,0.169721934725128
"38131",0.0142175916710739,16.3763396586131,0.0155746723090844,275671.548118407,1.05562660865094,253573.571233936,0.420551267182456
"93917",0.00119768019987713,4.75610522824886,0.00224723191179174,26555.7072669877,74.1141984169291,72341.4948358343,0.228564996756897
"16969",0.0165226978011072,0.00770285756376469,0.137649959769381,309230.804374925,133.379092727965,7002.89892157267,0.470009027919359
"93199",0.00119765269851957,4.75610527624076,0.0022473683409366,26555.7072671449,74.1141985308386,72341.4948359544,0.22856505560291
"10553",0.00886636128164004,0.873634048564004,0.00569321354365359,159254.795535853,47.3038728833911,253900.782886167,0.555973550295533
"80576",0.00608488550303944,11.6460547185466,0.00468922868703558,40550.6375341876,55.2058240396608,37976.9073519207,0.30189713372763
"15453",0.00229559678455864,14.1433124013103,0.00342581279632281,21068.6666524361,104.083355059069,98033.4738329575,0.210712491081688
"17480",0.0165227548318769,0.00770270358566044,0.137649928951506,309230.804375015,133.37909266959,7002.8989217041,0.470008875963836
"63029",0.000887513543151053,9.20945429763095,0.0102632932784533,80708.473661976,0.894323234520287,279683.881973237,0.192251940884808
"67391",0.00180547028357897,0.0123033216038576,0.00180534224995233,41653.2718872809,87.8718105375279,330677.631704158,0.33314658736242
"58908",0.00205737224459133,15.6594699660429,0.118902694596783,252662.228978181,0.827130713953426,340384.703696669,0.663083681314648
"3467",0.129146092940169,0.0114238089817823,0.00136262792770153,53412.1170337141,69.6588395878404,213223.777952482,0.515774268071373
"48448",0.00141318511322157,0.00933679947265586,0.00118841469245765,86991.9867181607,61.6126945976473,176300.460410045,0.448042254377584
"104765",0.00106558898094313,0.0774615597157866,0.0815695913065271,81468.8822172861,37.0848459564484,112633.034048391,0.350267457702722
"70421",0.00337960571659323,7.55669467584408,0.00327691797015709,34027.7050195666,102.0722757962,100904.703029497,0.216581142622998
"98120",0.00441612730938642,0.00839315170755382,0.111726836736344,284374.327589321,1.3277570727185,216044.357171985,0.336806444254819
"58189",0.00205758521015844,15.6594698402921,0.118902614734073,252662.228978216,0.82713072556613,340384.703696859,0.663083594883452
"24599",0.0108036773564447,14.0145430490388,0.00265933308655721,185693.336916826,1.06636243227819,267448.423834964,0.304838395941779
"14967",0.00229562766281138,14.1433123316207,0.00342581745363848,21068.6666525264,104.083355002526,98033.4738329995,0.21071241993671
"76994",0.000863317950068232,0.011981396321311,0.0399301955495529,62953.4710997756,100.301545216231,27248.5781443693,0.172315050112985
"105647",0.00106591872316634,0.0774612890035792,0.0815696501096902,81468.8822175077,37.0848458280665,112633.03404841,0.350267367798439
"25447",0.0108039269683418,14.0145431753998,0.00265965226328798,185693.336917202,1.06636220174438,267448.423835119,0.304838422972922
"101144",0.00105340810903434,0.00871062088427697,0.0132919297499745,34528.9886124326,25.3279471421841,343093.367479591,0.302559248638994
"58310",0.00205747285035954,15.6594698991814,0.118902590328439,252662.228978188,0.827130664505647,340384.703696799,0.663083644126981
"10425",0.00886634906195318,0.873634040938468,0.00569328286615107,159254.795535868,47.3038729005303,253900.782886096,0.555973550833906
"78106",0.016115853697992,0.0108053122550659,0.0135021321820724,104365.321674936,109.604110928349,30641.2193745354,0.161384786735905
"77694",0.000863145573783558,0.0119814566373553,0.0399300531552878,62953.471099823,100.30154535572,27248.5781442748,0.172314950501989
"90029",0.0218819353540209,0.00819178396305179,0.0242927089380463,176863.682710708,160.787173865018,19845.7395885019,0.180446636815777
"18986",0.0934595798490556,11.7985528137755,0.00229976863561503,277395.09844787,1.06222051202923,222596.907548547,0.620513606313164
"23026",0.00574070162113354,8.3129596310388,0.00226164763320881,55987.6182973399,40.7823856852697,70148.6928839315,0.333129180302453
"992",0.0011901508236387,7.79066579631209,0.055697939445138,141464.146291176,0.622747767737894,267593.094732005,0.28832727822249
"7365",0.0076772401834402,25.6683083163431,0.00622651958842806,207843.797958029,1.15966642058872,443944.797898275,0.636150660855156
"24239",0.0108037085095265,14.0145430142709,0.00265932027128714,185693.33691687,1.06636241390615,267448.423834951,0.304838312408388
"20906",0.00382588200195443,0.409504487650595,0.00418096911749252,18261.222751085,58.5544485813643,153724.277654198,0.198874999119444
"90648",0.021881844296015,0.00819189457575711,0.0242925234188632,176863.682710881,160.787173750602,19845.7395884824,0.180446421225643
"103982",0.00076971977361952,0.0088825700949024,0.00310627521558815,85609.5220124303,112.445848202155,35721.9963003885,0.179734284479469
"27088",0.0964541647227372,4.13918525324522,0.00792860301490362,74777.1301684413,11.7010440452305,134598.22588201,0.201574324961928
"101380",0.00105338795642145,0.00871065576797164,0.0132919265104946,34528.9886125652,25.3279471807278,343093.367479558,0.302559141323853
"62525",0.000887710534120611,9.20945432787015,0.0102633331149265,80708.4736617993,0.894323023626687,279683.881973182,0.192252111678561
"25439",0.0108039143102821,14.0145431830694,0.00265964124675131,185693.336917194,1.06636220461796,267448.423835133,0.30483841339761
"118123",0.000893589266807503,6.77643073475942,0.056293467060765,85400.8299105901,0.726596396916055,308605.51704636,0.198975951850931
"97019",0.00420280523417089,8.22993782111925,0.00451417138127547,32338.2561029511,79.4344622618878,76174.6990282545,0.323096280911875
"48038",0.00141323140600477,0.00933685128971971,0.00118842274244565,86991.9867182596,61.6126944319894,176300.460409978,0.448042267788712
"81072",0.00608495281996487,11.6460545943826,0.00468944872983773,40550.6375341804,55.2058238285401,37976.9073519644,0.301897198439715
"21220",0.00382587069750289,0.409504403728123,0.00418094131316212,18261.2227511892,58.5544485442307,153724.2776542,0.198875067818584
"104689",0.00106557305791134,0.0774615118470024,0.0815696110682098,81468.8822173272,37.0848459614737,112633.034048348,0.350267474151332
"73304",0.00279963806723713,2.51426566941966,0.00278004398087412,31279.1071593716,94.7933580325128,57973.8222246004,0.184712370616366
"82998",0.00960490747779049,50.3472506204336,0.0110606308350308,240379.455450815,1.20353083460291,263434.807689005,0.757934063052431
"15173",0.00229559150636401,14.1433123817284,0.00342577047870611,21068.6666526178,104.083355000534,98033.4738329499,0.210712394260695
"82927",0.00960492462185939,50.3472506489943,0.0110606534436282,240379.455450886,1.20353086940009,263434.807689054,0.757934080837249
"7735",0.0076771746034205,25.6683082521806,0.00622649600936412,207843.797958084,1.15966651956637,443944.797898175,0.636150741719764
"54699",0.0830052558763584,0.00997339593461381,0.00370928969940293,342828.962396778,0.964527953035893,11233.2211114282,0.594015531315754
"114269",0.0560585738854329,0.00703994047791126,0.00240005048429339,89538.3639349624,112.257364529956,107480.969955085,0.156766752433417
"9843",0.147051080948143,6.55479748195078,0.00245618984597781,71514.7364930161,22.8778644416572,23013.4216678399,0.21389733690938
"43055",0.00418721665900705,0.00822901014132387,0.0196837062031728,165533.421850863,92.6485029583811,15910.2080193628,0.151583285921943
"113957",0.0306620110482753,0.0146101013238008,0.0187948468299866,51256.6392438733,106.712154627532,79981.3637464289,0.166435752317746
"86133",0.000996522772088015,0.480719198543181,0.00536865149608191,113337.281048303,27.0281778764764,170325.322709866,0.244005192048584
"55035",0.0830051524292002,0.0099734200053715,0.00370919437031082,342828.96239659,0.964528123129509,11233.2211112804,0.594015409454724
"104705",0.00106560249325876,0.0774615162201605,0.081569603847932,81468.8822173142,37.0848459315739,112633.034048344,0.35026744565733
"40502",0.00796147472875706,10.3545849692614,0.00564173571320213,6575.00171191359,69.9510599949294,73248.8756027435,0.192772602530352
"106581",0.0856386840603553,2.74247727539309,0.00246301419064816,53818.3221563278,2.00909855167376,129596.51118157,0.160337045529984
"68028",0.00116856642814552,0.0131839404060603,0.0076625224740705,80011.0409271436,109.101854314032,74822.7008832607,0.207755003302372
"43322",0.0041871856522603,0.00822897532123659,0.0196837590943591,165533.421850788,92.6485028445253,15910.2080193971,0.15158325053906
"5468",0.0022720648605619,1.574308361166,0.104401762640589,48968.7718315227,8.4737531701322,105170.987654793,0.177242032322581
"21178",0.00382590737659371,0.40950441439099,0.004180944414041,18261.2227512482,58.5544485623504,153724.277654175,0.198875042524545
"21611",0.00382589059012658,0.40950441797312,0.00418086733348581,18261.2227511407,58.5544486437171,153724.277654241,0.198875069881427
"4784",0.00227201781435887,1.57430846115244,0.104401686756442,48968.7718312798,8.47375325272251,105170.987654723,0.17724220743515
"108083",0.0109500000833481,0.0129288250426863,0.068135297698126,318431.521450131,1.34192959580109,9358.77017932022,0.455327460253056
"87447",0.000996626018012018,0.480719394147702,0.00536870919759637,113337.281048361,27.028178268911,170325.3227098,0.244005030796774
"80663",0.00608488944682353,11.6460547163062,0.00468933190376467,40550.6375342072,55.2058239675792,37976.9073519408,0.301897097256454
"6088",0.00767694253729147,25.6683081876639,0.00622652908195601,207843.797957978,1.15966686542807,443944.797898028,0.636151010843296
"101491",0.00105346583010996,0.00871062673619307,0.0132919666358795,34528.9886125841,25.3279471413758,343093.367479424,0.302559196086746
"4038",0.00227182758941051,1.57430825677166,0.104401629960653,48968.7718312214,8.4737531069447,105170.987654781,0.177242460008521
"9524",0.147051140726811,6.55479754349129,0.0024561454329359,71514.7364930734,22.8778645165986,23013.4216678226,0.213897346232392
"38155",0.0142175892250695,16.3763396604044,0.015574692520577,275671.54811838,1.05562665453444,253573.571233958,0.420551252426629
"74096",0.00958427159076083,0.00985279288470431,0.0106517427315701,84753.4349796155,127.102258546423,19277.5791263232,0.16972202563034
"37328",0.0104687002487093,6.43271793697963,0.00120010148929616,98426.8654292429,95.1876204962388,41184.6002813493,0.150563589433215
"5322",0.00227199180771172,1.57430840639912,0.104401806041475,48968.7718315889,8.47375322581348,105170.987654795,0.177242094704944
"67650",0.0018054122683264,0.0123032120053503,0.00180522036693284,41653.2718873814,87.8718104495495,330677.631704163,0.333146623376881
"83363",0.00960495211388441,50.3472506581617,0.0110608418443196,240379.455450743,1.2035307747118,263434.807689169,0.757934069239171
"107910",0.0856385263844318,2.74247716547964,0.0024629448030278,53818.322156545,2.00909858684539,129596.511181782,0.160336872651523
"4466",0.00227206091969321,1.57430832695369,0.104401624576525,48968.7718312857,8.47375312128804,105170.987654693,0.177242314003979
"28947",0.0856426957967579,0.00723496399791629,0.00333720059948403,179191.447571322,83.9989228891509,179165.001493287,0.413990151611941
