"","Kin","Kout","Ktr","V1","k12N","V2","F","f1","f2"
"80",0.004651903621842,39.6697331826629,0.0267118190629744,77117.2998130004,87.6238644849778,170630.443694875,0.178310744234793,0.268700202284265,0.137970851538699
"81",0.00273754918029241,14.6291275822052,0.00885466001473448,126994.732221137,216.989747249793,97129.394865986,0.284817732010088,0.202177281537518,0.134586333146326
"82",0.000667185669803157,59.5052618708323,0.0247217701637063,139146.195663022,41.2530342515372,80094.2047053021,0.123977727557925,0.238966639035258,0.177643436732971
"83",0.00187208276113296,42.7864467862065,0.00391671003419022,86687.226768822,51.6357145171791,92959.9368617499,0.217787597507204,0.123543005491238,0.177767157410771
"84",0.00189695707217603,47.2493326909919,0.0134658830311576,119772.498757951,55.158124158628,156099.891652076,0.303630970357156,0.235955658319518,0.168735681893727
"85",0.00363116069676343,38.3251274612608,0.0081637242829314,75396.1443921285,138.040147136599,94296.9510987587,0.469187923572273,0.145696413950726,0.102273165940209
"86",0.0039577921043564,19.0955603652491,0.00337523192565462,90975.3103740926,65.1354028939815,103766.691812455,0.0905664725698959,0.165617759531841,0.183243562191322
"87",0.00347231302917041,28.3624437696823,0.00548383859785043,161915.810246673,261.167868266155,124434.105017629,0.211544144175728,0.150509236563265,0.175883122130496
"88",0.00381692744312154,19.1442807258836,0.0107655115460306,199108.056797961,86.9608118916689,116870.396402942,0.141692532253606,0.235175296233248,0.205835552314065
"89",0.00102024462476839,19.92644801969,0.00764203798055622,117617.296339465,100.530193391124,108968.342037735,0.381942875770226,0.141009647534349,0.138869095766827
"90",0.00392129641576733,26.5174100793763,0.00796285373595547,109385.459709422,88.8433890042858,123891.837118524,0.203475867344072,0.429949557114345,0.094663032870006
"91",0.00187108258559788,12.3542804221872,0.0012076230841485,252667.151189266,197.766456735174,106905.451541,0.678603636211374,0.29181782838177,0.109765382876132
"92",0.00135671974460588,33.0787647388065,0.0288242550347926,24575.0572920197,247.144660505892,115242.142855752,0.261374025486911,0.250901797651504,0.204523609133753
"93",0.00156491329585744,43.8200428540917,0.0124052982426226,557558.469981381,340.975979410023,124383.896312303,0.405566684529043,0.172281261817623,0.209388404817129
"94",0.0023599776589378,28.3011594968779,0.00409533887954755,148606.843000865,56.830036543703,143748.181222055,0.362189272630781,0.191358019464792,0.0935228844442423
"95",0.00587434206076072,94.9084040529285,0.0128710643820167,136759.536436277,216.484620068609,221370.512186116,0.194034784614531,0.219631734939037,0.224665740643307
"96",0.00376380610304071,27.7569008938977,0.00686957289824768,224496.166947138,170.201422112414,66550.4127227799,0.267771095391207,0.224719234244734,0.165528298973515
"97",0.00156048842799598,38.6654464390523,0.032194581132372,98906.2327620667,59.5958634183096,137477.379479683,0.415901163108254,0.250575647511652,0.262094505215854
"98",0.00209140570175718,28.0656213381005,0.0375843473446468,102154.647774069,200.995900078071,163226.985196585,0.24233159396397,0.187041708210232,0.117107955415577
"99",0.00191629284816299,24.0836780384555,0.0139670288450714,113446.191028561,130.215956856897,80165.416706759,0.244787648105242,0.246697101260882,0.16835599367684
"100",0.00203025042639749,68.2830940704564,0.0123078052404492,50114.0727607009,164.317891451892,92461.065631318,0.232992950961927,0.179620031501246,0.221883012518709
"101",0.00264614642131637,71.1121901431175,0.0024070063016406,182004.927141229,102.292970875268,92959.8072508071,0.236844313918975,0.268885244908743,0.128470656761221
"102",0.0044658824389183,55.5429591852185,0.0186004544820067,176335.436664725,230.768330742411,127521.401838765,0.185233435490136,0.131731330666357,0.127734435438874
"103",0.00497899940724651,54.1463464462528,0.0141446201263375,215918.093004367,261.76824410251,281565.701105575,0.335247780050851,0.216810763525344,0.171947314411318
"104",0.00389029034920739,46.886313437803,0.0140748644690375,149111.517984678,125.87866031306,84760.8208921473,0.157654158226669,0.261356303632879,0.164187758368479
"105",0.00125325042673377,57.3315787669653,0.00647901369918214,342881.94341879,194.719592842308,52417.2352265312,0.143936369258792,0.100767015299379,0.149748886532835
"106",0.00174601378260529,50.3424592653968,0.0470084125618472,139933.827598467,118.296331925364,84259.5938120604,0.240675099114853,0.274990846267398,0.151423056593369
"107",0.00153930050487758,43.1287430699713,0.0100502239782208,65223.0136286052,184.391299393412,99737.2028815881,0.20723312435266,0.110532949392408,0.160162456861465
"108",0.000877990017539089,51.5514161812392,0.0176578573665657,146741.126826485,131.214145396102,98092.0566335341,0.27678389885634,0.239315002930629,0.228820462872739
"109",0.00175808025760237,46.9000567716838,0.0153854779908615,66695.6665805422,82.8070154594827,101495.828776147,0.5261641736017,0.311043129045629,0.130812486145541
"110",0.00330510216171992,52.5434169506488,0.0221944628805949,177260.130513323,197.806666530964,126846.829122774,0.238665082360424,0.236386397039948,0.146997876036267
"111",0.00126808022807674,71.8191861134529,0.0190106102236066,185635.583132559,104.131969869829,120114.286501298,0.242618797534951,0.212178442833212,0.237817467788432
"112",0.00574626761446994,50.0383911135884,0.036361076487478,42844.6549824673,80.5752144978387,131997.291878342,0.229800779351925,0.221658367619301,0.189364720681506
"113",0.00258616961601047,16.0726390137641,0.0302666154323155,142502.793321373,427.219734630825,103337.080252106,0.407248547695627,0.141532572923019,0.101282109562854
"114",0.00823717775781837,55.1488284687204,0.0168189237911607,158909.621438813,189.522113948732,93016.9900806658,0.471650919650594,0.250797365540488,0.160091238121076
"115",0.00507647163663493,33.104442535201,0.00554902613636014,268736.818558433,117.970087726253,227904.922328587,0.187600669465521,0.116468642431137,0.13789990856597
"116",0.0031106605957652,25.875866239163,0.0113540157909384,99722.751099938,197.125159062697,192222.554890683,0.160397490953568,0.196720999416391,0.102608029475648
"117",0.00174328546414351,65.7435932531202,0.00486273144120443,135239.275211436,116.483517180064,153810.553406346,0.3615041056221,0.135921977345975,0.279751201641451
"118",0.00172891614685125,69.1115739598684,0.0126123644993334,122626.308261091,73.5574749685385,77575.4055632868,0.310061730987333,0.220822588085419,0.174555664830716
"119",0.00259936406709318,34.2639033096526,0.00146982577302897,64474.8280287647,211.800933424837,140298.500867288,0.400224948066204,0.181868205089612,0.100538040887545
"120",0.00341091759254012,50.6851796093749,0.00633251980330179,204638.2523419,70.1349029516783,90877.9863067967,0.231529880187752,0.366797878214152,0.240265222220078
"121",0.00196659296740459,49.5801230367538,0.0128801876402466,76993.382991525,120.558482230543,146871.985528107,0.470469097995958,0.227677086699369,0.176378688523415
"122",0.000857919117641635,28.7615754299015,0.0221843229279277,59837.350504651,63.1118880112382,185185.876706199,0.298892583501114,0.20863282952843,0.421457897649136
"123",0.00373039727168805,46.869707860548,0.0144438864394882,161616.294110066,569.415247777774,69701.6244786365,0.266879814814965,0.109376364673781,0.297349200084396
"124",0.00989797599631852,34.5452406197434,0.00866597631776344,50664.9399125875,168.962455106028,200285.353144069,0.36927822210979,0.261514764017912,0.0763351406124835
"125",0.0032599258929239,31.7674402190052,0.00770594355681991,129893.665917804,144.268745820807,112096.285392764,0.144441090443381,0.112037818348711,0.235354321807691
"126",0.000832176981289662,36.565942100303,0.0199085707857883,102269.308947908,82.3673236472148,138690.780184422,0.111541001051142,0.170572101439906,0.113610773871191
"127",0.00284179387686514,48.2213442705391,0.00931737647347288,55123.8908908989,209.003768713395,147719.214475864,0.500269274519895,0.181767516231649,0.1160125237451
"128",0.00172366842327338,65.0950818795372,0.0164916977019466,66276.7376802882,50.8493841582986,146022.10538683,0.762599529546601,0.109822634773093,0.109866843031103
"129",0.00066351712589575,42.9793276794298,0.0311207150896282,187698.392632242,129.889295996575,119468.038360983,0.454018319906217,0.138594652699006,0.11876671881569
"130",0.00388303595872663,23.9910970204433,0.0262328291920824,129998.587278815,52.0098677266974,66123.7480595041,0.501975674693903,0.22308317646725,0.149619034971141
"131",0.00168741661285108,34.4686485113397,0.00443832274377017,122171.355308325,284.847098103043,178941.798236275,0.280092149307481,0.193870677665244,0.0833271618355263
"132",0.00464105163602847,32.2864798980863,0.00558655898541426,77678.7633578324,233.930497838934,109306.959648507,0.239812565510657,0.125687266049362,0.142205783892632
"133",0.00215149885093195,36.9758250677238,0.0123914109934771,361249.978207856,125.58322775428,137330.435205146,0.228041865368463,0.13493424109629,0.395541182619382
"134",0.00250126710385973,68.3065594192785,0.00345676995159458,206689.998870504,93.0930239318652,95337.8769043636,0.329336832948336,0.228776051925933,0.132726941382135
"135",0.00197959118383334,48.6987691865238,0.0086648506512888,71871.4258275843,141.290050831562,136533.812419038,0.122171231382446,0.183622803924456,0.180147003143826
"136",0.00131188361370783,40.8877074371786,0.00702584682689829,132488.167462386,136.373313026031,167898.31046184,0.33772144006562,0.225999398820172,0.147084888672359
"137",0.00308338506923814,22.8372155246572,0.00403545477267757,62395.3746446565,105.853994613678,127991.801965317,0.3220727827314,0.143669133998849,0.23542048872821
"138",0.00318661354766256,28.3208021706292,0.00795393342083663,87637.3747494264,48.3353947309523,150534.034243106,0.121024268697439,0.234863570631242,0.130839284050438
"139",0.00253013516544528,45.4546333459204,0.00683065141172848,120266.183441737,330.597481189341,138324.994771512,0.370932046572402,0.247927291535221,0.108216803539
"140",0.00156433641073765,31.9530479652104,0.015974105607833,252923.047440384,334.304403358479,115859.217271279,0.111915137598246,0.0804220883863268,0.152818554549085
"141",0.00337049883905846,39.5619058155044,0.00352858721509935,197767.031187358,725.2299870323,112644.930926028,0.177704237694822,0.180013661551339,0.186346773601552
"142",0.00118961546095382,36.4322381921926,0.0122199645325136,81498.6020868302,112.470427587634,60916.4186548313,0.222495264582115,0.169526064018828,0.21579008703664
"143",0.00609672421959636,37.4523381995167,0.0124644994788668,88801.701490099,43.2113334459744,108995.693494384,0.237274048805222,0.150407826165498,0.317410866250056
"144",0.00136145712469372,35.8452121206779,0.00397800241799022,101177.218425164,92.2918799038751,206489.152762656,0.218800789530387,0.244062294833868,0.117119949862305
"145",0.00466147583665196,81.9433886884764,0.0040079021596809,139480.93554843,133.55576855154,131470.159226623,0.212835658019731,0.178308133043739,0.234364385239335
"146",0.00433183608200642,77.7374377363996,0.00916316943677703,179231.173169732,161.92701941738,167576.495509441,0.499348454182535,0.350095212293722,0.108392094258035
"147",0.00341703731552612,44.789150696064,0.00479591421214695,192807.691048586,208.38724664077,138215.939978148,0.292623886197997,0.161817622134483,0.34515512507288
"148",0.00218128284746394,53.7521094629889,0.00324678524421224,186129.041018688,89.0331860941986,114602.614803207,0.169521450559929,0.131910043103134,0.107431245948049
"149",0.00142421776657365,36.0589649288038,0.00267557133245007,97213.9209188939,154.227245507752,70532.5535158427,0.369810286581135,0.18257602885933,0.162886405867421
"150",0.00123533940996495,30.7850550986488,0.00500901980053498,174674.750204366,226.524388261506,99065.1665090683,0.225691628027078,0.281186408453054,0.133411317492473
"151",0.00330161738013284,46.6921799518004,0.0108806433814055,99078.729542791,109.71030724056,97968.8625292719,0.332630096528517,0.25297657977512,0.101887953104608
"152",0.00447733198088919,43.8955939599648,0.0138235771621416,135322.391822692,554.467199878019,71342.0663207689,0.25083606409133,0.194871439458843,0.0886468124596019
"153",0.001014069575943,87.3200386146285,0.0104688087264695,60478.3451967994,274.417092060863,96084.0623526405,0.833052048667768,0.181085312677108,0.25777687936135
"154",0.00168335105137971,61.6554931760383,0.0432309670915918,117547.92353792,270.746990237631,114864.422872546,0.165069629633941,0.171080423912756,0.136945187097929
"155",0.000705646466047857,14.8057070140589,0.00415459334551727,170365.662285514,59.3225496587973,100706.330990545,0.18794139450373,0.260300673136524,0.146985809863234
"156",0.00226759591015274,15.7011181500539,0.00618646400144075,72522.5761851064,346.524181007503,124314.476720938,0.374753904084754,0.18658109483387,0.145523289878901
"157",0.000913579160025041,36.6337124201552,0.0164152752417458,299772.445540439,93.2913090157045,79665.7729459754,0.304660266643436,0.256560111245858,0.141731362398445
"158",0.00409702429419475,35.721060595449,0.00589287850802872,126444.239703973,221.451396589496,50945.7661309648,0.244853574832638,0.167930303208561,0.108895558806841
"159",0.00371892177640903,99.4330120629589,0.00705441793972655,146918.457856545,40.6891155388818,144058.803186232,0.289491786239862,0.292526489320802,0.27301612218096
"160",0.0016917715877689,30.3337658984427,0.00426705066202489,68024.0789281955,72.1642491384894,93363.2936711527,0.20320069921605,0.208007460175289,0.126501665660306
"161",0.0022567009506655,49.2898940166157,0.0197933081785742,53106.7692405345,29.0808760244327,92445.0298606744,0.19658758138464,0.280646962070603,0.104533179986154
"162",0.00092302100096194,43.9002835428257,0.00768955129724771,223063.924617562,74.0688011341099,134359.426342602,0.425419429534709,0.130867197744017,0.129062091530284
"163",0.00329083287446908,49.6328833877554,0.00856477927875458,108864.464752961,93.3733697854966,92379.4564193603,0.334185485026424,0.230815590388638,0.164744931252065
"164",0.0109453001934224,29.9667577112331,0.012145691101592,114691.066994314,216.077993276913,125376.467167558,0.108392851963922,0.166720016245656,0.127508412861123
"165",0.00303037579167624,25.8391788610196,0.00824414098875771,86583.2801252525,176.292174871463,116370.580070779,0.272734242651176,0.182633114694567,0.102632952513935
"166",0.00195045935732069,15.6869175698662,0.0161778935572071,81021.6590682638,61.7966256571873,135924.743061849,0.143944954512709,0.152417913928767,0.193059771294602
"167",0.00211231194086789,39.7514384508418,0.0132531052130146,96548.9141639611,403.625070011839,102445.885951147,0.23468661326416,0.224558381658969,0.258262429845604
"168",0.00235011251663729,22.6905966401174,0.0295787144100265,101226.256916724,70.1908383889067,66896.2110244195,0.470290563068547,0.137905136205408,0.0927115829574926
"169",0.00121873333991833,35.616780053564,0.00251722735464185,84251.6618589933,147.447015361946,92812.0875198316,0.225637919367785,0.197306456350275,0.117924512616719
"170",0.00164851726087425,35.4877040194351,0.00624754233418058,234526.102067931,110.021074853906,118548.556787259,0.280378766940739,0.202815464563018,0.178552920987212
"171",0.00279518457976045,39.2375493574361,0.00517890669889665,63095.3575315981,234.621392104963,87867.3387136153,0.364446449456367,0.156379930321182,0.227849339286749
"172",0.00394159630923023,15.020116502092,0.00190387363680404,237751.857471135,89.2627694203066,55313.9825651081,0.359894314417355,0.270079941320335,0.218916129743337
"173",0.0015314363843061,40.0682894340789,0.0176592710857251,106534.100787361,455.967080278686,119404.248357015,0.229398731686886,0.135907201150635,0.231917866138958
"174",0.00116245668245324,25.1388161421294,0.0100948180391156,100155.776811483,396.114003105077,109646.152977043,0.283132936643873,0.210453080037627,0.309482109888414
"175",0.000808263379255832,49.9889661397022,0.00735605045062344,100474.242406845,56.9252329435088,156318.798997587,0.31735896486109,0.186474249623981,0.199915791159396
"176",0.00361319007994867,25.840326414905,0.0208271820587021,103813.554448631,90.1878935220462,165850.966463876,0.149869133283109,0.12965357940784,0.48973256094761
"177",0.00444194680356878,95.6113415964067,0.00578059708373675,129350.577291872,103.057965686114,93708.716240134,0.197434634253591,0.118341065018242,0.200961884742862
"178",0.00152800428893499,61.8438322067092,0.00574266833584804,102417.047543779,36.3356174863925,121955.865672469,0.289381688473331,0.243313394149149,0.325148618969912
"179",0.00214902524914243,61.5934383067295,0.00562180226896133,63274.2602304429,124.92801017602,97492.3731456916,0.344261466186714,0.154966525068946,0.10116982801429
"180",0.0045658779854744,25.6499619599595,0.0164927601356308,94122.6776274606,380.194362498742,86903.6655971915,0.11606573754458,0.210124481456716,0.119845072278935
"181",0.00652289943604722,34.2912426816817,0.0409015125369048,187857.893995235,51.4281266735138,158554.044683215,0.407123704060629,0.235244457530921,0.151152937459956
"182",0.00897548751675595,24.6489538383315,0.0267384258886307,161027.950917635,287.844596063226,102718.461362572,0.209393539313559,0.127330047405991,0.351159209080584
"183",0.00195538480001995,27.6351951624229,0.00799297616270175,117735.032655041,408.932609811583,105106.978967406,0.211595083771281,0.149419394471154,0.205778149113033
"184",0.00286636788625517,43.9226084256334,0.00877212541829724,197915.841373141,67.1243507959262,114904.9487485,0.156461241951432,0.290952213350329,0.158421926265785
"185",0.00128514247643021,53.6583822286363,0.0179529423392886,92071.9430400853,99.271906294221,123349.687798586,0.143719754243418,0.128143360765084,0.231826926200643
"186",0.00223616439568621,51.3221202402775,0.0188190012372047,97608.2064427953,47.5254149276209,115740.021606431,0.310851610626862,0.156254897563569,0.154579289865685
