ikoutC,ik12C,ik21C,ik13C,ik31C,iV2C
0.002548141,0.003129574,0.000933713,0.000732623,0.000186719,20.92936667
0.001390906,0.001285788,0.000933713,0.000300999,0.000186719,50.94153887
0.003190984,0.002796282,0.000933713,0.0006546,0.000186719,23.4239604
0.002168733,0.002234865,0.000933713,0.000523175,0.000186719,29.30825552
0.002751394,0.003135307,0.000933713,0.000733965,0.000186719,20.89109703
0.001614936,0.001467223,0.000933713,0.000343472,0.000186719,44.64216643
0.000869673,0.000876575,0.000933713,0.000205203,0.000186719,74.72264595
0.000411509,0.000439356,0.000933713,0.000102852,0.000186719,149.0816901
0.011945172,0.010809351,0.000933713,0.002530433,0.000186719,6.059568121
0.001343564,0.001494408,0.000933713,0.000349836,0.000186719,43.83006955
0.002788056,0.002515948,0.000933713,0.000588975,0.000186719,26.0339283
0.00052962,0.000594438,0.000933713,0.000139156,0.000186719,110.1881295
0.000166478,0.000163229,0.000933713,3.82E-05,0.000186719,401.2768318
0.002066766,0.001918429,0.000933713,0.000449098,0.000186719,34.14251435
0.001000099,0.001184755,0.000933713,0.000277347,0.000186719,55.28569838
0.000604419,0.000592187,0.000933713,0.000138629,0.000186719,110.6069215
0.000341867,0.000354183,0.000933713,8.29E-05,0.000186719,184.9328151
0.0005319,0.000505525,0.000933713,0.000118342,0.000186719,129.5681488
0.016566986,0.01848511,0.000933713,0.004327303,0.000186719,3.543392455
0.006603978,0.00682347,0.000933713,0.001597352,0.000186719,9.599221948
0.003025146,0.002661007,0.000933713,0.000622933,0.000186719,24.61474168
0.000232345,0.000233442,0.000933713,5.46E-05,0.000186719,280.5840774
0.001738762,0.001626067,0.000933713,0.000380657,0.000186719,40.28124342
0.001638027,0.001717478,0.000933713,0.000402056,0.000186719,38.13731003
0.001488498,0.001705228,0.000933713,0.000399188,0.000186719,38.41128921
0.000964167,0.000987947,0.000933713,0.000231275,0.000186719,66.29913534
0.00039747,0.000465205,0.000933713,0.000108903,0.000186719,140.7982706
0.000459792,0.000625362,0.000933713,0.000146395,0.000186719,104.7393915
0.0286875,0.025830542,0.000933713,0.006046844,0.000186719,2.535757855
0.016854369,0.019430459,0.000933713,0.004548606,0.000186719,3.370996051
0.001670117,0.002087773,0.000933713,0.000488741,0.000186719,31.37314383
0.000898794,0.000824843,0.000933713,0.000193093,0.000186719,79.40900918
0.010636835,0.01090029,0.000933713,0.002551722,0.000186719,6.009014352
0.000796761,0.000870796,0.000933713,0.000203851,0.000186719,75.2185119
0.005786354,0.006038542,0.000933713,0.001413603,0.000186719,10.84698903
0.001332117,0.001428465,0.000933713,0.000334399,0.000186719,45.85341321
0.002076542,0.001905401,0.000933713,0.000446048,0.000186719,34.37596874
0.007372939,0.00696761,0.000933713,0.001631094,0.000186719,9.400640897
0.000223916,0.000276879,0.000933713,6.48E-05,0.000186719,236.5652651
0.000873731,0.000860253,0.000933713,0.000201382,0.000186719,76.14038466
8.53E-05,8.06E-05,0.000933713,1.89E-05,0.000186719,812.8598208
0.000904681,0.000860527,0.000933713,0.000201447,0.000186719,76.11613752
0.002049891,0.002736074,0.000933713,0.000640506,0.000186719,23.93940895
0.002091751,0.002196688,0.000933713,0.000514237,0.000186719,29.81761491
0.004225198,0.003481193,0.000933713,0.000814936,0.000186719,18.81538675
0.008353657,0.007834852,0.000933713,0.001834113,0.000186719,8.360081313
0.016942597,0.020910258,0.000933713,0.004895022,0.000186719,3.13243382
0.001547741,0.001900676,0.000933713,0.000444942,0.000186719,34.46143151
0.000356314,0.000345565,0.000933713,8.09E-05,0.000186719,189.5445706
0.001186943,0.001238146,0.000933713,0.000289846,0.000186719,52.90166872
0.002923283,0.00269277,0.000933713,0.000630368,0.000186719,24.32439721
0.000801194,0.000793999,0.000933713,0.000185873,0.000186719,82.49376013
0.001522324,0.00154424,0.000933713,0.000361501,0.000186719,42.4156871
0.000994373,0.000997408,0.000933713,0.00023349,0.000186719,65.67021275
0.001071489,0.001076811,0.000933713,0.000252078,0.000186719,60.82776613
0.001951536,0.002295295,0.000933713,0.000537321,0.000186719,28.53663494
0.000761088,0.000602171,0.000933713,0.000140966,0.000186719,108.7730939
0.001116571,0.0013339,0.000933713,0.000312262,0.000186719,49.10412693
0.010362811,0.010625414,0.000933713,0.002487374,0.000186719,6.164465832
0.00087647,0.000952125,0.000933713,0.000222889,0.000186719,68.79346143
0.000255864,0.000214996,0.000933713,5.03E-05,0.000186719,304.6569677
0.001484761,0.001360188,0.000933713,0.000318416,0.000186719,48.15509261
0.000194051,0.00021125,0.000933713,4.95E-05,0.000186719,310.0591613
0.001118099,0.001118842,0.000933713,0.000261917,0.000186719,58.54268469
0.001156256,0.001041524,0.000933713,0.000243817,0.000186719,62.88864136
0.003069769,0.002459093,0.000933713,0.000575666,0.000186719,26.63583641
0.01861262,0.018428445,0.000933713,0.004314038,0.000186719,3.554287907
0.005887108,0.006753986,0.000933713,0.001581086,0.000186719,9.697977144
0.002035612,0.00232032,0.000933713,0.000543179,0.000186719,28.22886695
0.00780463,0.006411984,0.000933713,0.001501024,0.000186719,10.21524692
0.008379317,0.010759114,0.000933713,0.002518673,0.000186719,6.0878617
0.00273957,0.002006172,0.000933713,0.000469638,0.000186719,32.64924912
0.003495324,0.003681141,0.000933713,0.000861743,0.000186719,17.79339738
0.000122438,0.000131703,0.000933713,3.08E-05,0.000186719,497.3316893
0.001675126,0.001685051,0.000933713,0.000394465,0.000186719,38.87123252
0.001252227,0.001157015,0.000933713,0.000270853,0.000186719,56.61120416
0.001117127,0.001106004,0.000933713,0.000258912,0.000186719,59.22218408
0.001418939,0.001799236,0.000933713,0.000421195,0.000186719,36.40433899
0.000937315,0.000922843,0.000933713,0.000216034,0.000186719,70.97634365
0.001085057,0.001057025,0.000933713,0.000247446,0.000186719,61.96637204
0.000852679,0.000811838,0.000933713,0.000190048,0.000186719,80.68116943
0.00055418,0.000635012,0.000933713,0.000148654,0.000186719,103.1476886
0.000452638,0.000600638,0.000933713,0.000140607,0.000186719,109.0507368
0.001682432,0.001784187,0.000933713,0.000417672,0.000186719,36.71139267
0.006763377,0.007676257,0.000933713,0.001796986,0.000186719,8.532804267
0.032033795,0.035653864,0.000933713,0.008346452,0.000186719,1.837108033
0.002749999,0.00312442,0.000933713,0.000731416,0.000186719,20.96388996
0.009507626,0.010164086,0.000933713,0.002379379,0.000186719,6.444259024
0.002552013,0.002702403,0.000933713,0.000632624,0.000186719,24.23768394
0.002650891,0.002486448,0.000933713,0.000582069,0.000186719,26.34279871
0.001498372,0.001376424,0.000933713,0.000322216,0.000186719,47.58709301
0.000268727,0.000300035,0.000933713,7.02E-05,0.000186719,218.308034
0.000275388,0.00029154,0.000933713,6.82E-05,0.000186719,224.6689294
0.000700858,0.000689439,0.000933713,0.000161395,0.000186719,95.00475171
0.001675806,0.001471425,0.000933713,0.000344456,0.000186719,44.5146707
0.001158559,0.001193018,0.000933713,0.000279282,0.000186719,54.90276288
0.0016265,0.002005112,0.000933713,0.00046939,0.000186719,32.66650763
0.011080145,0.011055451,0.000933713,0.002588045,0.000186719,5.924678993
0.000213043,0.000220899,0.000933713,5.17E-05,0.000186719,296.5152157
0.000608424,0.000512793,0.000933713,0.000120043,0.000186719,127.7317705
0.0005275,0.000519931,0.000933713,0.000121714,0.000186719,125.9783298
0.003034754,0.003325264,0.000933713,0.000778433,0.000186719,19.69768383
0.000935018,0.001004133,0.000933713,0.000235064,0.000186719,65.23041248
0.001020882,0.001104273,0.000933713,0.000258507,0.000186719,59.31506515
0.010710108,0.010740009,0.000933713,0.002514201,0.000186719,6.098691246
0.002280908,0.002289687,0.000933713,0.000536008,0.000186719,28.60652554
0.001353794,0.001253265,0.000933713,0.000293385,0.000186719,52.26350545
0.001233065,0.00121847,0.000933713,0.00028524,0.000186719,53.7559199
0.003570093,0.003803521,0.000933713,0.000890392,0.000186719,17.2208865
0.00020954,0.000237727,0.000933713,5.57E-05,0.000186719,275.5263558
0.000256577,0.000244953,0.000933713,5.73E-05,0.000186719,267.3981604
0.000855328,0.000881388,0.000933713,0.00020633,0.000186719,74.31463536
0.003853686,0.003865798,0.000933713,0.000904971,0.000186719,16.94346051
0.005907187,0.005357187,0.000933713,0.0012541,0.000186719,12.22656653
0.009457764,0.007989092,0.000933713,0.00187022,0.000186719,8.198678891
0.003449411,0.003919076,0.000933713,0.000917443,0.000186719,16.71312228
0.01694806,0.014486547,0.000933713,0.003391253,0.000186719,4.521436251
0.000975459,0.001097753,0.000933713,0.00025698,0.000186719,59.66733362
0.009634108,0.009576377,0.000933713,0.002241798,0.000186719,6.839747402
0.007152355,0.007143831,0.000933713,0.001672347,0.000186719,9.168749316
0.000849615,0.000896308,0.000933713,0.000209823,0.000186719,73.07757627
0.001380115,0.001212399,0.000933713,0.000283819,0.000186719,54.02511951
0.000491729,0.000540921,0.000933713,0.000126628,0.000186719,121.0896714
0.001147804,0.001092709,0.000933713,0.0002558,0.000186719,59.94274363
0.001998233,0.002048039,0.000933713,0.000479439,0.000186719,31.98181904
0.001032074,0.001169734,0.000933713,0.000273831,0.000186719,55.99563297
0.01140199,0.01021536,0.000933713,0.002391382,0.000186719,6.411913063
0.001309725,0.001684974,0.000933713,0.000394447,0.000186719,38.87299367
0.001423645,0.001543457,0.000933713,0.000361318,0.000186719,42.43719458
0.000662406,0.000802634,0.000933713,0.000187894,0.000186719,81.60633394
0.001998351,0.002002112,0.000933713,0.000468688,0.000186719,32.71545075
0.001720911,0.00171096,0.000933713,0.00040053,0.000186719,38.28260468
0.007184699,0.008311765,0.000933713,0.001945757,0.000186719,7.880396042
0.00108852,0.001037359,0.000933713,0.000242842,0.000186719,63.14113922
0.013611651,0.015599545,0.000933713,0.003651802,0.000186719,4.198840536
0.001594002,0.001517711,0.000933713,0.000355291,0.000186719,43.15710637
0.00121534,0.001211837,0.000933713,0.000283687,0.000186719,54.05015817
0.000415664,0.000393346,0.000933713,9.21E-05,0.000186719,166.5202144
0.000603423,0.000684434,0.000933713,0.000160224,0.000186719,95.69955527
0.000605747,0.000613502,0.000933713,0.000143619,0.000186719,106.7641031
0.012872303,0.013859132,0.000933713,0.003244377,0.000186719,4.726125776
0.000269533,0.000324007,0.000933713,7.58E-05,0.000186719,202.1562758
0.003056719,0.003076471,0.000933713,0.000720192,0.000186719,21.29062467
0.000121254,0.000102181,0.000933713,2.39E-05,0.000186719,641.0185061
0.003643163,0.004002871,0.000933713,0.000937059,0.000186719,16.36325413
0.006684675,0.006992747,0.000933713,0.001636979,0.000186719,9.366847997
0.000911216,0.000864753,0.000933713,0.000202436,0.000186719,75.74414012
0.001890781,0.001927449,0.000933713,0.00045121,0.000186719,33.98273552
0.000571779,0.000472962,0.000933713,0.000110719,0.000186719,138.4889022
0.003411869,0.003220928,0.000933713,0.000754009,0.000186719,20.33575335
0.006788454,0.005387605,0.000933713,0.00126122,0.000186719,12.15753631
0.000833345,0.000820893,0.000933713,0.000192168,0.000186719,79.79112514
0.002163074,0.002506561,0.000933713,0.000586778,0.000186719,26.13141704
0.000591068,0.000577636,0.000933713,0.000135223,0.000186719,113.3932678
0.000825587,0.000934996,0.000933713,0.000218879,0.000186719,70.05378771
0.002139844,0.002445423,0.000933713,0.000572465,0.000186719,26.78473586
0.001498652,0.001565944,0.000933713,0.000366582,0.000186719,41.82780381
0.001370007,0.001265766,0.000933713,0.000296312,0.000186719,51.74731603
0.007018045,0.006916974,0.000933713,0.001619241,0.000186719,9.4694594
0.003852954,0.003606853,0.000933713,0.000844352,0.000186719,18.15987566
0.001479216,0.00136945,0.000933713,0.000320584,0.000186719,47.8294319
0.000235685,0.000245793,0.000933713,5.75E-05,0.000186719,266.4841395
0.000585944,0.000780194,0.000933713,0.000182641,0.000186719,83.95349697
0.0011825,0.001109169,0.000933713,0.000259653,0.000186719,59.05323654
0.000846983,0.000683504,0.000933713,0.000160006,0.000186719,95.82971955
0.001127317,0.001146383,0.000933713,0.000268364,0.000186719,57.13623504
0.003291475,0.003907612,0.000933713,0.000914759,0.000186719,16.76215562
0.000466033,0.000496551,0.000933713,0.000116241,0.000186719,131.9098327
0.005569921,0.006314946,0.000933713,0.001478308,0.000186719,10.37221887
0.005431092,0.005583795,0.000933713,0.001307148,0.000186719,11.7303726
0.001416204,0.001345926,0.000933713,0.000315077,0.000186719,48.66536289
0.000315442,0.000293603,0.000933713,6.87E-05,0.000186719,223.090593
0.003588195,0.003578895,0.000933713,0.000837808,0.000186719,18.30173738
0.00052529,0.000595516,0.000933713,0.000139408,0.000186719,109.9886005
0.002481726,0.002323405,0.000933713,0.000543901,0.000186719,28.19137935
0.001259797,0.001112285,0.000933713,0.000260382,0.000186719,58.88776613
0.011616023,0.009289373,0.000933713,0.002174612,0.000186719,7.051067617
0.00568903,0.006145891,0.000933713,0.001438733,0.000186719,10.65752744
0.000241991,0.000235129,0.000933713,5.50E-05,0.000186719,278.5704643
0.002061381,0.001851101,0.000933713,0.000433337,0.000186719,35.38434667
0.001702277,0.00176453,0.000933713,0.000413071,0.000186719,37.12035859
0.033733341,0.032594983,0.000933713,0.007630378,0.000186719,2.009511711
0.000494252,0.000494093,0.000933713,0.000115666,0.000186719,132.5660984
0.002122536,0.002204513,0.000933713,0.000516069,0.000186719,29.71177292
0.001145654,0.001151061,0.000933713,0.00026946,0.000186719,56.90403584
0.001385217,0.001275505,0.000933713,0.000298592,0.000186719,51.35219764
0.001261258,0.001234292,0.000933713,0.000288944,0.000186719,53.06686137
0.002752813,0.002965026,0.000933713,0.000694103,0.000186719,22.09086575
0.000181275,0.000237113,0.000933713,5.55E-05,0.000186719,276.2390489
0.00146607,0.001636971,0.000933713,0.000383209,0.000186719,40.01293444
0.002235128,0.00229252,0.000933713,0.000536671,0.000186719,28.57117741
0.000235242,0.000317102,0.000933713,7.42E-05,0.000186719,206.5584498
0.003574663,0.002871517,0.000933713,0.000672213,0.000186719,22.81024453
0.006985222,0.008415284,0.000933713,0.00196999,0.000186719,7.783456752
0.01643698,0.019103179,0.000933713,0.004471991,0.000186719,3.428748748
0.002439011,0.002127766,0.000933713,0.000498103,0.000186719,30.78346058
0.002818789,0.003666961,0.000933713,0.000858423,0.000186719,17.8622016
0.002557644,0.002414019,0.000933713,0.000565114,0.000186719,27.13317052
0.001646831,0.001750155,0.000933713,0.000409705,0.000186719,37.42526701
0.000178379,0.000173667,0.000933713,4.07E-05,0.000186719,377.1586808
0.001002988,0.000932355,0.000933713,0.000218261,0.000186719,70.25220981
0.002080547,0.002365034,0.000933713,0.000553647,0.000186719,27.69515928
0.000421271,0.000465803,0.000933713,0.000109043,0.000186719,140.6172346
0.001879174,0.002670588,0.000933713,0.000625176,0.000186719,24.52643241
0.00093969,0.001068483,0.000933713,0.000250128,0.000186719,61.30186716
0.000536409,0.000526587,0.000933713,0.000123272,0.000186719,124.385876
0.002176127,0.002107256,0.000933713,0.000493302,0.000186719,31.08308371
0.018962962,0.015542868,0.000933713,0.003638534,0.000186719,4.214151426
0.003227069,0.003279404,0.000933713,0.000767698,0.000186719,19.97313962
0.000249559,0.000242759,0.000933713,5.68E-05,0.000186719,269.8143699
0.00237005,0.00240581,0.000933713,0.000563192,0.000186719,27.22575665
0.000502004,0.000541913,0.000933713,0.00012686,0.000186719,120.8682015
0.001236991,0.001166269,0.000933713,0.00027302,0.000186719,56.16200083
0.001809964,0.001760538,0.000933713,0.000412136,0.000186719,37.20453646
0.034268427,0.034577881,0.000933713,0.008094567,0.000186719,1.894274575
0.000770304,0.000862023,0.000933713,0.000201797,0.000186719,75.98406315
0.00360774,0.003708572,0.000933713,0.000868164,0.000186719,17.66178392
0.003048313,0.002863817,0.000933713,0.00067041,0.000186719,22.87157157
0.003608247,0.003429064,0.000933713,0.000802733,0.000186719,19.10142056
0.000238155,0.00025697,0.000933713,6.02E-05,0.000186719,254.8930716
0.006473606,0.007129193,0.000933713,0.00166892,0.000186719,9.187575875
0.038435964,0.037187998,0.000933713,0.008705587,0.000186719,1.761320958
0.00113988,0.001039966,0.000933713,0.000243453,0.000186719,62.98284646
0.000805428,0.000813446,0.000933713,0.000190425,0.000186719,80.52161502
0.002206981,0.002337571,0.000933713,0.000547218,0.000186719,28.02054379
0.002173911,0.002450195,0.000933713,0.000573583,0.000186719,26.73256672
0.00029321,0.000314187,0.000933713,7.36E-05,0.000186719,208.4746739
0.017256603,0.020775808,0.000933713,0.004863548,0.000186719,3.152705347
0.005661674,0.00625433,0.000933713,0.001464118,0.000186719,10.47274467
0.000930172,0.000840677,0.000933713,0.0001968,0.000186719,77.91338742
0.001369502,0.001240864,0.000933713,0.000290482,0.000186719,52.78578743
0.000403475,0.00045426,0.000933713,0.000106341,0.000186719,144.1906177
0.0046196,0.004619981,0.000933713,0.001081522,0.000186719,14.17754626
0.01099482,0.011167294,0.000933713,0.002614227,0.000186719,5.865341875
0.000552513,0.000678427,0.000933713,0.000158818,0.000186719,96.54681966
0.000276263,0.000258707,0.000933713,6.06E-05,0.000186719,253.1822192
0.00160414,0.002024336,0.000933713,0.00047389,0.000186719,32.35628805
0.000201903,0.000236874,0.000933713,5.55E-05,0.000186719,276.5179717
0.000362629,0.000332688,0.000933713,7.79E-05,0.000186719,196.8811326
0.001005639,0.001092032,0.000933713,0.000255641,0.000186719,59.97994045
0.001128744,0.001182908,0.000933713,0.000276915,0.000186719,55.37202199
0.006296168,0.007696631,0.000933713,0.001801756,0.000186719,8.510217504
0.000134085,0.000160869,0.000933713,3.77E-05,0.000186719,407.1648012
0.001338345,0.001318059,0.000933713,0.000308553,0.000186719,49.69427511
0.002126306,0.002218151,0.000933713,0.000519262,0.000186719,29.52910114
0.003920668,0.004281129,0.000933713,0.001002198,0.000186719,15.2997009
0.034517986,0.040885805,0.000933713,0.009571232,0.000186719,1.602022985
0.00235388,0.002716747,0.000933713,0.000635982,0.000186719,24.10971392
0.007290346,0.005969565,0.000933713,0.001397455,0.000186719,10.97232324
0.001687795,0.00179025,0.000933713,0.000419092,0.000186719,36.58707216
0.000367658,0.000345686,0.000933713,8.09E-05,0.000186719,189.4782803
0.00069795,0.000655449,0.000933713,0.000153439,0.000186719,99.93144348
0.015288768,0.014392052,0.000933713,0.003369132,0.000186719,4.551123082
0.001657149,0.001642092,0.000933713,0.000384408,0.000186719,39.88814982
0.005072864,0.005955179,0.000933713,0.001394088,0.000186719,10.99882909
0.011223776,0.012830012,0.000933713,0.003003463,0.000186719,5.105217511
0.007265191,0.006847961,0.000933713,0.001603085,0.000186719,9.564891425
0.007504105,0.008863487,0.000933713,0.002074913,0.000186719,7.389868323
0.005954356,0.005751731,0.000933713,0.001346461,0.000186719,11.38787539
0.000395292,0.000428907,0.000933713,0.000100406,0.000186719,152.7139036
0.01264801,0.01352185,0.000933713,0.00316542,0.000186719,4.844011883
0.001132106,0.001263315,0.000933713,0.000295738,0.000186719,51.84771688
0.001729975,0.001815724,0.000933713,0.000425055,0.000186719,36.0737575
0.002368799,0.002202205,0.000933713,0.000515529,0.000186719,29.74291561
0.001983311,0.001931373,0.000933713,0.000452128,0.000186719,33.91370498
0.002714215,0.002849476,0.000933713,0.000667053,0.000186719,22.98668321
0.002295928,0.002136139,0.000933713,0.000500063,0.000186719,30.66280201
0.000356034,0.000303927,0.000933713,7.11E-05,0.000186719,215.512418
0.000333313,0.000341363,0.000933713,7.99E-05,0.000186719,191.8776739
0.001199216,0.00116567,0.000933713,0.000272879,0.000186719,56.19088399
0.003110131,0.003087478,0.000933713,0.000722768,0.000186719,21.21472358
0.00043876,0.000499818,0.000933713,0.000117006,0.000186719,131.0477901
0.008083582,0.009156872,0.000933713,0.002143593,0.000186719,7.15309799
0.002447383,0.002029696,0.000933713,0.000475145,0.000186719,32.27084154
0.001634226,0.001518613,0.000933713,0.000355502,0.000186719,43.131465
0.000887163,0.000837067,0.000933713,0.000195955,0.000186719,78.24936782
0.002866272,0.00288641,0.000933713,0.000675699,0.000186719,22.69254763
0.000141635,0.000137448,0.000933713,3.22E-05,0.000186719,476.5424514
0.005038217,0.005071235,0.000933713,0.001187159,0.000186719,12.91598611
0.005862926,0.005972796,0.000933713,0.001398212,0.000186719,10.96638909
0.000139294,0.000139112,0.000933713,3.26E-05,0.000186719,470.8427925
0.000895081,0.001023283,0.000933713,0.000239547,0.000186719,64.0096322
0.003956113,0.003112382,0.000933713,0.000728598,0.000186719,21.04497455
0.005695132,0.005338412,0.000933713,0.001249705,0.000186719,12.26956626
0.001064515,0.001119861,0.000933713,0.000262156,0.000186719,58.48939526
0.001633584,0.001463862,0.000933713,0.000342685,0.000186719,44.74466645
0.007616904,0.008349902,0.000933713,0.001954684,0.000186719,7.844403638
0.002523815,0.002141466,0.000933713,0.00050131,0.000186719,30.58652137
0.000940209,0.001004727,0.000933713,0.000235203,0.000186719,65.19186732
0.000872699,0.001151781,0.000933713,0.000269628,0.000186719,56.86846086
0.008035351,0.00708221,0.000933713,0.001657922,0.000186719,9.248525558
0.000237928,0.0002151,0.000933713,5.04E-05,0.000186719,304.5088813
0.00560335,0.006242331,0.000933713,0.001461309,0.000186719,10.49287476
0.001285232,0.001535115,0.000933713,0.000359365,0.000186719,42.66780872
0.000458008,0.000573075,0.000933713,0.000134155,0.000186719,114.2957621
0.001654071,0.001743467,0.000933713,0.00040814,0.000186719,37.56881479
0.000299661,0.000374921,0.000933713,8.78E-05,0.000186719,174.7033305
8.48E-05,9.49E-05,0.000933713,2.22E-05,0.000186719,690.4167644
0.000551306,0.000554207,0.000933713,0.000129738,0.000186719,118.1868927
0.000684726,0.000638083,0.000933713,0.000149373,0.000186719,102.6512891
0.005275195,0.005906215,0.000933713,0.001382625,0.000186719,11.09001228
0.000282118,0.000292666,0.000933713,6.85E-05,0.000186719,223.8045768
0.002005784,0.001996257,0.000933713,0.000467317,0.000186719,32.81139978
0.001428024,0.001210653,0.000933713,0.00028341,0.000186719,54.10303959
0.001473158,0.001674607,0.000933713,0.00039202,0.000186719,39.11365768
0.00189414,0.002310988,0.000933713,0.000540995,0.000186719,28.34285532
0.000152309,0.000190806,0.000933713,4.47E-05,0.000186719,343.2810457
0.000205415,0.000197812,0.000933713,4.63E-05,0.000186719,331.1217937
0.004692981,0.004834708,0.000933713,0.001131789,0.000186719,13.54787056
0.003225223,0.003033119,0.000933713,0.000710043,0.000186719,21.59493215
0.001829941,0.001901949,0.000933713,0.00044524,0.000186719,34.43836636
0.007501534,0.007353772,0.000933713,0.001721494,0.000186719,8.906994156
0.000964324,0.00096298,0.000933713,0.00022543,0.000186719,68.01804078
0.000968009,0.000988145,0.000933713,0.000231322,0.000186719,66.28579548
0.000388333,0.000425503,0.000933713,9.96E-05,0.000186719,153.9353817
0.005384185,0.0047989,0.000933713,0.001123407,0.000186719,13.64896039
0.000586062,0.00062706,0.000933713,0.000146793,0.000186719,104.4557199
0.000725891,0.000690576,0.000933713,0.000161662,0.000186719,94.84836164
0.002224762,0.002236208,0.000933713,0.000523489,0.000186719,29.29065131
0.009097533,0.007660016,0.000933713,0.001793184,0.000186719,8.550895924
0.00265819,0.002516585,0.000933713,0.000589124,0.000186719,26.02733362
0.00028407,0.000301684,0.000933713,7.06E-05,0.000186719,217.1147167
0.000835973,0.000856424,0.000933713,0.000200486,0.000186719,76.48082329
0.000951179,0.000986927,0.000933713,0.000231036,0.000186719,66.36759363
0.035774314,0.046036655,0.000933713,0.010777029,0.000186719,1.422779312
0.002198574,0.001868313,0.000933713,0.000437366,0.000186719,35.05836905
0.001058908,0.000964508,0.000933713,0.000225788,0.000186719,67.91024311
0.005986684,0.006663757,0.000933713,0.001559963,0.000186719,9.82929027
0.003278307,0.003217637,0.000933713,0.000753238,0.000186719,20.35655354
0.001346428,0.001341951,0.000933713,0.000314146,0.000186719,48.80954855
0.001369647,0.00158694,0.000933713,0.000371497,0.000186719,41.27440766
0.000759654,0.000660382,0.000933713,0.000154593,0.000186719,99.18501132
0.002090223,0.002198185,0.000933713,0.000514588,0.000186719,29.79730812
0.00199656,0.002002671,0.000933713,0.000468819,0.000186719,32.70631582
0.000587596,0.000575279,0.000933713,0.000134671,0.000186719,113.8577182
0.00156644,0.001787599,0.000933713,0.000418471,0.000186719,36.641329
0.00679607,0.007833539,0.000933713,0.001833806,0.000186719,8.361482101
0.004966251,0.005109747,0.000933713,0.001196175,0.000186719,12.81863841
0.000842397,0.000809415,0.000933713,0.000189481,0.000186719,80.92267974
0.000802647,0.000814842,0.000933713,0.000190752,0.000186719,80.38368324
0.000925655,0.00087685,0.000933713,0.000205268,0.000186719,74.6992286
0.001063049,0.001048765,0.000933713,0.000245512,0.000186719,62.45442949
0.00056542,0.000545112,0.000933713,0.000127609,0.000186719,120.1587156
0.002586191,0.003086488,0.000933713,0.000722537,0.000186719,21.22153208
0.00042525,0.000404106,0.000933713,9.46E-05,0.000186719,162.0863139
0.007475064,0.008341625,0.000933713,0.001952747,0.000186719,7.852186661
0.000759384,0.000817862,0.000933713,0.000191459,0.000186719,80.08689834
0.002843484,0.002943746,0.000933713,0.000689121,0.000186719,22.25055983
0.000710778,0.000871347,0.000933713,0.000203979,0.000186719,75.17100518
0.00208974,0.002162166,0.000933713,0.000506156,0.000186719,30.29369125
0.0030138,0.003236695,0.000933713,0.0007577,0.000186719,20.23669072
0.001627443,0.00180198,0.000933713,0.000421838,0.000186719,36.34890601
0.001239944,0.001348491,0.000933713,0.000315677,0.000186719,48.57281868
0.00214038,0.001911166,0.000933713,0.000447398,0.000186719,34.27226487
0.002009103,0.00236024,0.000933713,0.000552524,0.000186719,27.75142012
0.004850874,0.005083094,0.000933713,0.001189936,0.000186719,12.88585238
0.000377523,0.000506533,0.000933713,0.000118578,0.000186719,129.3105261
0.001639464,0.001806494,0.000933713,0.000422894,0.000186719,36.25808756
0.001317417,0.001424406,0.000933713,0.000333449,0.000186719,45.98409405
0.000501013,0.000433046,0.000933713,0.000101375,0.000186719,151.2539897
0.000255358,0.000290388,0.000933713,6.80E-05,0.000186719,225.5604449
0.000304422,0.000342792,0.000933713,8.02E-05,0.000186719,191.0777396
0.002276321,0.002715104,0.000933713,0.000635597,0.000186719,24.1243061
0.000912106,0.000915277,0.000933713,0.000214263,0.000186719,71.56302888
0.000344709,0.000310891,0.000933713,7.28E-05,0.000186719,210.6847155
0.006989593,0.008157047,0.000933713,0.001909538,0.000186719,8.029866792
0.008009714,0.00858879,0.000933713,0.002010607,0.000186719,7.626219886
0.001883408,0.001659603,0.000933713,0.000388508,0.000186719,39.46727007
0.003315546,0.003657392,0.000933713,0.000856183,0.000186719,17.90893534
0.000180738,0.000171593,0.000933713,4.02E-05,0.000186719,381.7178052
0.000485882,0.000476499,0.000933713,0.000111547,0.000186719,137.4609855
0.030973471,0.036572518,0.000933713,0.008561506,0.000186719,1.790962257
0.013371223,0.011976765,0.000933713,0.002803721,0.000186719,5.468922505
0.000799495,0.000749975,0.000933713,0.000175567,0.000186719,87.33622617
0.00115071,0.001242376,0.000933713,0.000290836,0.000186719,52.72155228
0.000158598,0.000179212,0.000933713,4.20E-05,0.000186719,365.4896218
0.001407552,0.001503487,0.000933713,0.000351961,0.000186719,43.56538914
0.000266047,0.000249052,0.000933713,5.83E-05,0.000186719,262.9969472
0.015259064,0.016612429,0.000933713,0.003888915,0.000186719,3.942830915
0.004913093,0.006174202,0.000933713,0.00144536,0.000186719,10.60865831
0.001522699,0.001582974,0.000933713,0.000370569,0.000186719,41.37780242
0.003469358,0.003262777,0.000933713,0.000763805,0.000186719,20.07492211
0.003977585,0.004621951,0.000933713,0.001081983,0.000186719,14.17150613
0.006690463,0.007028072,0.000933713,0.001645248,0.000186719,9.319768002
0.002948204,0.003449564,0.000933713,0.000807532,0.000186719,18.9879058
0.010509711,0.010619281,0.000933713,0.002485939,0.000186719,6.168025918
